Dataset seed,Model seed,Model,R^2,MAE,,,,,,,,IQR,Mean,Mediun
1486,3,cubist,0.9235619594,4.541443027,,,,,,,,,,
3297,3,cubist,0.9235624343,4.466325036,,,,,,,,,,
167,3,cubist,0.9235627587,4.404268353,,,,,,,,,,
3626,3,cubist,0.9235659127,4.535233044,,,,,,,,,,
1338,3,cubist,0.9235835254,4.628925959,,,,,,,,,,
726,3,cubist,0.9235850682,4.489716888,,,,,,,,,,
3636,3,cubist,0.9235853268,4.498749469,,,,,,,,,,
3714,3,cubist,0.9235956569,4.478539832,,,,,,,,,,
2405,3,cubist,0.9235958846,4.394916088,,,,,,,,,,
3697,3,cubist,0.9236113261,4.355409839,,,,,,,,,,
2613,3,cubist,0.9236199377,4.626191586,,,,,,,,,,
3201,3,cubist,0.9236205007,4.594624621,,,,,,,,,,
1586,3,cubist,0.9236289102,4.292122327,,,,,,,,,,
2975,3,cubist,0.9236404763,4.395008818,,,,,,,,,,
1419,3,cubist,0.9236427981,4.669608745,,,,,,,,,,
2671,3,cubist,0.9236453632,4.490489392,,,,,,,,,,
851,3,cubist,0.9236552304,4.420107713,,,,,,,,,,
1752,3,cubist,0.9236577766,4.557410362,,,,,,,,,,
1790,3,cubist,0.9236623245,4.519263342,,,,,,,,,,
399,3,cubist,0.9236632329,4.389008022,,,,,,,,,,
3064,3,cubist,0.9236659162,4.505873903,,,,,,,,,,
1696,3,cubist,0.9236705916,4.362985692,,,,,,,,,,
2644,3,cubist,0.9236895091,4.40233447,,,,,,,,,,
1191,3,cubist,0.923690288,4.62596478,,,,,,,,,,
2674,3,cubist,0.9236987395,4.446095602,,,,,,,,,,
107,3,cubist,0.9237015696,4.266457808,,,,,,,,,,
3889,3,cubist,0.9237032975,4.487073783,,,,,,,,,,
2654,3,cubist,0.9237076134,4.560587667,,,,,,,,,,
2071,3,cubist,0.9237078508,4.480840636,,,,,,,,,,
882,3,cubist,0.9237148142,4.358860219,,,,,,,,,,
430,3,cubist,0.9237163212,4.497540636,,,,,,,,,,
3461,3,cubist,0.9237196617,4.514559482,,,,,,,,,,
197,3,cubist,0.923732325,4.60333369,,,,,,,,,,
3702,3,cubist,0.9237324755,4.757589246,,,,,,,,,,
1073,3,cubist,0.9237335625,4.484748205,,,,,,,,,,
2432,3,cubist,0.9237460376,4.405418619,,,,,,,,,,
958,3,cubist,0.9237471406,4.693217839,,,,,,,,,,
1912,3,cubist,0.9237507623,4.472094597,,,,,,,,,,
3256,3,cubist,0.9237569196,4.783731095,,,,,,,,,,
992,3,cubist,0.9237652227,4.405302744,,,,,,,,,,
2267,3,cubist,0.923774141,4.4432765,,,,,,,,,,
2096,3,cubist,0.923796233,4.620525468,,,,,,,,,,
2218,3,cubist,0.9237986075,4.58227418,,,,,,,,,,
2647,3,cubist,0.9238232626,4.404620942,,,,,,,,,,
1049,3,cubist,0.9238249096,4.452618477,,,,,,,,,,
2549,3,cubist,0.9238258102,4.49895528,,,,,,,,,,
390,3,cubist,0.9238260631,4.531509264,,,,,,,,,,
1100,3,cubist,0.9238342066,4.484814759,,,,,,,,,,
17,3,cubist,0.9238387157,4.631879725,,,,,,,,,,
1866,3,cubist,0.9238483906,4.632923363,,,,,,,,,,
1607,3,cubist,0.9238572632,4.569292975,,,,,,,,,,
3488,3,cubist,0.9238573394,4.335786576,,,,,,,,,,
1626,3,cubist,0.923858952,4.537506448,,,,,,,,,,
1318,3,cubist,0.9238632913,4.564405637,,,,,,,,,,
2600,3,cubist,0.9238692256,4.46186113,,,,,,,,,,
1815,3,cubist,0.9238699604,4.237608348,,,,,,,,,,
1571,3,cubist,0.9238753317,4.464807659,,,,,,,,,,
2567,3,cubist,0.9238813006,4.48781584,,,,,,,,,,
3992,3,cubist,0.9238859479,4.635688329,,,,,,,,,,
557,3,cubist,0.9238872665,4.729998602,,,,,,,,,,
453,3,cubist,0.9238906159,4.50985151,,,,,,,,,,
1408,3,cubist,0.9238927196,4.202928394,,,,,,,,,,
604,3,cubist,0.9238935134,4.31158638,,,,,,,,,,
3088,3,cubist,0.9238984884,4.464367731,,,,,,,,,,
1258,3,cubist,0.9239009104,4.535821529,,,,,,,,,,
1978,3,cubist,0.9239136977,4.369838052,,,,,,,,,,
3827,3,cubist,0.9239152224,4.420698179,,,,,,,,,,
2675,3,cubist,0.9239332184,4.414004603,,,,,,,,,,
3949,3,cubist,0.9239398246,4.285484713,,,,,,,,,,
2135,3,cubist,0.923947731,4.487855113,,,,,,,,,,
3611,3,cubist,0.9239480564,4.496244343,,,,,,,,,,
996,3,cubist,0.9239487611,4.666377676,,,,,,,,,,
2868,3,cubist,0.9239494318,4.51277557,,,,,,,,,,
335,3,cubist,0.9239603295,4.480344211,,,,,,,,,,
1545,3,cubist,0.9239632991,4.565181096,,,,,,,,,,
3107,3,cubist,0.9239638213,4.226288207,,,,,,,,,,
673,3,cubist,0.9239659975,4.621418324,,,,,,,,,,
3513,3,cubist,0.9239661866,4.414182501,,,,,,,,,,
1212,3,cubist,0.92396717,4.412249044,,,,,,,,,,
1309,3,cubist,0.9239716859,4.459960823,,,,,,,,,,
37,3,cubist,0.9239717458,4.540194782,,,,,,,,,,
3092,3,cubist,0.9239841142,4.335847888,,,,,,,,,,
1315,3,cubist,0.9239851821,4.415578896,,,,,,,,,,
1342,3,cubist,0.9239880404,4.44719899,,,,,,,,,,
2710,3,cubist,0.9239883599,4.410940035,,,,,,,,,,
1561,3,cubist,0.9239915619,4.482948479,,,,,,,,,,
3981,3,cubist,0.9239976697,4.455062467,,,,,,,,,,
515,3,cubist,0.9240329551,4.480521723,,,,,,,,,,
1903,3,cubist,0.9240350705,4.659707387,,,,,,,,,,
1714,3,cubist,0.9240378497,4.581001268,,,,,,,,,,
533,3,cubist,0.9240385882,4.5549246,,,,,,,,,,
1940,3,cubist,0.9240465197,4.462866465,,,,,,,,,,
2147,3,cubist,0.9240479957,4.319619395,,,,,,,,,,
3795,3,cubist,0.9240500141,4.687694807,,,,,,,,,,
1459,3,cubist,0.9240586549,4.333042212,,,,,,,,,,
1701,3,cubist,0.9240587776,4.299427783,,,,,,,,,,
3914,3,cubist,0.9240598901,4.391866258,,,,,,,,,,
3563,3,cubist,0.9240608711,4.295169675,,,,,,,,,,
2011,3,cubist,0.924062266,4.330503694,,,,,,,,,,
2832,3,cubist,0.9240642693,4.594003934,,,,,,,,,,
3979,3,cubist,0.924065151,4.529891609,,,,,,,,,,
211,3,cubist,0.9240704327,4.604154749,,,,,,,,,,
3759,3,cubist,0.9240714807,4.508471137,,,,,,,,,,
1037,3,cubist,0.9240715436,4.221990694,,,,,,,,,,
1413,3,cubist,0.924072809,4.413533786,,,,,,,,,,
2754,3,cubist,0.9240741756,4.621715464,,,,,,,,,,
2693,3,cubist,0.9240745234,4.548769667,,,,,,,,,,
708,3,cubist,0.9240945926,4.286829238,,,,,,,,,,
393,3,cubist,0.9240957951,4.497139924,,,,,,,,,,
806,3,cubist,0.9241131761,4.58017143,,,,,,,,,,
3181,3,cubist,0.9241212355,4.376753516,,,,,,,,,,
1285,3,cubist,0.9241253249,4.303201838,,,,,,,,,,
2932,3,cubist,0.9241304924,4.528746957,,,,,,,,,,
2318,3,cubist,0.9241347555,4.47708322,,,,,,,,,,
2505,3,cubist,0.9241462656,4.561446859,,,,,,,,,,
2483,3,cubist,0.9241483584,4.314152508,,,,,,,,,,
2031,3,cubist,0.9241521172,4.644240318,,,,,,,,,,
1375,3,cubist,0.9241583199,4.321254669,,,,,,,,,,
20,3,cubist,0.9241669218,4.427021067,,,,,,,,,,
3249,3,cubist,0.9241676673,4.489827501,,,,,,,,,,
751,3,cubist,0.9241685321,4.22232916,,,,,,,,,,
316,3,cubist,0.9241846931,4.428962755,,,,,,,,,,
1371,3,cubist,0.9241871577,4.356202437,,,,,,,,,,
3812,3,cubist,0.92419362,4.520662572,,,,,,,,,,
2996,3,cubist,0.924196914,4.121304356,,,,,,,,,,
1431,3,cubist,0.9241980482,4.441587577,,,,,,,,,,
2403,3,cubist,0.9241993209,4.447085198,,,,,,,,,,
2103,3,cubist,0.924199558,4.486256992,,,,,,,,,,
3099,3,cubist,0.9241999273,4.470810221,,,,,,,,,,
581,3,cubist,0.9242057805,4.232133737,,,,,,,,,,
300,3,cubist,0.9242155397,4.593632989,,,,,,,,,,
1089,3,cubist,0.9242159187,4.351470812,,,,,,,,,,
1884,3,cubist,0.9242198076,4.087346828,,,,,,,,,,
713,3,cubist,0.9242260722,4.313650496,,,,,,,,,,
3285,3,cubist,0.9242372711,4.494816435,,,,,,,,,,
2368,3,cubist,0.9242402542,4.525555083,,,,,,,,,,
1202,3,cubist,0.9242428234,4.321933692,,,,,,,,,,
1101,3,cubist,0.9242469461,4.330022129,,,,,,,,,,
2943,3,cubist,0.9242737173,4.36052551,,,,,,,,,,
1088,3,cubist,0.9242814167,4.31779923,,,,,,,,,,
1906,3,cubist,0.9242896456,4.462742826,,,,,,,,,,
2986,3,cubist,0.9242907697,4.606617251,,,,,,,,,,
2515,3,cubist,0.9242932391,4.478376409,,,,,,,,,,
469,3,cubist,0.9243094962,4.084071416,,,,,,,,,,
2700,3,cubist,0.9243230037,4.603566819,,,,,,,,,,
3896,3,cubist,0.9243433165,4.639835155,,,,,,,,,,
3622,3,cubist,0.9243439761,4.347700484,,,,,,,,,,
2516,3,cubist,0.9243490358,4.289957973,,,,,,,,,,
1525,3,cubist,0.9243514543,4.441627381,,,,,,,,,,
1269,3,cubist,0.9243522529,4.310036057,,,,,,,,,,
1741,3,cubist,0.9243548028,4.481395891,,,,,,,,,,
192,3,cubist,0.9243630007,4.5601023,,,,,,,,,,
2891,3,cubist,0.9243810304,4.500614964,,,,,,,,,,
3215,3,cubist,0.9243995764,4.393905301,,,,,,,,,,
3486,3,cubist,0.9244051928,4.488340628,,,,,,,,,,
3206,3,cubist,0.9244147603,4.489065407,,,,,,,,,,
2593,3,cubist,0.924417385,4.531592254,,,,,,,,,,
2770,3,cubist,0.9244218471,4.393870178,,,,,,,,,,
2893,3,cubist,0.9244262194,4.384584116,,,,,,,,,,
3441,3,cubist,0.9244262366,4.21920447,,,,,,,,,,
3792,3,cubist,0.9244262769,4.397779512,,,,,,,,,,
1456,3,cubist,0.9244266306,4.647736955,,,,,,,,,,
1533,3,cubist,0.9244315305,4.514330499,,,,,,,,,,
1311,3,cubist,0.9244346922,4.305572408,,,,,,,,,,
290,3,cubist,0.9244358096,4.494643915,,,,,,,,,,
2795,3,cubist,0.9244396467,4.287445116,,,,,,,,,,
2229,3,cubist,0.9244478521,4.479388548,,,,,,,,,,
178,3,cubist,0.9244501319,4.483003062,,,,,,,,,,
1356,3,cubist,0.9244503333,4.326661462,,,,,,,,,,
3870,3,cubist,0.9244540968,4.470197651,,,,,,,,,,
1430,3,cubist,0.9244585469,4.384958822,,,,,,,,,,
556,3,cubist,0.9244586695,4.406055782,,,,,,,,,,
2079,3,cubist,0.9244601012,4.077580033,,,,,,,,,,
682,3,cubist,0.9244663544,4.53222078,,,,,,,,,,
3035,3,cubist,0.9244681791,4.291579842,,,,,,,,,,
368,3,cubist,0.9244724117,4.489478571,,,,,,,,,,
210,3,cubist,0.9244762566,4.482947735,,,,,,,,,,
711,3,cubist,0.9244875829,4.536661561,,,,,,,,,,
327,3,cubist,0.9244912522,4.570849033,,,,,,,,,,
818,3,cubist,0.9244954475,4.327172881,,,,,,,,,,
118,3,cubist,0.9245030463,4.565888073,,,,,,,,,,
466,3,cubist,0.9245168935,4.529900098,,,,,,,,,,
3422,3,cubist,0.9245197254,4.404516105,,,,,,,,,,
1036,3,cubist,0.9245197744,4.258039062,,,,,,,,,,
3219,3,cubist,0.9245223867,4.320150314,,,,,,,,,,
65,3,cubist,0.9245238134,4.128551267,,,,,,,,,,
1918,3,cubist,0.9245240288,4.3458706,,,,,,,,,,
35,3,cubist,0.9245262072,4.402535303,,,,,,,,,,
3900,3,cubist,0.9245401506,4.414456679,,,,,,,,,,
3159,3,cubist,0.9245404395,4.685141367,,,,,,,,,,
3260,3,cubist,0.9245464071,4.469114121,,,,,,,,,,
288,3,cubist,0.9245487731,4.425606876,,,,,,,,,,
1398,3,cubist,0.9245542045,4.522763726,,,,,,,,,,
577,3,cubist,0.9245601044,4.412664758,,,,,,,,,,
982,3,cubist,0.9245663832,4.32200933,,,,,,,,,,
1353,3,cubist,0.9245683478,4.605752289,,,,,,,,,,
1172,3,cubist,0.924574075,4.642193287,,,,,,,,,,
3752,3,cubist,0.9245823582,4.628242432,,,,,,,,,,
1683,3,cubist,0.9245833183,4.477019296,,,,,,,,,,
2756,3,cubist,0.9246028538,4.413460846,,,,,,,,,,
663,3,cubist,0.9246031271,4.407682716,,,,,,,,,,
2282,3,cubist,0.9246085352,4.518162213,,,,,,,,,,
2683,3,cubist,0.9246111081,4.441640238,,,,,,,,,,
1823,3,cubist,0.9246272586,4.694350459,,,,,,,,,,
1417,3,cubist,0.9246290337,4.478564844,,,,,,,,,,
173,3,cubist,0.9246305145,4.274350877,,,,,,,,,,
3152,3,cubist,0.9246307086,4.501660902,,,,,,,,,,
3746,3,cubist,0.9246312491,4.448594743,,,,,,,,,,
174,3,cubist,0.9246415743,4.464547144,,,,,,,,,,
2619,3,cubist,0.9246448537,4.459186419,,,,,,,,,,
26,3,cubist,0.9246574265,4.337525435,,,,,,,,,,
3395,3,cubist,0.9246615958,4.404580042,,,,,,,,,,
2999,3,cubist,0.9246867253,4.256685697,,,,,,,,,,
278,3,cubist,0.9246927204,4.347866397,,,,,,,,,,
3631,3,cubist,0.9247033127,4.370389282,,,,,,,,,,
2158,3,cubist,0.9247130835,4.262985892,,,,,,,,,,
1709,3,cubist,0.9247182714,4.435086791,,,,,,,,,,
2333,3,cubist,0.9247382224,4.387881272,,,,,,,,,,
3208,3,cubist,0.9247386088,4.465485566,,,,,,,,,,
234,3,cubist,0.9247466276,4.535136054,,,,,,,,,,
2015,3,cubist,0.9247514775,4.640917568,,,,,,,,,,
944,3,cubist,0.9247634646,4.178562597,,,,,,,,,,
3787,3,cubist,0.9247969645,4.488388007,,,,,,,,,,
3010,3,cubist,0.9248108094,4.393872491,,,,,,,,,,
1493,3,cubist,0.9248206011,4.376514739,,,,,,,,,,
3254,3,cubist,0.9248366324,4.37431142,,,,,,,,,,
1692,3,cubist,0.9248379082,4.27870927,,,,,,,,,,
2276,3,cubist,0.9248425225,4.60249984,,,,,,,,,,
2140,3,cubist,0.924842883,4.555661229,,,,,,,,,,
1179,3,cubist,0.9248460765,4.419958311,,,,,,,,,,
2534,3,cubist,0.9248650994,4.594317727,,,,,,,,,,
675,3,cubist,0.9248669409,4.444497528,,,,,,,,,,
956,3,cubist,0.9248690827,4.411245116,,,,,,,,,,
698,3,cubist,0.9248711465,4.377684607,,,,,,,,,,
2190,3,cubist,0.9248722773,4.364672871,,,,,,,,,,
2994,3,cubist,0.924874505,4.457829611,,,,,,,,,,
543,3,cubist,0.9248785169,4.400800184,,,,,,,,,,
338,3,cubist,0.9248915766,4.60438079,,,,,,,,,,
1893,3,cubist,0.9248971019,4.452088065,,,,,,,,,,
1580,3,cubist,0.9248976868,4.248014315,,,,,,,,,,
3076,3,cubist,0.9249301822,4.283451615,,,,,,,,,,
411,3,cubist,0.9249365564,4.384660295,,,,,,,,,,
3628,3,cubist,0.9249419903,4.678552093,,,,,,,,,,
2327,3,cubist,0.9249491759,4.209549309,,,,,,,,,,
313,3,cubist,0.9249546662,4.41963835,,,,,,,,,,
248,3,cubist,0.9249574463,4.44936799,,,,,,,,,,
1826,3,cubist,0.924957457,4.70426759,,,,,,,,,,
3175,3,cubist,0.9249619414,4.412424554,,,,,,,,,,
3574,3,cubist,0.9249645286,4.438958608,,,,,,,,,,
2697,3,cubist,0.9249708605,4.208686781,,,,,,,,,,
2395,3,cubist,0.9249802061,4.307388617,,,,,,,,,,
667,3,cubist,0.9249832225,4.361069923,,,,,,,,,,
774,3,cubist,0.9249931786,4.222101604,,,,,,,,,,
2840,3,cubist,0.9249969674,4.182541076,,,,,,,,,,
2971,3,cubist,0.9250005793,4.526924255,,,,,,,,,,
1830,3,cubist,0.9250094638,4.543540211,,,,,,,,,,
2831,3,cubist,0.9250100527,4.3313034,,,,,,,,,,
2273,3,cubist,0.9250192208,4.11929299,,,,,,,,,,
2735,3,cubist,0.9250243919,4.274674754,,,,,,,,,,
2848,3,cubist,0.925032186,4.282869948,,,,,,,,,,
3869,3,cubist,0.925034066,4.408959226,,,,,,,,,,
2902,3,cubist,0.9250630409,4.79360059,,,,,,,,,,
2733,3,cubist,0.9250805291,4.346196797,,,,,,,,,,
1312,3,cubist,0.9250805988,4.452355067,,,,,,,,,,
590,3,cubist,0.9250824756,4.483232025,,,,,,,,,,
2177,3,cubist,0.925087521,4.321759298,,,,,,,,,,
3332,3,cubist,0.9250881646,4.38054542,,,,,,,,,,
110,3,cubist,0.9250976672,4.417124491,,,,,,,,,,
1575,3,cubist,0.9251082782,4.466373261,,,,,,,,,,
1086,3,cubist,0.9251102185,4.445473069,,,,,,,,,,
1447,3,cubist,0.9251186062,4.468880085,,,,,,,,,,
3650,3,cubist,0.925120228,4.144739158,,,,,,,,,,
36,3,cubist,0.9251294603,4.369507106,,,,,,,,,,
2781,3,cubist,0.9251302425,4.534953956,,,,,,,,,,
2141,3,cubist,0.9251317257,4.640485283,,,,,,,,,,
449,3,cubist,0.9251352308,4.380532637,,,,,,,,,,
1724,3,cubist,0.9251385543,4.635976791,,,,,,,,,,
3022,3,cubist,0.9251515967,4.472449945,,,,,,,,,,
740,3,cubist,0.9251532118,4.456724891,,,,,,,,,,
821,3,cubist,0.9251555619,4.313354499,,,,,,,,,,
115,3,cubist,0.9251574159,4.337089241,,,,,,,,,,
1574,3,cubist,0.925166687,4.621371418,,,,,,,,,,
3366,3,cubist,0.9251684891,4.21094375,,,,,,,,,,
3512,3,cubist,0.925170962,4.634131452,,,,,,,,,,
2424,3,cubist,0.9251720344,4.24439157,,,,,,,,,,
1397,3,cubist,0.92517547,4.335786718,,,,,,,,,,
2164,3,cubist,0.9251885036,4.898453658,,,,,,,,,,
2705,3,cubist,0.9251900628,4.441574942,,,,,,,,,,
286,3,cubist,0.9251943466,4.499354261,,,,,,,,,,
396,3,cubist,0.925197639,4.445978516,,,,,,,,,,
417,3,cubist,0.9252019392,4.24557441,,,,,,,,,,
3629,3,cubist,0.9252165656,4.50758861,,,,,,,,,,
259,3,cubist,0.9252295837,4.516711079,,,,,,,,,,
3202,3,cubist,0.9252298636,4.184232935,,,,,,,,,,
2650,3,cubist,0.9252323389,4.324544278,,,,,,,,,,
2681,3,cubist,0.925239652,4.579973214,,,,,,,,,,
1205,3,cubist,0.9252406893,4.424407154,,,,,,,,,,
1130,3,cubist,0.9252436584,4.395334291,,,,,,,,,,
2093,3,cubist,0.9252463927,4.657740891,,,,,,,,,,
21,3,cubist,0.9252464578,4.459272446,,,,,,,,,,
3251,3,cubist,0.9252498706,4.405439783,,,,,,,,,,
644,3,cubist,0.9252583132,4.478050354,,,,,,,,,,
190,3,cubist,0.9252590758,4.212907061,,,,,,,,,,
3154,3,cubist,0.9252684452,4.235763509,,,,,,,,,,
3242,3,cubist,0.9252702828,4.274199222,,,,,,,,,,
885,3,cubist,0.9252705231,4.224072571,,,,,,,,,,
250,3,cubist,0.9252735694,4.231421707,,,,,,,,,,
2156,3,cubist,0.9252813707,4.328762149,,,,,,,,,,
2065,3,cubist,0.925288705,4.330047066,,,,,,,,,,
2074,3,cubist,0.9252911699,4.172762884,,,,,,,,,,
1982,3,cubist,0.925298158,4.267388919,,,,,,,,,,
337,3,cubist,0.9253024838,4.317190502,,,,,,,,,,
445,3,cubist,0.9253030766,4.183581122,,,,,,,,,,
1730,3,cubist,0.9253071004,4.315214942,,,,,,,,,,
2194,3,cubist,0.9253129949,4.296540964,,,,,,,,,,
2412,3,cubist,0.9253154782,4.52917283,,,,,,,,,,
815,3,cubist,0.9253211127,4.474473899,,,,,,,,,,
3814,3,cubist,0.9253212467,4.454698319,,,,,,,,,,
1177,3,cubist,0.9253495552,4.290065184,,,,,,,,,,
2872,3,cubist,0.9253509682,4.260365019,,,,,,,,,,
1187,3,cubist,0.9253628442,4.369504103,,,,,,,,,,
3984,3,cubist,0.925384466,4.222094725,,,,,,,,,,
2977,3,cubist,0.9253893702,4.369591571,,,,,,,,,,
634,3,cubist,0.9253957826,4.35050825,,,,,,,,,,
1700,3,cubist,0.9253958332,4.443745633,,,,,,,,,,
690,3,cubist,0.925401822,4.472160049,,,,,,,,,,
370,3,cubist,0.925406162,4.411104453,,,,,,,,,,
2822,3,cubist,0.9254107465,4.281710699,,,,,,,,,,
3770,3,cubist,0.9254223901,4.61047713,,,,,,,,,,
1998,3,cubist,0.9254251411,4.482736946,,,,,,,,,,
1861,3,cubist,0.9254330499,4.408124985,,,,,,,,,,
3573,3,cubist,0.9254367025,4.769804961,,,,,,,,,,
2072,3,cubist,0.925446803,4.436957265,,,,,,,,,,
3212,3,cubist,0.9254594782,4.528738996,,,,,,,,,,
3126,3,cubist,0.9254612278,4.481081225,,,,,,,,,,
3156,3,cubist,0.9254614626,4.876363917,,,,,,,,,,
3836,3,cubist,0.9254667207,4.411172975,,,,,,,,,,
1096,3,cubist,0.9254736854,4.454966491,,,,,,,,,,
3537,3,cubist,0.9255016157,4.589457586,,,,,,,,,,
2162,3,cubist,0.9255104336,4.364488859,,,,,,,,,,
2704,3,cubist,0.9255218978,4.37793568,,,,,,,,,,
3845,3,cubist,0.9255369877,4.334545994,,,,,,,,,,
1523,3,cubist,0.925538686,4.405895646,,,,,,,,,,
2430,3,cubist,0.9255403374,4.474980354,,,,,,,,,,
2830,3,cubist,0.9255445429,4.310466651,,,,,,,,,,
1477,3,cubist,0.9255446386,4.173318924,,,,,,,,,,
1410,3,cubist,0.9255530985,4.585235968,,,,,,,,,,
1407,3,cubist,0.9255561833,4.167429471,,,,,,,,,,
1887,3,cubist,0.9255602591,4.698309648,,,,,,,,,,
3210,3,cubist,0.9255639724,4.689143357,,,,,,,,,,
3873,3,cubist,0.9255825074,4.534993726,,,,,,,,,,
2713,3,cubist,0.9255848245,4.319049632,,,,,,,,,,
1583,3,cubist,0.9255848254,4.40807722,,,,,,,,,,
3358,3,cubist,0.9255909753,4.435603466,,,,,,,,,,
2249,3,cubist,0.9255963092,4.351186928,,,,,,,,,,
3407,3,cubist,0.9256219988,4.382118841,,,,,,,,,,
1731,3,cubist,0.9256460382,4.439588148,,,,,,,,,,
2067,3,cubist,0.9256466996,4.369682677,,,,,,,,,,
1241,3,cubist,0.9256470834,4.435357087,,,,,,,,,,
1704,3,cubist,0.9256531551,4.381187635,,,,,,,,,,
3766,3,cubist,0.9256546601,4.430943354,,,,,,,,,,
840,3,cubist,0.9256557207,4.430424359,,,,,,,,,,
598,3,cubist,0.925659257,4.291939647,,,,,,,,,,
621,3,cubist,0.9256679478,4.5041492,,,,,,,,,,
3293,3,cubist,0.9256686786,4.401489197,,,,,,,,,,
212,3,cubist,0.9256689847,4.259643555,,,,,,,,,,
1317,3,cubist,0.9256786895,4.384898145,,,,,,,,,,
1016,3,cubist,0.925688509,4.400369238,,,,,,,,,,
3655,3,cubist,0.9256913679,4.212931579,,,,,,,,,,
3548,3,cubist,0.9256925173,4.420553072,,,,,,,,,,
2506,3,cubist,0.9257073819,4.555269282,,,,,,,,,,
910,3,cubist,0.9257127852,4.329541747,,,,,,,,,,
2266,3,cubist,0.925719591,4.455312425,,,,,,,,,,
2022,3,cubist,0.9257361784,4.411049735,,,,,,,,,,
1713,3,cubist,0.9257430769,4.638531381,,,,,,,,,,
2545,3,cubist,0.92575677,4.674578829,,,,,,,,,,
2931,3,cubist,0.9257573061,4.379383141,,,,,,,,,,
656,3,cubist,0.9257636874,4.500314496,,,,,,,,,,
2092,3,cubist,0.9257675833,4.234759358,,,,,,,,,,
3225,3,cubist,0.925772255,4.299310752,,,,,,,,,,
595,3,cubist,0.9257773709,4.434069214,,,,,,,,,,
3646,3,cubist,0.9257774965,4.459596986,,,,,,,,,,
1677,3,cubist,0.9257794707,4.618438957,,,,,,,,,,
2708,3,cubist,0.9257842111,4.395437849,,,,,,,,,,
4000,3,cubist,0.9257858421,4.31124138,,,,,,,,,,
381,3,cubist,0.9257895418,4.217912011,,,,,,,,,,
646,3,cubist,0.9257968006,4.238162636,,,,,,,,,,
2702,3,cubist,0.9257981154,4.51033787,,,,,,,,,,
2960,3,cubist,0.925837328,4.370985018,,,,,,,,,,
754,3,cubist,0.9258380311,4.398040163,,,,,,,,,,
257,3,cubist,0.9258455149,4.269858469,,,,,,,,,,
1646,3,cubist,0.9258522947,4.361918199,,,,,,,,,,
3228,3,cubist,0.9258549537,4.523611833,,,,,,,,,,
1811,3,cubist,0.9258597518,4.122795754,,,,,,,,,,
2959,3,cubist,0.925860928,4.363171618,,,,,,,,,,
2825,3,cubist,0.9258860039,4.412545772,,,,,,,,,,
2404,3,cubist,0.9258964449,4.414862761,,,,,,,,,,
3077,3,cubist,0.9259132225,4.359353796,,,,,,,,,,
3073,3,cubist,0.9259180229,4.558469732,,,,,,,,,,
1131,3,cubist,0.9259192115,4.419784133,,,,,,,,,,
3912,3,cubist,0.9259233945,4.541013636,,,,,,,,,,
1051,3,cubist,0.9259263155,4.541676359,,,,,,,,,,
1542,3,cubist,0.9259306812,4.353375989,,,,,,,,,,
769,3,cubist,0.9259318239,4.706734387,,,,,,,,,,
358,3,cubist,0.9259520706,4.407970841,,,,,,,,,,
689,3,cubist,0.9259649428,4.492084158,,,,,,,,,,
2908,3,cubist,0.9259660003,4.702601751,,,,,,,,,,
2019,3,cubist,0.9259664435,4.398499448,,,,,,,,,,
1951,3,cubist,0.9259721858,4.451928152,,,,,,,,,,
1013,3,cubist,0.9259768163,4.538028629,,,,,,,,,,
3535,3,cubist,0.9259772793,4.471245576,,,,,,,,,,
2894,3,cubist,0.9259797444,4.455804757,,,,,,,,,,
3062,3,cubist,0.9259797837,4.222992998,,,,,,,,,,
631,3,cubist,0.9259852661,4.34208504,,,,,,,,,,
2937,3,cubist,0.9259878583,4.454182868,,,,,,,,,,
1427,3,cubist,0.9259886679,4.322554196,,,,,,,,,,
214,3,cubist,0.9259891872,4.15714945,,,,,,,,,,
505,3,cubist,0.9259897063,4.445467766,,,,,,,,,,
2818,3,cubist,0.925996099,4.291024634,,,,,,,,,,
1952,3,cubist,0.9260067405,4.446920598,,,,,,,,,,
2811,3,cubist,0.9260105668,4.168326107,,,,,,,,,,
744,3,cubist,0.9260112601,4.404003069,,,,,,,,,,
129,3,cubist,0.9260115632,4.364259524,,,,,,,,,,
1868,3,cubist,0.9260191775,4.464309314,,,,,,,,,,
3898,3,cubist,0.92602126,4.328515398,,,,,,,,,,
3738,3,cubist,0.926052282,4.332139563,,,,,,,,,,
2455,3,cubist,0.9260565917,4.349676051,,,,,,,,,,
1673,3,cubist,0.9260810852,4.529628273,,,,,,,,,,
2933,3,cubist,0.9261007771,4.314682555,,,,,,,,,,
3336,3,cubist,0.9261083194,4.522996091,,,,,,,,,,
3180,3,cubist,0.9261184563,4.387511382,,,,,,,,,,
438,3,cubist,0.9261198912,4.511566473,,,,,,,,,,
2311,3,cubist,0.9261234101,4.472019743,,,,,,,,,,
1645,3,cubist,0.926128616,4.628147619,,,,,,,,,,
3086,3,cubist,0.926136817,4.338408883,,,,,,,,,,
2612,3,cubist,0.926137983,4.441803398,,,,,,,,,,
1541,3,cubist,0.9261502009,4.743131705,,,,,,,,,,
3412,3,cubist,0.926174079,4.367525162,,,,,,,,,,
1993,3,cubist,0.9261800377,4.427341245,,,,,,,,,,
307,3,cubist,0.9261839668,4.225121153,,,,,,,,,,
3221,3,cubist,0.9261893733,4.72657414,,,,,,,,,,
