Dataset seed,Model seed,Model,R^2,MAE,,,,,,,,IQR,Mean,Mediun
509,45,cubist,0.7670403698,7.87734893,,,,,,,,,,
3090,45,cubist,0.7670683139,7.88337669,,,,,,,,,,
267,45,cubist,0.7670772206,7.722804205,,,,,,,,,,
1282,45,cubist,0.7671153403,7.30997511,,,,,,,,,,
963,45,cubist,0.7671876084,7.668416618,,,,,,,,,,
1588,45,cubist,0.7671980209,7.786397467,,,,,,,,,,
1999,45,cubist,0.7672021692,7.830901822,,,,,,,,,,
3934,45,cubist,0.7672288092,7.376196192,,,,,,,,,,
2558,45,cubist,0.7672511137,7.611515011,,,,,,,,,,
2638,45,cubist,0.7672786835,7.864051805,,,,,,,,,,
3205,45,cubist,0.7673368062,8.165747047,,,,,,,,,,
1065,45,cubist,0.7673591649,7.996949006,,,,,,,,,,
2463,45,cubist,0.7673635261,7.888403656,,,,,,,,,,
2164,45,cubist,0.7673656695,7.336096175,,,,,,,,,,
2850,45,cubist,0.7673891223,7.955707394,,,,,,,,,,
3518,45,cubist,0.7673928011,8.058624782,,,,,,,,,,
1392,45,cubist,0.7674132731,7.732811833,,,,,,,,,,
1021,45,cubist,0.7674876797,7.924909409,,,,,,,,,,
1072,45,cubist,0.7675495648,7.415028998,,,,,,,,,,
2538,45,cubist,0.7675539536,8.055410561,,,,,,,,,,
2664,45,cubist,0.7675592088,7.824450067,,,,,,,,,,
2729,45,cubist,0.7675987493,7.708686274,,,,,,,,,,
3073,45,cubist,0.7676369635,7.447441568,,,,,,,,,,
3681,45,cubist,0.7676372394,7.586506346,,,,,,,,,,
960,45,cubist,0.7676534592,7.908498534,,,,,,,,,,
2859,45,cubist,0.7676739403,7.929790896,,,,,,,,,,
3863,45,cubist,0.7676861163,8.07012569,,,,,,,,,,
3729,45,cubist,0.7676910643,8.229154695,,,,,,,,,,
2029,45,cubist,0.7677024055,8.067744529,,,,,,,,,,
909,45,cubist,0.7677158457,7.872862559,,,,,,,,,,
2760,45,cubist,0.7677175845,8.049778634,,,,,,,,,,
2092,45,cubist,0.767745236,8.093742716,,,,,,,,,,
3092,45,cubist,0.7677948183,7.79974487,,,,,,,,,,
2634,45,cubist,0.7678037527,8.07075255,,,,,,,,,,
942,45,cubist,0.7678073772,7.432251227,,,,,,,,,,
684,45,cubist,0.7678115184,7.938691058,,,,,,,,,,
2785,45,cubist,0.7678248615,7.783171316,,,,,,,,,,
3210,45,cubist,0.7678255923,7.967953838,,,,,,,,,,
212,45,cubist,0.7678310523,7.900687434,,,,,,,,,,
3510,45,cubist,0.7678316933,7.93817356,,,,,,,,,,
782,45,cubist,0.7678383458,7.763279989,,,,,,,,,,
3580,45,cubist,0.7678715892,7.890112633,,,,,,,,,,
3307,45,cubist,0.767895264,7.572188736,,,,,,,,,,
1965,45,cubist,0.7679026553,8.081259274,,,,,,,,,,
275,45,cubist,0.7679055356,8.022652098,,,,,,,,,,
3269,45,cubist,0.7679126447,7.825146242,,,,,,,,,,
563,45,cubist,0.7679171363,8.178679138,,,,,,,,,,
632,45,cubist,0.7679183868,7.946802491,,,,,,,,,,
3215,45,cubist,0.7679316462,7.483042866,,,,,,,,,,
3378,45,cubist,0.7679420481,7.580947051,,,,,,,,,,
1538,45,cubist,0.7679420495,7.574907567,,,,,,,,,,
2564,45,cubist,0.7679768106,8.101886256,,,,,,,,,,
1977,45,cubist,0.7679834823,7.825553853,,,,,,,,,,
1598,45,cubist,0.7680058207,7.858469395,,,,,,,,,,
2186,45,cubist,0.7680114796,7.755615552,,,,,,,,,,
393,45,cubist,0.7680461025,7.875611468,,,,,,,,,,
3968,45,cubist,0.7680496097,7.521351571,,,,,,,,,,
1172,45,cubist,0.7680515461,8.021589563,,,,,,,,,,
3417,45,cubist,0.768078677,7.78506072,,,,,,,,,,
779,45,cubist,0.7680830164,8.012132496,,,,,,,,,,
1481,45,cubist,0.7681102734,7.437480981,,,,,,,,,,
1460,45,cubist,0.7681179027,7.916156661,,,,,,,,,,
2751,45,cubist,0.7681263558,7.497916262,,,,,,,,,,
2860,45,cubist,0.7681893011,7.468010693,,,,,,,,,,
3673,45,cubist,0.768192763,7.990816492,,,,,,,,,,
1814,45,cubist,0.7682014401,7.717194882,,,,,,,,,,
938,45,cubist,0.768237842,7.510910311,,,,,,,,,,
135,45,cubist,0.7682381901,7.444187543,,,,,,,,,,
2884,45,cubist,0.7682969724,7.776264921,,,,,,,,,,
354,45,cubist,0.768315716,8.006771933,,,,,,,,,,
3361,45,cubist,0.7683658212,8.043652277,,,,,,,,,,
1246,45,cubist,0.768403639,7.616192885,,,,,,,,,,
475,45,cubist,0.7684145155,7.62034425,,,,,,,,,,
2241,45,cubist,0.7684182751,7.251813517,,,,,,,,,,
1272,45,cubist,0.7684338743,7.824274838,,,,,,,,,,
2077,45,cubist,0.7684429838,7.776077406,,,,,,,,,,
1390,45,cubist,0.7684585375,7.881696586,,,,,,,,,,
1960,45,cubist,0.7684609197,7.618470868,,,,,,,,,,
246,45,cubist,0.76847293,7.569682879,,,,,,,,,,
2130,45,cubist,0.7685359374,7.670424387,,,,,,,,,,
3640,45,cubist,0.768546336,7.567565735,,,,,,,,,,
2284,45,cubist,0.7685735546,7.817485011,,,,,,,,,,
3131,45,cubist,0.7685888048,8.294316381,,,,,,,,,,
3793,45,cubist,0.7686149086,7.88293664,,,,,,,,,,
228,45,cubist,0.7687283269,7.694713329,,,,,,,,,,
3242,45,cubist,0.768728957,7.421151993,,,,,,,,,,
1101,45,cubist,0.7687848467,7.914459529,,,,,,,,,,
243,45,cubist,0.7687960507,7.945440175,,,,,,,,,,
2796,45,cubist,0.7688138664,7.293920111,,,,,,,,,,
1703,45,cubist,0.7688156115,8.315034822,,,,,,,,,,
497,45,cubist,0.7688210011,8.065426072,,,,,,,,,,
2374,45,cubist,0.7688498606,7.785288547,,,,,,,,,,
1867,45,cubist,0.7689073106,7.926329477,,,,,,,,,,
2217,45,cubist,0.7689076653,7.979262149,,,,,,,,,,
3412,45,cubist,0.7689264201,7.606414044,,,,,,,,,,
1909,45,cubist,0.7689292711,7.810587092,,,,,,,,,,
3761,45,cubist,0.7689896959,7.73004027,,,,,,,,,,
2363,45,cubist,0.7689973222,7.931331716,,,,,,,,,,
2767,45,cubist,0.769015141,7.748587561,,,,,,,,,,
1752,45,cubist,0.7690333978,7.824222517,,,,,,,,,,
2590,45,cubist,0.7690489028,8.066747868,,,,,,,,,,
2948,45,cubist,0.7690601508,7.900082683,,,,,,,,,,
2362,45,cubist,0.7690648601,7.247367534,,,,,,,,,,
3021,45,cubist,0.7691901689,7.842000469,,,,,,,,,,
1704,45,cubist,0.7692371121,7.565489701,,,,,,,,,,
1333,45,cubist,0.7692810831,8.077339713,,,,,,,,,,
1279,45,cubist,0.7693368077,7.754385003,,,,,,,,,,
177,45,cubist,0.7693424546,8.382377963,,,,,,,,,,
220,45,cubist,0.7693746182,7.749637888,,,,,,,,,,
1602,45,cubist,0.7694178917,7.875865997,,,,,,,,,,
1189,45,cubist,0.7694206409,7.566978982,,,,,,,,,,
3903,45,cubist,0.7694466773,7.365188369,,,,,,,,,,
890,45,cubist,0.7694570795,7.96874559,,,,,,,,,,
3196,45,cubist,0.7695259049,7.727936109,,,,,,,,,,
3416,45,cubist,0.7695415842,7.76181683,,,,,,,,,,
511,45,cubist,0.769551466,7.564751997,,,,,,,,,,
3136,45,cubist,0.7695827833,8.084080794,,,,,,,,,,
1601,45,cubist,0.7696008863,7.85891355,,,,,,,,,,
1581,45,cubist,0.7696057569,7.59541149,,,,,,,,,,
153,45,cubist,0.7696064189,8.035964803,,,,,,,,,,
878,45,cubist,0.769629425,8.02543006,,,,,,,,,,
1193,45,cubist,0.7696369937,8.192431146,,,,,,,,,,
1880,45,cubist,0.7696643729,7.528991598,,,,,,,,,,
663,45,cubist,0.7696722571,8.015839469,,,,,,,,,,
1026,45,cubist,0.76971154,7.623264015,,,,,,,,,,
2503,45,cubist,0.7697180474,7.593107819,,,,,,,,,,
1271,45,cubist,0.7697369625,7.207047577,,,,,,,,,,
2320,45,cubist,0.769756524,7.75991755,,,,,,,,,,
2066,45,cubist,0.7698261674,7.898016936,,,,,,,,,,
1908,45,cubist,0.7698353351,7.549601819,,,,,,,,,,
125,45,cubist,0.7698453883,7.693868522,,,,,,,,,,
1850,45,cubist,0.7698637301,7.986087562,,,,,,,,,,
773,45,cubist,0.7698754816,7.444446665,,,,,,,,,,
207,45,cubist,0.7698950412,7.49013381,,,,,,,,,,
553,45,cubist,0.7699050578,7.678429333,,,,,,,,,,
3755,45,cubist,0.7699180508,8.141687988,,,,,,,,,,
689,45,cubist,0.7699434628,8.032654093,,,,,,,,,,
638,45,cubist,0.7699790895,8.286976064,,,,,,,,,,
3401,45,cubist,0.769990523,7.485659931,,,,,,,,,,
408,45,cubist,0.7699976038,7.618695908,,,,,,,,,,
318,45,cubist,0.7700019402,7.492877636,,,,,,,,,,
3442,45,cubist,0.7700035558,7.96578571,,,,,,,,,,
35,45,cubist,0.7700630941,7.600946196,,,,,,,,,,
3546,45,cubist,0.770100022,7.437289346,,,,,,,,,,
3362,45,cubist,0.7701415427,7.808394669,,,,,,,,,,
1456,45,cubist,0.7701619692,7.61489139,,,,,,,,,,
3349,45,cubist,0.7702247747,7.695338134,,,,,,,,,,
1381,45,cubist,0.7702303189,7.802580333,,,,,,,,,,
1854,45,cubist,0.7702445358,7.477183498,,,,,,,,,,
2609,45,cubist,0.7702731144,7.910770281,,,,,,,,,,
2601,45,cubist,0.7702745425,7.698792316,,,,,,,,,,
1642,45,cubist,0.7703602075,7.705003502,,,,,,,,,,
2697,45,cubist,0.7703602811,7.775428684,,,,,,,,,,
2430,45,cubist,0.7703962398,8.071054513,,,,,,,,,,
3150,45,cubist,0.7704073775,7.893873959,,,,,,,,,,
2605,45,cubist,0.7704467623,7.527757543,,,,,,,,,,
2272,45,cubist,0.7704483237,7.732882872,,,,,,,,,,
2591,45,cubist,0.7704628785,7.700281025,,,,,,,,,,
2085,45,cubist,0.7704816148,7.78130745,,,,,,,,,,
3489,45,cubist,0.7705021296,8.071959009,,,,,,,,,,
251,45,cubist,0.7705372161,7.09591689,,,,,,,,,,
900,45,cubist,0.7705809435,7.840708158,,,,,,,,,,
1580,45,cubist,0.7706217969,7.67555991,,,,,,,,,,
2936,45,cubist,0.7706294667,7.436193879,,,,,,,,,,
1204,45,cubist,0.7706530418,7.719128879,,,,,,,,,,
380,45,cubist,0.7707387146,7.572244137,,,,,,,,,,
3992,45,cubist,0.7707647871,8.105775427,,,,,,,,,,
1549,45,cubist,0.7707755061,8.183252617,,,,,,,,,,
1782,45,cubist,0.7707808978,7.691419554,,,,,,,,,,
412,45,cubist,0.7707890873,8.064647167,,,,,,,,,,
3759,45,cubist,0.7708010379,7.705581584,,,,,,,,,,
3253,45,cubist,0.7708204473,7.593128678,,,,,,,,,,
146,45,cubist,0.7708416468,7.400256651,,,,,,,,,,
1,45,cubist,0.7708519255,7.649058646,,,,,,,,,,
361,45,cubist,0.7708581616,7.79983041,,,,,,,,,,
2193,45,cubist,0.7708823961,7.39628921,,,,,,,,,,
2096,45,cubist,0.7708959614,7.919851966,,,,,,,,,,
2095,45,cubist,0.7709168339,7.751470803,,,,,,,,,,
3174,45,cubist,0.7709238616,8.149378377,,,,,,,,,,
3246,45,cubist,0.7709521056,7.768472543,,,,,,,,,,
3278,45,cubist,0.7709635411,7.511955187,,,,,,,,,,
1308,45,cubist,0.7709747072,7.621245513,,,,,,,,,,
807,45,cubist,0.7709823615,7.876704717,,,,,,,,,,
1716,45,cubist,0.7710316979,7.513329276,,,,,,,,,,
12,45,cubist,0.7710330185,7.691882478,,,,,,,,,,
1547,45,cubist,0.7710631915,8.147889131,,,,,,,,,,
2016,45,cubist,0.7710979353,7.370896022,,,,,,,,,,
1225,45,cubist,0.7711044443,7.582628663,,,,,,,,,,
2770,45,cubist,0.7711240659,7.236387753,,,,,,,,,,
680,45,cubist,0.7711244591,7.776310982,,,,,,,,,,
3913,45,cubist,0.7711300453,7.839672738,,,,,,,,,,
2143,45,cubist,0.7711564758,7.737447157,,,,,,,,,,
3496,45,cubist,0.7711622873,7.393803617,,,,,,,,,,
95,45,cubist,0.7711656804,7.640822832,,,,,,,,,,
1604,45,cubist,0.7711710523,7.999457488,,,,,,,,,,
1744,45,cubist,0.7712100209,7.828661932,,,,,,,,,,
1861,45,cubist,0.7712192184,8.113211138,,,,,,,,,,
596,45,cubist,0.771241013,8.192808963,,,,,,,,,,
311,45,cubist,0.7712736029,7.744578862,,,,,,,,,,
1926,45,cubist,0.7712885303,7.991538528,,,,,,,,,,
930,45,cubist,0.7712903495,7.456683308,,,,,,,,,,
3557,45,cubist,0.7713220636,7.777457738,,,,,,,,,,
1690,45,cubist,0.7713331876,7.395144219,,,,,,,,,,
786,45,cubist,0.7713542579,8.042886869,,,,,,,,,,
3965,45,cubist,0.7713698886,7.865870594,,,,,,,,,,
2587,45,cubist,0.7713770465,7.462881413,,,,,,,,,,
2291,45,cubist,0.7713884653,7.914743829,,,,,,,,,,
2270,45,cubist,0.7714060465,7.670641838,,,,,,,,,,
3574,45,cubist,0.7714626615,7.736357554,,,,,,,,,,
2039,45,cubist,0.7714992216,7.633446403,,,,,,,,,,
3575,45,cubist,0.7714999456,7.984408037,,,,,,,,,,
3207,45,cubist,0.7715089295,7.885384032,,,,,,,,,,
2218,45,cubist,0.7715348598,7.654164402,,,,,,,,,,
1996,45,cubist,0.7715877385,7.764214521,,,,,,,,,,
1595,45,cubist,0.7716632114,8.047411425,,,,,,,,,,
2109,45,cubist,0.771688762,7.915558145,,,,,,,,,,
557,45,cubist,0.7716903789,7.988732216,,,,,,,,,,
1566,45,cubist,0.7716944338,7.84602849,,,,,,,,,,
1469,45,cubist,0.77169516,7.470755794,,,,,,,,,,
2336,45,cubist,0.7717962022,7.608834049,,,,,,,,,,
911,45,cubist,0.771797401,7.504621398,,,,,,,,,,
203,45,cubist,0.7718700657,7.765688044,,,,,,,,,,
2907,45,cubist,0.7718724926,7.968694667,,,,,,,,,,
3794,45,cubist,0.7718786948,7.813432261,,,,,,,,,,
1668,45,cubist,0.7719057103,7.559064662,,,,,,,,,,
583,45,cubist,0.7719133714,7.825832154,,,,,,,,,,
3970,45,cubist,0.7719558253,7.792640253,,,,,,,,,,
724,45,cubist,0.7719687285,7.941106127,,,,,,,,,,
2996,45,cubist,0.7719950888,7.654924271,,,,,,,,,,
3990,45,cubist,0.7720203528,7.144824975,,,,,,,,,,
735,45,cubist,0.7720416121,7.892769354,,,,,,,,,,
660,45,cubist,0.772056975,8.058421162,,,,,,,,,,
416,45,cubist,0.7720794364,7.910773345,,,,,,,,,,
3693,45,cubist,0.7720923363,7.647039305,,,,,,,,,,
111,45,cubist,0.7721034345,7.791796603,,,,,,,,,,
3176,45,cubist,0.7721699902,7.756573684,,,,,,,,,,
2945,45,cubist,0.7721890523,7.656057554,,,,,,,,,,
3688,45,cubist,0.7721912601,7.969744933,,,,,,,,,,
3699,45,cubist,0.7722048263,7.472199284,,,,,,,,,,
3823,45,cubist,0.7722163375,7.836212151,,,,,,,,,,
3804,45,cubist,0.7722265266,7.879837388,,,,,,,,,,
254,45,cubist,0.7722317418,7.80535566,,,,,,,,,,
676,45,cubist,0.7722833184,7.476997403,,,,,,,,,,
2227,45,cubist,0.7722854824,7.616311608,,,,,,,,,,
2020,45,cubist,0.7723107671,7.622495929,,,,,,,,,,
1013,45,cubist,0.7723633218,7.64772591,,,,,,,,,,
2316,45,cubist,0.7723758723,8.000892707,,,,,,,,,,
2766,45,cubist,0.7723830351,7.632879971,,,,,,,,,,
3042,45,cubist,0.7724026573,7.806211468,,,,,,,,,,
2395,45,cubist,0.7724325632,7.697329541,,,,,,,,,,
3549,45,cubist,0.7724502905,7.955052525,,,,,,,,,,
1482,45,cubist,0.7724602096,7.33879997,,,,,,,,,,
3629,45,cubist,0.7724791192,7.690593388,,,,,,,,,,
3480,45,cubist,0.772518634,7.711538457,,,,,,,,,,
2993,45,cubist,0.7725572311,7.486450047,,,,,,,,,,
1487,45,cubist,0.7725585145,7.351722244,,,,,,,,,,
221,45,cubist,0.7725910094,7.56318118,,,,,,,,,,
1286,45,cubist,0.7725956936,7.798621719,,,,,,,,,,
1231,45,cubist,0.7726194637,7.520111862,,,,,,,,,,
1912,45,cubist,0.7726315971,7.598097416,,,,,,,,,,
2211,45,cubist,0.7726435162,8.047097767,,,,,,,,,,
356,45,cubist,0.7726662193,7.879466747,,,,,,,,,,
2216,45,cubist,0.7726865909,7.82616501,,,,,,,,,,
1187,45,cubist,0.7726964483,7.574834377,,,,,,,,,,
504,45,cubist,0.7727644599,7.885783524,,,,,,,,,,
2474,45,cubist,0.7728079931,7.717967037,,,,,,,,,,
463,45,cubist,0.7728307238,7.456141742,,,,,,,,,,
839,45,cubist,0.7728436633,7.728481604,,,,,,,,,,
209,45,cubist,0.772848565,7.983409909,,,,,,,,,,
3781,45,cubist,0.7728493156,7.705243131,,,,,,,,,,
2397,45,cubist,0.7728805805,7.811990528,,,,,,,,,,
2248,45,cubist,0.7729056901,7.541382079,,,,,,,,,,
36,45,cubist,0.7729081394,7.522585061,,,,,,,,,,
1681,45,cubist,0.7729182195,7.864416149,,,,,,,,,,
449,45,cubist,0.7729189744,7.496718853,,,,,,,,,,
2167,45,cubist,0.7729274909,7.895150638,,,,,,,,,,
3996,45,cubist,0.7729944794,7.706239717,,,,,,,,,,
484,45,cubist,0.7729976993,7.61857028,,,,,,,,,,
1541,45,cubist,0.7730003933,8.022397488,,,,,,,,,,
2253,45,cubist,0.7730116652,7.812782403,,,,,,,,,,
3998,45,cubist,0.7730282372,8.043215599,,,,,,,,,,
712,45,cubist,0.7730313373,8.062372783,,,,,,,,,,
344,45,cubist,0.7730378988,8.045106976,,,,,,,,,,
8,45,cubist,0.7730486121,8.107799341,,,,,,,,,,
2024,45,cubist,0.7730764637,7.827085894,,,,,,,,,,
1998,45,cubist,0.7730833488,8.060733227,,,,,,,,,,
989,45,cubist,0.7730948273,7.681354259,,,,,,,,,,
3898,45,cubist,0.7731158787,7.579790061,,,,,,,,,,
2150,45,cubist,0.7731241361,7.431467405,,,,,,,,,,
373,45,cubist,0.7731318294,7.42528937,,,,,,,,,,
3114,45,cubist,0.7732320963,7.786726022,,,,,,,,,,
2106,45,cubist,0.7732689789,7.794458809,,,,,,,,,,
2105,45,cubist,0.7732897813,7.712220036,,,,,,,,,,
3339,45,cubist,0.7733244181,7.589884968,,,,,,,,,,
3156,45,cubist,0.7733823854,7.772887277,,,,,,,,,,
1731,45,cubist,0.773394904,8.063290853,,,,,,,,,,
3530,45,cubist,0.7734097098,7.58189244,,,,,,,,,,
913,45,cubist,0.7734152928,7.323958911,,,,,,,,,,
3109,45,cubist,0.7734526823,7.892740919,,,,,,,,,,
1760,45,cubist,0.7735768897,7.648450709,,,,,,,,,,
2823,45,cubist,0.7736033359,8.336284749,,,,,,,,,,
3636,45,cubist,0.7736175906,7.298942492,,,,,,,,,,
3290,45,cubist,0.7736380712,7.646522197,,,,,,,,,,
811,45,cubist,0.7736576926,7.906626661,,,,,,,,,,
3019,45,cubist,0.7736707267,7.609061221,,,,,,,,,,
1254,45,cubist,0.7736990359,7.754470237,,,,,,,,,,
3638,45,cubist,0.7737081477,7.954017829,,,,,,,,,,
3660,45,cubist,0.7737266354,7.928644106,,,,,,,,,,
3504,45,cubist,0.7737317316,7.222824137,,,,,,,,,,
2138,45,cubist,0.773757167,7.800402746,,,,,,,,,,
904,45,cubist,0.77375763,7.978767882,,,,,,,,,,
2942,45,cubist,0.7737731936,7.947560385,,,,,,,,,,
1821,45,cubist,0.7737888387,7.1466107,,,,,,,,,,
3164,45,cubist,0.7738146544,7.675272022,,,,,,,,,,
1266,45,cubist,0.773819673,7.966787277,,,,,,,,,,
1044,45,cubist,0.7738232566,7.638361457,,,,,,,,,,
161,45,cubist,0.773835607,7.710118416,,,,,,,,,,
1332,45,cubist,0.773872535,7.659016318,,,,,,,,,,
765,45,cubist,0.7738730277,7.853369246,,,,,,,,,,
1722,45,cubist,0.7738917507,7.637381865,,,,,,,,,,
2728,45,cubist,0.7739495596,7.150381508,,,,,,,,,,
1238,45,cubist,0.7739747697,7.733520278,,,,,,,,,,
1705,45,cubist,0.7739798506,7.328895204,,,,,,,,,,
3595,45,cubist,0.7739839251,8.248655502,,,,,,,,,,
3309,45,cubist,0.77399383,7.904993193,,,,,,,,,,
1288,45,cubist,0.7739994806,7.600195276,,,,,,,,,,
3078,45,cubist,0.7740018789,7.878452592,,,,,,,,,,
1003,45,cubist,0.7740065598,7.91957398,,,,,,,,,,
3571,45,cubist,0.7740093092,7.878155194,,,,,,,,,,
1962,45,cubist,0.7740838194,8.165856862,,,,,,,,,,
1507,45,cubist,0.7740886226,7.60261677,,,,,,,,,,
43,45,cubist,0.7740913079,7.288648964,,,,,,,,,,
1166,45,cubist,0.774092752,7.773951043,,,,,,,,,,
1769,45,cubist,0.774095402,7.542628572,,,,,,,,,,
3539,45,cubist,0.7740997545,7.342279766,,,,,,,,,,
101,45,cubist,0.7741110976,7.546226867,,,,,,,,,,
1748,45,cubist,0.7741147208,7.67743156,,,,,,,,,,
1156,45,cubist,0.7741485795,7.742024942,,,,,,,,,,
3852,45,cubist,0.774157755,7.551674971,,,,,,,,,,
2530,45,cubist,0.7741696595,7.812079801,,,,,,,,,,
1249,45,cubist,0.7741789524,7.367029034,,,,,,,,,,
1097,45,cubist,0.7741801888,7.976809792,,,,,,,,,,
3841,45,cubist,0.7741999832,7.786609186,,,,,,,,,,
1194,45,cubist,0.7742176914,7.756576741,,,,,,,,,,
2803,45,cubist,0.7742355613,7.778009557,,,,,,,,,,
1730,45,cubist,0.7742754775,7.513143654,,,,,,,,,,
27,45,cubist,0.7743119669,7.735922232,,,,,,,,,,
3236,45,cubist,0.7743242006,7.861633111,,,,,,,,,,
760,45,cubist,0.7743290339,7.357275645,,,,,,,,,,
2141,45,cubist,0.7743421588,7.849000755,,,,,,,,,,
775,45,cubist,0.7743507953,7.658793091,,,,,,,,,,
3608,45,cubist,0.7743528643,8.075833963,,,,,,,,,,
63,45,cubist,0.7743602474,7.356325792,,,,,,,,,,
1929,45,cubist,0.7743749647,8.023060379,,,,,,,,,,
2970,45,cubist,0.7743860076,8.037012577,,,,,,,,,,
1795,45,cubist,0.7743893454,7.574359603,,,,,,,,,,
2703,45,cubist,0.7743912131,7.899033607,,,,,,,,,,
1385,45,cubist,0.7744032531,7.411121017,,,,,,,,,,
3916,45,cubist,0.7744159344,7.797896872,,,,,,,,,,
2808,45,cubist,0.7744473006,7.686119878,,,,,,,,,,
1362,45,cubist,0.7745004239,7.866795249,,,,,,,,,,
1223,45,cubist,0.7745015313,7.604382664,,,,,,,,,,
2359,45,cubist,0.774515128,7.871948405,,,,,,,,,,
3991,45,cubist,0.7745304395,7.543481171,,,,,,,,,,
343,45,cubist,0.7745461863,7.067758202,,,,,,,,,,
1719,45,cubist,0.7745517358,7.808091204,,,,,,,,,,
1768,45,cubist,0.7745699163,7.784643613,,,,,,,,,,
2441,45,cubist,0.7745758329,7.688562143,,,,,,,,,,
2235,45,cubist,0.7745831167,7.529944318,,,,,,,,,,
3836,45,cubist,0.7745874878,7.424432504,,,,,,,,,,
3355,45,cubist,0.7746786649,8.081114316,,,,,,,,,,
2990,45,cubist,0.7747265245,7.793015284,,,,,,,,,,
2596,45,cubist,0.7747327322,7.454789297,,,,,,,,,,
1108,45,cubist,0.7747417643,7.554649191,,,,,,,,,,
1222,45,cubist,0.7747480094,7.637561771,,,,,,,,,,
2425,45,cubist,0.7747632659,7.763557082,,,,,,,,,,
22,45,cubist,0.7747853308,7.964665442,,,,,,,,,,
1462,45,cubist,0.7748032747,7.666277872,,,,,,,,,,
758,45,cubist,0.7748077775,7.569957422,,,,,,,,,,
3592,45,cubist,0.7748209456,7.860122356,,,,,,,,,,
574,45,cubist,0.7748595061,7.841123239,,,,,,,,,,
2586,45,cubist,0.7748698073,7.804822516,,,,,,,,,,
186,45,cubist,0.7749056012,7.952896247,,,,,,,,,,
28,45,cubist,0.7749096961,7.436491378,,,,,,,,,,
2152,45,cubist,0.774967809,7.378113841,,,,,,,,,,
2893,45,cubist,0.7749706706,7.676759111,,,,,,,,,,
3314,45,cubist,0.775000529,7.938324211,,,,,,,,,,
790,45,cubist,0.7750101438,7.574787201,,,,,,,,,,
2231,45,cubist,0.7750152575,7.793365851,,,,,,,,,,
615,45,cubist,0.7750529074,7.807937494,,,,,,,,,,
3914,45,cubist,0.7750585113,7.646094085,,,,,,,,,,
1803,45,cubist,0.7751018269,7.422493157,,,,,,,,,,
3507,45,cubist,0.775102207,7.84931703,,,,,,,,,,
1207,45,cubist,0.7751203904,7.544655266,,,,,,,,,,
1074,45,cubist,0.7751348176,7.77223188,,,,,,,,,,
3067,45,cubist,0.7751630547,7.812217787,,,,,,,,,,
1386,45,cubist,0.7752307968,8.268425887,,,,,,,,,,
714,45,cubist,0.7752440961,7.638063471,,,,,,,,,,
2554,45,cubist,0.7752460334,7.490686782,,,,,,,,,,
3917,45,cubist,0.7753008366,7.826610004,,,,,,,,,,
2259,45,cubist,0.7753101122,7.728814828,,,,,,,,,,
3512,45,cubist,0.775332098,7.760871935,,,,,,,,,,
3409,45,cubist,0.7753488435,7.646305625,,,,,,,,,,
1559,45,cubist,0.7753558059,7.621993298,,,,,,,,,,
558,45,cubist,0.7754147788,8.186948362,,,,,,,,,,
2224,45,cubist,0.775433755,7.971965668,,,,,,,,,,
797,45,cubist,0.7754473039,7.613652256,,,,,,,,,,
124,45,cubist,0.7755099502,7.604307209,,,,,,,,,,
222,45,cubist,0.7755161971,7.930810495,,,,,,,,,,
1990,45,cubist,0.7755229538,7.520952069,,,,,,,,,,
1763,45,cubist,0.7755555553,7.491897204,,,,,,,,,,
2365,45,cubist,0.7755903448,7.377678452,,,,,,,,,,
1125,45,cubist,0.7755958526,7.828816174,,,,,,,,,,
157,45,cubist,0.7756483404,7.531058656,,,,,,,,,,
793,45,cubist,0.7756595114,7.471844071,,,,,,,,,,
776,45,cubist,0.7756744254,7.82544088,,,,,,,,,,
554,45,cubist,0.7757363135,7.693526951,,,,,,,,,,
3490,45,cubist,0.7757413358,7.499886256,,,,,,,,,,
3173,45,cubist,0.7757422435,7.864099976,,,,,,,,,,
3077,45,cubist,0.7757588841,7.721648967,,,,,,,,,,
1585,45,cubist,0.7757619745,8.066119451,,,,,,,,,,
1572,45,cubist,0.7757673511,6.998936498,,,,,,,,,,
939,45,cubist,0.7757709108,8.03698349,,,,,,,,,,
3189,45,cubist,0.7757990955,7.167828235,,,,,,,,,,
2646,45,cubist,0.7758062135,7.688029282,,,,,,,,,,
1733,45,cubist,0.7758121592,7.711150203,,,,,,,,,,
395,45,cubist,0.7758276364,7.996710446,,,,,,,,,,
3532,45,cubist,0.7758395366,7.34429517,,,,,,,,,,
3774,45,cubist,0.7758432064,7.171672009,,,,,,,,,,
3768,45,cubist,0.775846852,7.522289668,,,,,,,,,,
2643,45,cubist,0.7758483372,7.765821768,,,,,,,,,,
226,45,cubist,0.7758531089,8.073669596,,,,,,,,,,
1384,45,cubist,0.775887846,7.662979491,,,,,,,,,,
2511,45,cubist,0.7758903155,8.098527354,,,,,,,,,,
893,45,cubist,0.7758931325,7.565379772,,,,,,,,,,
1008,45,cubist,0.7759048631,7.304351208,,,,,,,,,,
1257,45,cubist,0.7759084109,7.820987241,,,,,,,,,,
1489,45,cubist,0.7760072894,7.696765545,,,,,,,,,,
1846,45,cubist,0.7760376355,7.653462579,,,,,,,,,,
2225,45,cubist,0.7760636648,7.749991931,,,,,,,,,,
