Model,R2,MAE,RMSE,Dataset.seed,Training.seed,Threshold.scope,Imputation.scope
bagEarth,0.7823931169,8.240745828,9.981478851,2884,1,full_before_split,split_separate
bagEarth,0.782385097,7.821621678,9.967532607,1845,1,full_before_split,split_separate
bagEarth,0.7821120929,7.730932646,9.758946285,675,1,full_before_split,split_separate
bagEarth,0.7820519254,7.845807472,9.768057532,2347,1,full_before_split,split_separate
bagEarth,0.7820500485,8.179351089,10.13628616,1790,1,full_before_split,split_separate
bagEarth,0.7819597699,7.940760032,10.01815522,771,1,full_before_split,split_separate
bagEarth,0.7819117437,7.539196067,9.683833734,3490,1,full_before_split,split_separate
bagEarth,0.7818470839,7.691146334,9.704907451,1683,1,full_before_split,split_separate
bagEarth,0.7818060162,7.682709552,9.903671101,3347,1,full_before_split,split_separate
bagEarth,0.7817601505,7.975213492,10.06104895,3857,1,full_before_split,split_separate
bagEarth,0.7817535707,7.547783808,9.623411611,3168,1,full_before_split,split_separate
bagEarth,0.7817399748,8.185302755,9.897874259,2824,1,full_before_split,split_separate
bagEarth,0.7816369798,8.198696011,10.18848116,2094,1,full_before_split,split_separate
bagEarth,0.7815957352,7.832589146,9.807317319,2826,1,full_before_split,split_separate
bagEarth,0.7815428399,8.169685371,9.924257631,3024,1,full_before_split,split_separate
bagEarth,0.7815047856,7.863549295,9.546587142,3117,1,full_before_split,split_separate
bagEarth,0.7814868096,7.94647625,9.588608286,3270,1,full_before_split,split_separate
bagEarth,0.7814497139,7.776772306,9.815602876,2588,1,full_before_split,split_separate
bagEarth,0.7813883488,7.658761596,9.888149429,3324,1,full_before_split,split_separate
bagEarth,0.7812956815,7.812206745,9.849299616,2310,1,full_before_split,split_separate
bagEarth,0.7812183655,7.736769489,9.70405868,468,1,full_before_split,split_separate
bagEarth,0.7811870914,6.563760112,10.49928439,3058,1,full_before_split,split_separate
bagEarth,0.7811799682,7.81173062,9.902252597,1460,1,full_before_split,split_separate
bagEarth,0.7811474981,7.943796579,9.734420201,2677,1,full_before_split,split_separate
bagEarth,0.7811371453,7.563228413,9.430556387,2614,1,full_before_split,split_separate
bagEarth,0.7810756214,7.926175538,9.917904806,1838,1,full_before_split,split_separate
bagEarth,0.7809193076,8.063455837,10.46056759,2930,1,full_before_split,split_separate
bagEarth,0.7808694987,8.047110149,9.895734384,3207,1,full_before_split,split_separate
bagEarth,0.7808693218,7.728009793,9.825871953,2809,1,full_before_split,split_separate
bagEarth,0.780848859,7.997719129,9.85278156,335,1,full_before_split,split_separate
bagEarth,0.7807428705,7.706184171,9.916983836,2643,1,full_before_split,split_separate
bagEarth,0.7806516345,7.422726133,9.621445056,3745,1,full_before_split,split_separate
bagEarth,0.780624635,7.291489554,10.19685388,3211,1,full_before_split,split_separate
bagEarth,0.7806031652,8.330175134,10.50551824,3569,1,full_before_split,split_separate
bagEarth,0.7805946019,8.15522429,9.751666147,3767,1,full_before_split,split_separate
bagEarth,0.7803442403,8.093612617,10.0226491,2759,1,full_before_split,split_separate
bagEarth,0.7802828,7.736175403,9.749778502,775,1,full_before_split,split_separate
bagEarth,0.7802097908,8.004045146,9.963742166,548,1,full_before_split,split_separate
bagEarth,0.780203548,7.89051086,9.960009949,1350,1,full_before_split,split_separate
bagEarth,0.7801626864,7.493075917,10.40986401,137,1,full_before_split,split_separate
bagEarth,0.7801467755,8.048123448,9.960499105,1066,1,full_before_split,split_separate
bagEarth,0.7801007545,7.501528136,9.828707013,3072,1,full_before_split,split_separate
bagEarth,0.7800783791,7.36295364,10.05508945,1522,1,full_before_split,split_separate
bagEarth,0.7800394466,7.338425759,9.371029539,729,1,full_before_split,split_separate
bagEarth,0.7800258478,7.160253324,9.670874132,2619,1,full_before_split,split_separate
bagEarth,0.7800146548,7.539798381,9.717858991,853,1,full_before_split,split_separate
bagEarth,0.7800105126,8.238299063,10.13891954,2489,1,full_before_split,split_separate
bagEarth,0.7799748969,8.20322174,10.09030664,2891,1,full_before_split,split_separate
bagEarth,0.7799286952,8.051104102,9.989598408,2498,1,full_before_split,split_separate
bagEarth,0.7799091422,7.877657188,9.859534566,1549,1,full_before_split,split_separate
bagEarth,0.7797711696,7.930129193,9.874729055,691,1,full_before_split,split_separate
bagEarth,0.7797005458,7.662360224,9.59110467,2455,1,full_before_split,split_separate
bagEarth,0.7796957116,7.50726835,9.809344017,2751,1,full_before_split,split_separate
bagEarth,0.7796507626,7.729742992,10.1137315,1267,1,full_before_split,split_separate
bagEarth,0.7795736689,8.072335998,10.43603608,3353,1,full_before_split,split_separate
bagEarth,0.7794499533,8.11083368,10.09600438,3156,1,full_before_split,split_separate
bagEarth,0.7794459443,7.822722831,9.722165446,874,1,full_before_split,split_separate
bagEarth,0.7794207939,7.562548366,10.11263319,3243,1,full_before_split,split_separate
bagEarth,0.7793948813,8.064194575,9.840383197,3432,1,full_before_split,split_separate
bagEarth,0.7793859001,7.78823342,10.04218318,3162,1,full_before_split,split_separate
bagEarth,0.7793525967,7.780957098,9.687644317,3412,1,full_before_split,split_separate
bagEarth,0.7793443121,8.092700459,10.09322092,3981,1,full_before_split,split_separate
bagEarth,0.7793131669,8.266598447,9.949122829,2185,1,full_before_split,split_separate
bagEarth,0.7792509758,7.892547482,9.581114458,3132,1,full_before_split,split_separate
bagEarth,0.7791958631,8.122813637,10.32507924,1947,1,full_before_split,split_separate
bagEarth,0.7791754148,7.937804201,10.0924319,3500,1,full_before_split,split_separate
bagEarth,0.7791538865,8.037543126,10.0279447,1874,1,full_before_split,split_separate
bagEarth,0.7790433437,8.351140898,10.15755165,2017,1,full_before_split,split_separate
bagEarth,0.7790170476,7.971724082,9.795780164,3051,1,full_before_split,split_separate
bagEarth,0.7790017541,7.723400463,9.717472207,2314,1,full_before_split,split_separate
bagEarth,0.7789679705,8.210701313,9.935124596,376,1,full_before_split,split_separate
bagEarth,0.7788345377,8.090273985,10.08779609,66,1,full_before_split,split_separate
bagEarth,0.7788296248,7.718496127,9.714449816,854,1,full_before_split,split_separate
bagEarth,0.7787874992,7.788143151,9.884157562,2367,1,full_before_split,split_separate
bagEarth,0.7786735717,8.308330611,9.975733215,230,1,full_before_split,split_separate
bagEarth,0.7786698968,7.166926731,10.24639215,317,1,full_before_split,split_separate
bagEarth,0.7786635787,7.864807698,9.618901622,1024,1,full_before_split,split_separate
bagEarth,0.7785789891,7.771910001,9.927245961,871,1,full_before_split,split_separate
bagEarth,0.7785300706,7.891837443,9.852577258,3858,1,full_before_split,split_separate
bagEarth,0.7784962627,8.097107672,9.998799806,786,1,full_before_split,split_separate
bagEarth,0.7784629852,7.807006762,9.928777286,2398,1,full_before_split,split_separate
bagEarth,0.7784621239,8.233633183,10.15644152,421,1,full_before_split,split_separate
bagEarth,0.7784327988,8.290865856,10.1462112,3831,1,full_before_split,split_separate
bagEarth,0.7784166071,8.250449723,10.1893542,3065,1,full_before_split,split_separate
bagEarth,0.7783815197,7.986753808,10.11527268,932,1,full_before_split,split_separate
bagEarth,0.7783799779,7.539158537,9.679038325,2343,1,full_before_split,split_separate
bagEarth,0.7783757047,8.025722014,10.05729373,1289,1,full_before_split,split_separate
bagEarth,0.7781262368,7.366867139,9.369021329,284,1,full_before_split,split_separate
bagEarth,0.7779814107,7.957572798,9.812127324,2846,1,full_before_split,split_separate
bagEarth,0.7779658709,7.808543125,9.823309354,1156,1,full_before_split,split_separate
bagEarth,0.7778980381,8.514936464,10.21553371,3521,1,full_before_split,split_separate
bagEarth,0.7778901357,7.469522984,9.578470935,1901,1,full_before_split,split_separate
bagEarth,0.7777289726,7.718659072,9.781018269,3866,1,full_before_split,split_separate
bagEarth,0.7775868134,7.56123848,9.899183369,2531,1,full_before_split,split_separate
bagEarth,0.7774723701,7.756617125,9.91240527,3091,1,full_before_split,split_separate
bagEarth,0.7774295493,7.920759259,9.822332827,382,1,full_before_split,split_separate
bagEarth,0.7773532526,7.560162504,9.804276592,3413,1,full_before_split,split_separate
bagEarth,0.7773369066,8.409800098,10.3003602,2708,1,full_before_split,split_separate
bagEarth,0.7771310069,8.31813084,9.948328314,3744,1,full_before_split,split_separate
bagEarth,0.7770960155,8.079519432,9.983509118,1525,1,full_before_split,split_separate
bagEarth,0.7770767498,7.886433732,10.19347591,477,1,full_before_split,split_separate
bagEarth,0.777053421,8.296186151,10.29519221,1890,1,full_before_split,split_separate
bagEarth,0.7770448149,7.766530286,9.933687825,3669,1,full_before_split,split_separate
bagEarth,0.7770325721,8.083686506,10.11404929,2713,1,full_before_split,split_separate
bagEarth,0.777029471,7.271750247,10.35233736,3654,1,full_before_split,split_separate
bagEarth,0.7769844059,8.014215348,9.993729708,1675,1,full_before_split,split_separate
bagEarth,0.7769157469,8.091053643,10.05515205,657,1,full_before_split,split_separate
bagEarth,0.7768446785,6.74847177,10.44798573,2553,1,full_before_split,split_separate
bagEarth,0.7768398755,7.797300198,9.772724898,881,1,full_before_split,split_separate
bagEarth,0.7768111716,7.906187619,9.992579644,180,1,full_before_split,split_separate
bagEarth,0.7767543938,8.327626747,9.973143773,441,1,full_before_split,split_separate
bagEarth,0.7767170971,7.748085074,9.86762127,2969,1,full_before_split,split_separate
bagEarth,0.7767154321,8.438639216,10.26390098,614,1,full_before_split,split_separate
bagEarth,0.776586252,8.187151159,10.04587764,3086,1,full_before_split,split_separate
bagEarth,0.7765557857,7.895749755,10.49521713,346,1,full_before_split,split_separate
bagEarth,0.7764328302,7.68087932,9.744584079,1885,1,full_before_split,split_separate
bagEarth,0.7761725536,7.581774708,9.566165088,1610,1,full_before_split,split_separate
bagEarth,0.7761337495,8.021707057,10.10984945,2292,1,full_before_split,split_separate
bagEarth,0.7761205011,7.807614489,10.20935179,3536,1,full_before_split,split_separate
bagEarth,0.7760187493,6.603730877,10.21906283,2785,1,full_before_split,split_separate
bagEarth,0.7758861552,8.193431887,9.891315859,1285,1,full_before_split,split_separate
bagEarth,0.7758662835,7.765189136,9.707604338,3380,1,full_before_split,split_separate
bagEarth,0.7758123388,7.658080858,9.529994437,2051,1,full_before_split,split_separate
bagEarth,0.7757633965,7.995023171,9.838706468,1362,1,full_before_split,split_separate
bagEarth,0.7757444544,7.850937569,10.07354515,2514,1,full_before_split,split_separate
bagEarth,0.7756397843,7.963028813,9.749123396,658,1,full_before_split,split_separate
bagEarth,0.7756031142,7.785989167,9.764246847,1058,1,full_before_split,split_separate
bagEarth,0.7753557509,7.882436048,10.18015547,3584,1,full_before_split,split_separate
bagEarth,0.7751540989,7.93255197,9.969127013,3613,1,full_before_split,split_separate
bagEarth,0.7750956156,7.531419721,9.721500788,1682,1,full_before_split,split_separate
bagEarth,0.7750639492,7.903259747,9.804266771,544,1,full_before_split,split_separate
bagEarth,0.7750617451,6.944604556,10.91866545,3712,1,full_before_split,split_separate
bagEarth,0.7749994771,7.479724298,10.37004546,2560,1,full_before_split,split_separate
bagEarth,0.7749568122,7.986579729,9.913165914,924,1,full_before_split,split_separate
bagEarth,0.7749533843,8.137296727,9.974515214,1865,1,full_before_split,split_separate
bagEarth,0.7748804898,7.658243647,9.767776934,523,1,full_before_split,split_separate
bagEarth,0.77485851,7.785379538,9.742989981,921,1,full_before_split,split_separate
bagEarth,0.7748168054,7.864078367,9.955952739,3590,1,full_before_split,split_separate
bagEarth,0.7747597569,6.931503832,10.08992694,1476,1,full_before_split,split_separate
bagEarth,0.7745314326,6.674806405,10.4247372,1049,1,full_before_split,split_separate
bagEarth,0.7745032821,7.959965677,10.28934475,3430,1,full_before_split,split_separate
bagEarth,0.7744881892,7.647383809,10.08539443,1223,1,full_before_split,split_separate
bagEarth,0.7744066002,8.006798464,10.06799961,2104,1,full_before_split,split_separate
bagEarth,0.7743846341,7.699749781,9.533433311,1581,1,full_before_split,split_separate
bagEarth,0.7743728494,7.882735873,10.64912737,1881,1,full_before_split,split_separate
bagEarth,0.7743396988,6.556955809,10.43107505,1453,1,full_before_split,split_separate
bagEarth,0.7742907846,7.808836477,9.649520231,2042,1,full_before_split,split_separate
bagEarth,0.7741574349,7.885621076,9.791323718,1077,1,full_before_split,split_separate
bagEarth,0.7741063179,7.554589908,10.39622672,996,1,full_before_split,split_separate
bagEarth,0.7740763276,8.379647801,10.17530988,1963,1,full_before_split,split_separate
bagEarth,0.7739368231,7.710831501,9.871958647,3054,1,full_before_split,split_separate
bagEarth,0.7736806123,7.833725378,10.00253134,1333,1,full_before_split,split_separate
bagEarth,0.7736624867,7.748104158,10.27145629,3617,1,full_before_split,split_separate
bagEarth,0.7736426483,7.629284986,9.737454343,3401,1,full_before_split,split_separate
bagEarth,0.773631693,7.937323318,10.07221761,1079,1,full_before_split,split_separate
bagEarth,0.7735535139,7.618180092,9.613629849,345,1,full_before_split,split_separate
bagEarth,0.7735230737,8.439139281,10.17467229,1236,1,full_before_split,split_separate
bagEarth,0.7734816671,7.757587011,9.93289011,3600,1,full_before_split,split_separate
bagEarth,0.7733511464,7.810074135,9.762560126,1409,1,full_before_split,split_separate
bagEarth,0.7732853959,8.074756856,10.0639483,2513,1,full_before_split,split_separate
bagEarth,0.7732663104,8.36180509,10.19230053,1603,1,full_before_split,split_separate
bagEarth,0.7732232647,8.275489348,10.24059975,3990,1,full_before_split,split_separate
bagEarth,0.7728351989,8.343264305,10.08111517,2332,1,full_before_split,split_separate
bagEarth,0.7727792515,7.486223195,9.535339878,1667,1,full_before_split,split_separate
bagEarth,0.772536383,8.105384263,10.05113224,3048,1,full_before_split,split_separate
bagEarth,0.772513669,7.9773988,9.854710881,3853,1,full_before_split,split_separate
bagEarth,0.7725075201,7.841827064,9.924343073,2901,1,full_before_split,split_separate
bagEarth,0.772473273,8.225800673,10.06976599,3159,1,full_before_split,split_separate
bagEarth,0.7724320673,6.747498861,10.46701574,3053,1,full_before_split,split_separate
bagEarth,0.7724140798,8.112766753,10.07943926,2109,1,full_before_split,split_separate
bagEarth,0.7723545642,8.058418192,10.04052876,2624,1,full_before_split,split_separate
bagEarth,0.7722710572,8.365683974,10.10446674,443,1,full_before_split,split_separate
bagEarth,0.7722556642,7.750822857,9.858420494,3384,1,full_before_split,split_separate
bagEarth,0.7722471851,8.734164166,10.7379735,2937,1,full_before_split,split_separate
bagEarth,0.77218804,7.973967094,9.969805649,2268,1,full_before_split,split_separate
bagEarth,0.772072472,7.530861144,9.696309509,886,1,full_before_split,split_separate
bagEarth,0.7719042022,8.115116462,10.16203509,57,1,full_before_split,split_separate
bagEarth,0.7718840245,7.912653199,9.729491033,3722,1,full_before_split,split_separate
bagEarth,0.7717931254,7.963617236,9.911273182,1741,1,full_before_split,split_separate
bagEarth,0.7716125137,6.533649251,10.43202037,3275,1,full_before_split,split_separate
bagEarth,0.7715926948,7.871770943,10.13491638,326,1,full_before_split,split_separate
bagEarth,0.7715570578,7.423419372,10.49410794,1948,1,full_before_split,split_separate
bagEarth,0.7713979983,8.227325826,9.836729956,2544,1,full_before_split,split_separate
bagEarth,0.7713236152,8.239810751,10.22684848,875,1,full_before_split,split_separate
bagEarth,0.7712906032,8.22666201,10.41547334,3947,1,full_before_split,split_separate
bagEarth,0.7711829181,7.791667921,10.03556407,2570,1,full_before_split,split_separate
bagEarth,0.7711555944,7.719525953,9.74331893,3423,1,full_before_split,split_separate
bagEarth,0.7711129435,7.862920062,10.13911979,1262,1,full_before_split,split_separate
bagEarth,0.7711110788,7.908160666,9.742190052,975,1,full_before_split,split_separate
bagEarth,0.7710128592,7.954560884,9.897111104,42,1,full_before_split,split_separate
bagEarth,0.770972962,7.200875714,11.06720757,3385,1,full_before_split,split_separate
bagEarth,0.7709673552,7.65777235,9.759468775,244,1,full_before_split,split_separate
bagEarth,0.7708075708,7.409531219,9.924508668,2837,1,full_before_split,split_separate
bagEarth,0.7707449844,8.226774212,10.12693733,999,1,full_before_split,split_separate
bagEarth,0.7706488536,7.052976944,10.24331655,2025,1,full_before_split,split_separate
bagEarth,0.7705015592,7.076685783,10.79838461,983,1,full_before_split,split_separate
bagEarth,0.7704532559,7.758678912,9.883968844,1794,1,full_before_split,split_separate
bagEarth,0.7703880685,8.317448919,10.25492094,2872,1,full_before_split,split_separate
bagEarth,0.7703086031,7.912152875,10.37129625,1016,1,full_before_split,split_separate
bagEarth,0.7702049231,8.102720438,9.930427138,755,1,full_before_split,split_separate
bagEarth,0.7701832974,7.91610674,9.942931246,3348,1,full_before_split,split_separate
bagEarth,0.7701610765,8.696972669,10.46118405,3725,1,full_before_split,split_separate
bagEarth,0.7701264662,7.990322828,10.05639077,264,1,full_before_split,split_separate
bagEarth,0.7700299756,8.268895023,10.40878423,2892,1,full_before_split,split_separate
bagEarth,0.7699853933,8.408645492,10.58328926,3573,1,full_before_split,split_separate
bagEarth,0.769963771,7.455103332,10.4731591,43,1,full_before_split,split_separate
bagEarth,0.7698719041,8.110065897,10.43406054,2427,1,full_before_split,split_separate
bagEarth,0.7696195273,8.022748695,10.27612788,2319,1,full_before_split,split_separate
bagEarth,0.769528166,7.813661117,9.948592001,1157,1,full_before_split,split_separate
bagEarth,0.7694456933,7.980006892,9.851424682,929,1,full_before_split,split_separate
bagEarth,0.7693437372,8.003082567,10.21713818,70,1,full_before_split,split_separate
bagEarth,0.7693339254,7.4026524,10.52396557,3113,1,full_before_split,split_separate
bagEarth,0.7692162559,7.111308177,10.08317472,2595,1,full_before_split,split_separate
bagEarth,0.7691740359,7.89937201,9.90271356,1090,1,full_before_split,split_separate
bagEarth,0.7691375167,7.839764472,9.676182689,923,1,full_before_split,split_separate
bagEarth,0.7691021216,8.154921571,10.1782346,1802,1,full_before_split,split_separate
bagEarth,0.7690517762,7.128978084,10.65379641,2796,1,full_before_split,split_separate
bagEarth,0.769028281,8.10751979,9.908487984,3964,1,full_before_split,split_separate
bagEarth,0.768983753,7.063595087,10.75166671,3454,1,full_before_split,split_separate
bagEarth,0.7688918233,8.24627654,10.2225171,1880,1,full_before_split,split_separate
bagEarth,0.7687801936,8.030789165,10.04915072,194,1,full_before_split,split_separate
bagEarth,0.7686132469,7.690106706,9.773673681,2136,1,full_before_split,split_separate
bagEarth,0.7684070185,7.918831021,10.1470544,3074,1,full_before_split,split_separate
bagEarth,0.7683820856,7.721483132,9.966387146,3743,1,full_before_split,split_separate
bagEarth,0.7683512538,7.856344032,9.930612342,575,1,full_before_split,split_separate
bagEarth,0.7683480307,8.397158869,10.33675471,947,1,full_before_split,split_separate
bagEarth,0.7683284794,8.139242273,10.0954034,3367,1,full_before_split,split_separate
bagEarth,0.7682198658,8.027879532,9.9121088,1723,1,full_before_split,split_separate
bagEarth,0.7681331829,8.236095846,10.38328351,2602,1,full_before_split,split_separate
bagEarth,0.768127118,8.339643195,10.42547035,2753,1,full_before_split,split_separate
bagEarth,0.7680084333,7.997159625,10.48687334,2975,1,full_before_split,split_separate
bagEarth,0.7679720089,7.896422767,10.02049474,1146,1,full_before_split,split_separate
bagEarth,0.7678704282,8.011025488,10.07046508,2189,1,full_before_split,split_separate
bagEarth,0.7676862403,7.663014187,9.805690253,205,1,full_before_split,split_separate
bagEarth,0.7676811226,8.301721921,10.2110214,3006,1,full_before_split,split_separate
bagEarth,0.7674910829,8.13448572,10.04570291,598,1,full_before_split,split_separate
bagEarth,0.7674634747,8.270561854,10.44295664,1726,1,full_before_split,split_separate
bagEarth,0.7673816472,8.307097485,10.33584621,1894,1,full_before_split,split_separate
bagEarth,0.767336775,7.239774611,10.35319155,1756,1,full_before_split,split_separate
bagEarth,0.7672946904,8.096834365,10.23634499,559,1,full_before_split,split_separate
bagEarth,0.7669650037,7.953491306,10.04842173,3833,1,full_before_split,split_separate
bagEarth,0.7669577996,8.007099844,9.920513347,787,1,full_before_split,split_separate
bagEarth,0.7667909784,8.028352668,10.77632384,3642,1,full_before_split,split_separate
bagEarth,0.7667543312,7.779910511,10.12198091,2161,1,full_before_split,split_separate
bagEarth,0.7664536852,8.012063056,10.04751739,1768,1,full_before_split,split_separate
bagEarth,0.7664247426,7.424810276,10.56079504,2756,1,full_before_split,split_separate
bagEarth,0.7663981545,7.539978631,10.6808638,1450,1,full_before_split,split_separate
bagEarth,0.766372811,7.826126063,9.770100865,2525,1,full_before_split,split_separate
bagEarth,0.7663652826,8.131613726,10.1610321,3519,1,full_before_split,split_separate
bagEarth,0.7663026412,6.837854442,10.62145833,847,1,full_before_split,split_separate
bagEarth,0.7662154218,8.407172633,10.59954755,136,1,full_before_split,split_separate
bagEarth,0.7661003577,8.287263859,9.893586941,173,1,full_before_split,split_separate
bagEarth,0.76606257,8.179039378,10.25611407,3467,1,full_before_split,split_separate
bagEarth,0.7660263766,8.064357245,10.26093688,3916,1,full_before_split,split_separate
bagEarth,0.7658842587,8.069246456,10.01751009,857,1,full_before_split,split_separate
bagEarth,0.7658053036,8.2171238,10.33364891,2447,1,full_before_split,split_separate
bagEarth,0.7658048018,8.111358589,10.02390435,2795,1,full_before_split,split_separate
bagEarth,0.7655688603,7.825995656,9.954170782,1413,1,full_before_split,split_separate
bagEarth,0.7655585102,8.102614665,9.965219659,2641,1,full_before_split,split_separate
bagEarth,0.7653290325,6.709654519,10.66546806,305,1,full_before_split,split_separate
bagEarth,0.7652474511,7.777881559,10.5723727,2029,1,full_before_split,split_separate
bagEarth,0.7647561943,7.838422829,10.66842617,3800,1,full_before_split,split_separate
bagEarth,0.7647202432,7.955250302,10.1870408,648,1,full_before_split,split_separate
bagEarth,0.7644390927,8.124241624,10.16438989,1594,1,full_before_split,split_separate
bagEarth,0.7643968989,6.86698921,10.41009263,2985,1,full_before_split,split_separate
bagEarth,0.7642724327,8.063574868,10.31948484,2365,1,full_before_split,split_separate
bagEarth,0.7642054374,7.769069225,10.10631084,2330,1,full_before_split,split_separate
bagEarth,0.7641859729,8.017156944,10.2442779,547,1,full_before_split,split_separate
bagEarth,0.7641191695,8.140911262,10.23288261,2893,1,full_before_split,split_separate
bagEarth,0.7640957395,8.575584497,10.28363633,2912,1,full_before_split,split_separate
bagEarth,0.7640355706,8.013939081,10.30932829,3368,1,full_before_split,split_separate
bagEarth,0.7639180658,8.220038405,10.22486903,1924,1,full_before_split,split_separate
bagEarth,0.7638356516,8.042421369,10.26102948,3199,1,full_before_split,split_separate
bagEarth,0.7637744031,7.443292615,10.88237247,1179,1,full_before_split,split_separate
bagEarth,0.7636619506,8.798164027,10.93420422,2522,1,full_before_split,split_separate
bagEarth,0.7635115902,8.085624134,10.20088919,2257,1,full_before_split,split_separate
bagEarth,0.7634771147,8.05240083,9.989879555,3906,1,full_before_split,split_separate
bagEarth,0.7633300755,7.780442021,9.868269819,1670,1,full_before_split,split_separate
bagEarth,0.7632731042,8.348878913,10.41630525,1080,1,full_before_split,split_separate
bagEarth,0.7630998224,8.210678462,10.18149773,97,1,full_before_split,split_separate
bagEarth,0.7630619956,7.004060689,10.51751078,428,1,full_before_split,split_separate
bagEarth,0.7630234285,8.364448691,10.72742867,1029,1,full_before_split,split_separate
bagEarth,0.7629921545,8.088558643,10.17637053,399,1,full_before_split,split_separate
bagEarth,0.7627087783,8.069867499,10.28965772,3358,1,full_before_split,split_separate
bagEarth,0.7624504837,8.032454129,10.2939496,2940,1,full_before_split,split_separate
bagEarth,0.7622123956,8.029701871,10.1044536,3554,1,full_before_split,split_separate
bagEarth,0.7618446862,7.965864347,10.15145842,3360,1,full_before_split,split_separate
bagEarth,0.7615948361,7.782281318,9.826545161,199,1,full_before_split,split_separate
bagEarth,0.7614351671,8.32475364,10.14565538,1847,1,full_before_split,split_separate
bagEarth,0.761287655,8.252240574,10.41835265,1829,1,full_before_split,split_separate
bagEarth,0.761070392,8.134951045,10.27698122,553,1,full_before_split,split_separate
bagEarth,0.760926947,8.17201163,10.23011437,3217,1,full_before_split,split_separate
bagEarth,0.760879118,7.5320227,10.75278058,2965,1,full_before_split,split_separate
bagEarth,0.7607476736,8.15206709,10.51553268,56,1,full_before_split,split_separate
bagEarth,0.7605956886,8.118581508,10.2231519,3530,1,full_before_split,split_separate
bagEarth,0.7601358672,8.264920131,10.27119499,596,1,full_before_split,split_separate
bagEarth,0.7601312667,8.493854039,10.7311247,719,1,full_before_split,split_separate
bagEarth,0.7599313304,7.20542528,11.05275716,2429,1,full_before_split,split_separate
bagEarth,0.7597076375,7.468461365,10.55285336,1136,1,full_before_split,split_separate
bagEarth,0.7596834091,7.836983802,10.49960203,2043,1,full_before_split,split_separate
bagEarth,0.7596808491,7.115172014,10.71867516,1989,1,full_before_split,split_separate
bagEarth,0.7594473847,7.717832319,10.04400119,1676,1,full_before_split,split_separate
bagEarth,0.7594428048,8.089686423,10.26427551,3094,1,full_before_split,split_separate
bagEarth,0.7591974575,8.09180896,10.26160032,112,1,full_before_split,split_separate
bagEarth,0.7589413219,7.778760167,11.09192691,3182,1,full_before_split,split_separate
bagEarth,0.7588683725,7.976571508,10.05026063,2103,1,full_before_split,split_separate
bagEarth,0.7587548235,7.754554555,10.93217597,612,1,full_before_split,split_separate
bagEarth,0.7583962124,7.636587519,11.01239602,2056,1,full_before_split,split_separate
bagEarth,0.7583545207,8.048385109,10.04046581,2081,1,full_before_split,split_separate
bagEarth,0.75829316,7.677815147,10.07954599,536,1,full_before_split,split_separate
bagEarth,0.7582620314,7.238274943,10.54405957,686,1,full_before_split,split_separate
bagEarth,0.758234581,8.067645831,9.950886696,563,1,full_before_split,split_separate
bagEarth,0.7581355752,8.186456263,10.26601345,3599,1,full_before_split,split_separate
bagEarth,0.7580964516,8.116885088,10.26357183,704,1,full_before_split,split_separate
bagEarth,0.757664278,7.773724411,11.08998411,319,1,full_before_split,split_separate
bagEarth,0.7574175937,7.599011521,10.61683977,1648,1,full_before_split,split_separate
bagEarth,0.7570350178,8.13514834,10.29294433,71,1,full_before_split,split_separate
bagEarth,0.756728183,8.180449802,10.22763897,114,1,full_before_split,split_separate
bagEarth,0.7565395008,6.925196639,10.87127542,3899,1,full_before_split,split_separate
bagEarth,0.7564639059,6.748810525,10.95661811,2234,1,full_before_split,split_separate
bagEarth,0.7563697308,7.260017547,10.59959551,3033,1,full_before_split,split_separate
bagEarth,0.7563305307,7.283093901,10.64815512,3114,1,full_before_split,split_separate
bagEarth,0.7562761314,8.391408027,10.4691756,843,1,full_before_split,split_separate
bagEarth,0.7562462959,7.669686787,10.31659737,2591,1,full_before_split,split_separate
bagEarth,0.7561928569,8.193594688,10.43406894,1277,1,full_before_split,split_separate
bagEarth,0.755886498,6.911358036,10.67006423,621,1,full_before_split,split_separate
bagEarth,0.7557431362,6.941536153,11.62617802,1504,1,full_before_split,split_separate
bagEarth,0.7552621761,6.870194835,11.1744213,2353,1,full_before_split,split_separate
bagEarth,0.7550715322,7.153847371,10.76486085,2865,1,full_before_split,split_separate
bagEarth,0.754922383,8.338148408,10.40722039,756,1,full_before_split,split_separate
bagEarth,0.7547907049,7.317413908,11.1184805,2786,1,full_before_split,split_separate
bagEarth,0.754755827,7.690037167,10.67267772,3292,1,full_before_split,split_separate
bagEarth,0.7547129114,6.802495009,10.66972457,2041,1,full_before_split,split_separate
bagEarth,0.7545389014,8.40780389,10.58322672,1140,1,full_before_split,split_separate
bagEarth,0.7541043068,8.506285499,10.62974336,1057,1,full_before_split,split_separate
bagEarth,0.7538937655,6.844694501,11.02911427,3450,1,full_before_split,split_separate
bagEarth,0.7538026227,8.505646517,10.41403001,1436,1,full_before_split,split_separate
bagEarth,0.7537759444,8.27637352,10.28481803,3096,1,full_before_split,split_separate
bagEarth,0.7534706473,7.270090403,11.05599477,162,1,full_before_split,split_separate
bagEarth,0.7534272697,7.519066214,10.60104619,3085,1,full_before_split,split_separate
bagEarth,0.7533533143,7.03162754,11.14717006,840,1,full_before_split,split_separate
bagEarth,0.7532214765,8.418554506,10.34145072,842,1,full_before_split,split_separate
bagEarth,0.7528054406,8.423868386,10.65614352,184,1,full_before_split,split_separate
