Dataset seed,Model seed,Model,R^2,MAE,,,,,,,,IQR,Mean,Mediun
2522,1,svmLinear3,0.7735285572,8.007808579,,,,,,,,,,
792,1,svmLinear3,0.7735500804,7.686564938,,,,,,,,,,
644,1,svmLinear3,0.7735964303,8.428717657,,,,,,,,,,
2957,1,svmLinear3,0.7736092073,7.95197279,,,,,,,,,,
3912,1,svmLinear3,0.7736358773,7.701045077,,,,,,,,,,
3152,1,svmLinear3,0.7736475279,7.78324589,,,,,,,,,,
1273,1,svmLinear3,0.773657334,8.102594676,,,,,,,,,,
2477,1,svmLinear3,0.7736615824,7.512922575,,,,,,,,,,
89,1,svmLinear3,0.7736717752,7.633762,,,,,,,,,,
3936,1,svmLinear3,0.7736769753,7.674934751,,,,,,,,,,
3312,1,svmLinear3,0.7737334515,7.978527104,,,,,,,,,,
2742,1,svmLinear3,0.7737724142,7.910835316,,,,,,,,,,
1762,1,svmLinear3,0.7737766671,7.997541469,,,,,,,,,,
1827,1,svmLinear3,0.7738312641,7.653383226,,,,,,,,,,
3150,1,svmLinear3,0.7738591422,7.53252852,,,,,,,,,,
1605,1,svmLinear3,0.7739297735,7.232578436,,,,,,,,,,
2131,1,svmLinear3,0.7739557509,7.568517948,,,,,,,,,,
488,1,svmLinear3,0.7739565337,7.853922847,,,,,,,,,,
3738,1,svmLinear3,0.7740096348,7.87790798,,,,,,,,,,
1896,1,svmLinear3,0.7740476861,7.79735194,,,,,,,,,,
937,1,svmLinear3,0.7740633156,7.779050354,,,,,,,,,,
3902,1,svmLinear3,0.7740790356,7.98443105,,,,,,,,,,
358,1,svmLinear3,0.7740944505,7.660704393,,,,,,,,,,
1420,1,svmLinear3,0.7740958052,8.053749349,,,,,,,,,,
530,1,svmLinear3,0.7741100768,8.015769615,,,,,,,,,,
709,1,svmLinear3,0.7741566354,7.800492169,,,,,,,,,,
2042,1,svmLinear3,0.7741748522,7.898321525,,,,,,,,,,
1640,1,svmLinear3,0.7741943159,7.743242296,,,,,,,,,,
3105,1,svmLinear3,0.7742179163,7.992458895,,,,,,,,,,
867,1,svmLinear3,0.7742204632,7.368125783,,,,,,,,,,
1293,1,svmLinear3,0.7742245797,7.9424869,,,,,,,,,,
525,1,svmLinear3,0.77422656,7.725224197,,,,,,,,,,
1726,1,svmLinear3,0.7742942175,7.52107883,,,,,,,,,,
1141,1,svmLinear3,0.7743195133,7.865161267,,,,,,,,,,
660,1,svmLinear3,0.7743315043,7.775995815,,,,,,,,,,
1096,1,svmLinear3,0.7743416115,7.691658036,,,,,,,,,,
283,1,svmLinear3,0.7743480597,7.440794377,,,,,,,,,,
396,1,svmLinear3,0.7743543367,7.320690487,,,,,,,,,,
2723,1,svmLinear3,0.774411181,8.108738838,,,,,,,,,,
3956,1,svmLinear3,0.7744162678,7.953759237,,,,,,,,,,
3007,1,svmLinear3,0.774426052,7.802682281,,,,,,,,,,
451,1,svmLinear3,0.7744378095,7.825587695,,,,,,,,,,
540,1,svmLinear3,0.7744472799,7.911943763,,,,,,,,,,
2965,1,svmLinear3,0.7744597069,7.555020285,,,,,,,,,,
3801,1,svmLinear3,0.774476584,7.362852556,,,,,,,,,,
269,1,svmLinear3,0.7745193676,7.615468293,,,,,,,,,,
2655,1,svmLinear3,0.7745326759,7.973696104,,,,,,,,,,
1155,1,svmLinear3,0.7745475891,7.795587262,,,,,,,,,,
2579,1,svmLinear3,0.7745537463,7.460753683,,,,,,,,,,
2697,1,svmLinear3,0.7746130679,7.841598456,,,,,,,,,,
1412,1,svmLinear3,0.7746385102,8.240545703,,,,,,,,,,
1734,1,svmLinear3,0.7746460629,8.114108004,,,,,,,,,,
1159,1,svmLinear3,0.7746653163,7.965809035,,,,,,,,,,
3590,1,svmLinear3,0.7747021407,8.005168009,,,,,,,,,,
3767,1,svmLinear3,0.7747241122,8.348156938,,,,,,,,,,
2826,1,svmLinear3,0.774740912,7.719834493,,,,,,,,,,
207,1,svmLinear3,0.7747590986,7.878822643,,,,,,,,,,
1098,1,svmLinear3,0.7748203083,8.168393317,,,,,,,,,,
3012,1,svmLinear3,0.774855103,7.221791212,,,,,,,,,,
2776,1,svmLinear3,0.7748611776,7.860359229,,,,,,,,,,
2573,1,svmLinear3,0.7748676826,7.449753007,,,,,,,,,,
2501,1,svmLinear3,0.7748711673,7.787602265,,,,,,,,,,
697,1,svmLinear3,0.7748842005,8.013432846,,,,,,,,,,
183,1,svmLinear3,0.7748972512,7.582061968,,,,,,,,,,
1414,1,svmLinear3,0.7749036761,7.662953073,,,,,,,,,,
3795,1,svmLinear3,0.774905547,7.720867275,,,,,,,,,,
3467,1,svmLinear3,0.7749671512,7.298664849,,,,,,,,,,
3276,1,svmLinear3,0.7749736109,7.881572553,,,,,,,,,,
3489,1,svmLinear3,0.7749754201,7.565646909,,,,,,,,,,
3472,1,svmLinear3,0.7749914107,8.186311293,,,,,,,,,,
3842,1,svmLinear3,0.775007679,7.649036918,,,,,,,,,,
2720,1,svmLinear3,0.7750428231,7.588759574,,,,,,,,,,
2729,1,svmLinear3,0.775048576,8.13103901,,,,,,,,,,
3687,1,svmLinear3,0.7751324828,7.902045398,,,,,,,,,,
3749,1,svmLinear3,0.7751394417,7.646438926,,,,,,,,,,
1435,1,svmLinear3,0.7751687737,7.898599163,,,,,,,,,,
2995,1,svmLinear3,0.7752018857,7.93088267,,,,,,,,,,
134,1,svmLinear3,0.7752091357,7.312233188,,,,,,,,,,
57,1,svmLinear3,0.7752149816,7.99527206,,,,,,,,,,
647,1,svmLinear3,0.7752652751,7.769647527,,,,,,,,,,
2329,1,svmLinear3,0.7752814228,7.790903637,,,,,,,,,,
1240,1,svmLinear3,0.7752894101,7.678196866,,,,,,,,,,
607,1,svmLinear3,0.7753186003,7.72332533,,,,,,,,,,
1015,1,svmLinear3,0.775370184,8.658155407,,,,,,,,,,
3803,1,svmLinear3,0.7753996472,8.08064452,,,,,,,,,,
3394,1,svmLinear3,0.7754038278,8.249799459,,,,,,,,,,
346,1,svmLinear3,0.7754072071,7.83069218,,,,,,,,,,
2634,1,svmLinear3,0.7754124626,8.190049501,,,,,,,,,,
857,1,svmLinear3,0.7754208009,8.23054525,,,,,,,,,,
2041,1,svmLinear3,0.7754296697,7.479792469,,,,,,,,,,
1845,1,svmLinear3,0.7754579811,7.778011364,,,,,,,,,,
2779,1,svmLinear3,0.7755029765,7.853166675,,,,,,,,,,
230,1,svmLinear3,0.775506083,7.561910791,,,,,,,,,,
2780,1,svmLinear3,0.7755086743,8.159633834,,,,,,,,,,
2898,1,svmLinear3,0.7755234567,7.847455759,,,,,,,,,,
167,1,svmLinear3,0.7755288263,7.64588627,,,,,,,,,,
71,1,svmLinear3,0.775540322,7.47078614,,,,,,,,,,
1579,1,svmLinear3,0.7755434076,7.815133127,,,,,,,,,,
1250,1,svmLinear3,0.7755447189,7.443321858,,,,,,,,,,
3456,1,svmLinear3,0.775550283,8.162853885,,,,,,,,,,
2821,1,svmLinear3,0.7755721436,7.673746844,,,,,,,,,,
3377,1,svmLinear3,0.7755945967,7.709734323,,,,,,,,,,
2602,1,svmLinear3,0.7756096787,7.616116941,,,,,,,,,,
151,1,svmLinear3,0.7756423234,7.676411408,,,,,,,,,,
19,1,svmLinear3,0.7756488898,7.629546334,,,,,,,,,,
119,1,svmLinear3,0.7757488612,7.912926519,,,,,,,,,,
3716,1,svmLinear3,0.7757502916,7.636628951,,,,,,,,,,
3342,1,svmLinear3,0.7757575854,8.166852657,,,,,,,,,,
621,1,svmLinear3,0.7757843362,7.388988228,,,,,,,,,,
2875,1,svmLinear3,0.7758067504,7.855994406,,,,,,,,,,
1603,1,svmLinear3,0.7758144593,7.837952223,,,,,,,,,,
640,1,svmLinear3,0.7758282125,8.125399195,,,,,,,,,,
662,1,svmLinear3,0.7758317933,7.908801637,,,,,,,,,,
2444,1,svmLinear3,0.7759326774,7.178724987,,,,,,,,,,
2496,1,svmLinear3,0.7759372357,8.336945076,,,,,,,,,,
3877,1,svmLinear3,0.7759483011,7.782914599,,,,,,,,,,
3416,1,svmLinear3,0.7759627889,8.295689498,,,,,,,,,,
2709,1,svmLinear3,0.7759704158,8.181024303,,,,,,,,,,
1690,1,svmLinear3,0.7759714927,7.809168527,,,,,,,,,,
1864,1,svmLinear3,0.7759717936,7.629978656,,,,,,,,,,
1018,1,svmLinear3,0.7759984213,7.57048739,,,,,,,,,,
3234,1,svmLinear3,0.7759986536,7.881585461,,,,,,,,,,
3637,1,svmLinear3,0.7760002726,7.907384671,,,,,,,,,,
3752,1,svmLinear3,0.7760307847,7.846584927,,,,,,,,,,
820,1,svmLinear3,0.7760445631,7.835699416,,,,,,,,,,
226,1,svmLinear3,0.7760487565,8.067846798,,,,,,,,,,
2890,1,svmLinear3,0.7760780304,7.688409147,,,,,,,,,,
1715,1,svmLinear3,0.7761182398,7.845280547,,,,,,,,,,
106,1,svmLinear3,0.7761351326,7.670155071,,,,,,,,,,
3173,1,svmLinear3,0.7761361561,7.606461594,,,,,,,,,,
1554,1,svmLinear3,0.7761451044,7.840398761,,,,,,,,,,
72,1,svmLinear3,0.7761558949,7.785464586,,,,,,,,,,
3781,1,svmLinear3,0.776222543,7.797082512,,,,,,,,,,
3009,1,svmLinear3,0.7762417759,7.610490788,,,,,,,,,,
3034,1,svmLinear3,0.7762452011,7.438559237,,,,,,,,,,
3562,1,svmLinear3,0.7762700788,7.77395476,,,,,,,,,,
2519,1,svmLinear3,0.7762749164,8.084124772,,,,,,,,,,
576,1,svmLinear3,0.7763028172,7.758720874,,,,,,,,,,
165,1,svmLinear3,0.7763061941,7.490955018,,,,,,,,,,
1173,1,svmLinear3,0.7763090551,7.688733653,,,,,,,,,,
2830,1,svmLinear3,0.77635919,7.806091416,,,,,,,,,,
3288,1,svmLinear3,0.7763834805,8.016847053,,,,,,,,,,
3850,1,svmLinear3,0.776396202,8.070266507,,,,,,,,,,
2999,1,svmLinear3,0.7763997309,7.592031939,,,,,,,,,,
3355,1,svmLinear3,0.7764004013,7.508576851,,,,,,,,,,
2240,1,svmLinear3,0.7764023313,7.544053858,,,,,,,,,,
1172,1,svmLinear3,0.7764029202,7.948800121,,,,,,,,,,
2543,1,svmLinear3,0.7764084833,7.984681953,,,,,,,,,,
1200,1,svmLinear3,0.7764190951,7.910081628,,,,,,,,,,
3914,1,svmLinear3,0.776428598,8.020376219,,,,,,,,,,
3429,1,svmLinear3,0.7764341997,7.659643521,,,,,,,,,,
2121,1,svmLinear3,0.776434243,7.574869157,,,,,,,,,,
729,1,svmLinear3,0.7764588163,8.056803811,,,,,,,,,,
2122,1,svmLinear3,0.7764666151,8.373238745,,,,,,,,,,
3448,1,svmLinear3,0.7765046314,8.250037442,,,,,,,,,,
2338,1,svmLinear3,0.7765229898,7.67467658,,,,,,,,,,
1073,1,svmLinear3,0.7765230778,7.992537771,,,,,,,,,,
1331,1,svmLinear3,0.7765490271,7.597945407,,,,,,,,,,
521,1,svmLinear3,0.7765491055,7.922224693,,,,,,,,,,
3715,1,svmLinear3,0.7765495693,7.911582755,,,,,,,,,,
2643,1,svmLinear3,0.7765877219,7.450752122,,,,,,,,,,
1345,1,svmLinear3,0.7765920211,7.669231645,,,,,,,,,,
2293,1,svmLinear3,0.7765926802,7.837190241,,,,,,,,,,
1651,1,svmLinear3,0.7766144112,7.881649753,,,,,,,,,,
975,1,svmLinear3,0.7766410088,7.969051208,,,,,,,,,,
2837,1,svmLinear3,0.776651617,7.753106676,,,,,,,,,,
1807,1,svmLinear3,0.776662943,7.711268856,,,,,,,,,,
3162,1,svmLinear3,0.7766655498,8.002920081,,,,,,,,,,
232,1,svmLinear3,0.7766719952,7.528306381,,,,,,,,,,
2677,1,svmLinear3,0.7767023545,7.783929812,,,,,,,,,,
3658,1,svmLinear3,0.7767429671,7.882630091,,,,,,,,,,
38,1,svmLinear3,0.7767920955,7.434162745,,,,,,,,,,
3566,1,svmLinear3,0.7767973401,8.078668039,,,,,,,,,,
3182,1,svmLinear3,0.7768123138,7.512868273,,,,,,,,,,
1752,1,svmLinear3,0.7768157232,7.69714932,,,,,,,,,,
1705,1,svmLinear3,0.776838489,7.495142177,,,,,,,,,,
2441,1,svmLinear3,0.7769103673,7.820475514,,,,,,,,,,
2721,1,svmLinear3,0.7769316098,7.907307484,,,,,,,,,,
2538,1,svmLinear3,0.7769417757,7.782737795,,,,,,,,,,
1431,1,svmLinear3,0.7769733971,7.718598121,,,,,,,,,,
624,1,svmLinear3,0.7770015039,8.017741288,,,,,,,,,,
2289,1,svmLinear3,0.7770127179,7.408966329,,,,,,,,,,
355,1,svmLinear3,0.7770166935,7.565118238,,,,,,,,,,
149,1,svmLinear3,0.7770690268,7.835938481,,,,,,,,,,
3922,1,svmLinear3,0.7770730723,7.99686195,,,,,,,,,,
3971,1,svmLinear3,0.7770855909,8.01665485,,,,,,,,,,
76,1,svmLinear3,0.7770866995,7.818087148,,,,,,,,,,
2869,1,svmLinear3,0.7771244831,7.983033683,,,,,,,,,,
1058,1,svmLinear3,0.7771298375,8.17211235,,,,,,,,,,
2342,1,svmLinear3,0.7771524071,8.179532986,,,,,,,,,,
3299,1,svmLinear3,0.7771683786,8.050637585,,,,,,,,,,
2849,1,svmLinear3,0.7771914908,7.685855217,,,,,,,,,,
2344,1,svmLinear3,0.7772988376,7.985315713,,,,,,,,,,
3158,1,svmLinear3,0.7773281129,7.981438081,,,,,,,,,,
724,1,svmLinear3,0.7773721042,7.614431059,,,,,,,,,,
345,1,svmLinear3,0.777376964,7.42493393,,,,,,,,,,
2712,1,svmLinear3,0.7773861307,7.548354395,,,,,,,,,,
3598,1,svmLinear3,0.7773942093,7.497711539,,,,,,,,,,
2750,1,svmLinear3,0.7774007615,7.969623169,,,,,,,,,,
3107,1,svmLinear3,0.7774147926,7.934509723,,,,,,,,,,
2730,1,svmLinear3,0.7775178562,7.589490876,,,,,,,,,,
68,1,svmLinear3,0.7775253639,7.292289822,,,,,,,,,,
907,1,svmLinear3,0.7775562063,7.316305209,,,,,,,,,,
3243,1,svmLinear3,0.7775749409,7.819532683,,,,,,,,,,
364,1,svmLinear3,0.7776146426,8.014295219,,,,,,,,,,
2,1,svmLinear3,0.7776217285,7.871746906,,,,,,,,,,
1756,1,svmLinear3,0.7776299275,7.730158281,,,,,,,,,,
441,1,svmLinear3,0.777647101,7.951911063,,,,,,,,,,
3184,1,svmLinear3,0.7776878273,8.173506005,,,,,,,,,,
512,1,svmLinear3,0.7776890747,7.802030768,,,,,,,,,,
2120,1,svmLinear3,0.7776922211,8.14063324,,,,,,,,,,
1871,1,svmLinear3,0.777718957,7.733566125,,,,,,,,,,
989,1,svmLinear3,0.7777219915,7.423857845,,,,,,,,,,
1709,1,svmLinear3,0.7777486041,7.523754431,,,,,,,,,,
550,1,svmLinear3,0.7777488365,7.511696418,,,,,,,,,,
3556,1,svmLinear3,0.777761926,7.31720412,,,,,,,,,,
1525,1,svmLinear3,0.777790818,7.557952678,,,,,,,,,,
567,1,svmLinear3,0.7777948268,7.481104683,,,,,,,,,,
2635,1,svmLinear3,0.7778091812,7.581977079,,,,,,,,,,
323,1,svmLinear3,0.7778188933,7.866605723,,,,,,,,,,
2451,1,svmLinear3,0.7778246941,7.57150088,,,,,,,,,,
3596,1,svmLinear3,0.7778332292,7.250464513,,,,,,,,,,
3879,1,svmLinear3,0.7778385984,7.778722664,,,,,,,,,,
3006,1,svmLinear3,0.7778397514,7.752232853,,,,,,,,,,
690,1,svmLinear3,0.777847278,7.782829406,,,,,,,,,,
2945,1,svmLinear3,0.7778493557,7.736197221,,,,,,,,,,
3759,1,svmLinear3,0.7778690164,7.818273467,,,,,,,,,,
1283,1,svmLinear3,0.7779061133,7.689095582,,,,,,,,,,
3696,1,svmLinear3,0.7779245627,7.458599081,,,,,,,,,,
1597,1,svmLinear3,0.7779258604,7.722614358,,,,,,,,,,
1916,1,svmLinear3,0.7779462871,8.191056096,,,,,,,,,,
3168,1,svmLinear3,0.777953516,7.223943806,,,,,,,,,,
829,1,svmLinear3,0.7779927056,7.636580944,,,,,,,,,,
3679,1,svmLinear3,0.7780553031,7.635227712,,,,,,,,,,
1430,1,svmLinear3,0.7781010483,7.722183543,,,,,,,,,,
3478,1,svmLinear3,0.7781132193,7.690100387,,,,,,,,,,
1510,1,svmLinear3,0.7781225291,7.760297734,,,,,,,,,,
464,1,svmLinear3,0.7781693662,7.615437784,,,,,,,,,,
489,1,svmLinear3,0.7781851566,7.696827978,,,,,,,,,,
2994,1,svmLinear3,0.7781893008,7.479902915,,,,,,,,,,
2111,1,svmLinear3,0.7781894658,7.937216617,,,,,,,,,,
3458,1,svmLinear3,0.7781904007,7.802151504,,,,,,,,,,
3649,1,svmLinear3,0.7782074165,7.996257739,,,,,,,,,,
3570,1,svmLinear3,0.778215006,7.996171078,,,,,,,,,,
2136,1,svmLinear3,0.7782187989,7.651582303,,,,,,,,,,
2662,1,svmLinear3,0.7782344091,7.545794119,,,,,,,,,,
1028,1,svmLinear3,0.7782539828,7.611253642,,,,,,,,,,
972,1,svmLinear3,0.7782769021,7.584421479,,,,,,,,,,
3947,1,svmLinear3,0.7783146617,7.887950084,,,,,,,,,,
1719,1,svmLinear3,0.7783298329,8.097873973,,,,,,,,,,
1425,1,svmLinear3,0.7783427871,7.625721113,,,,,,,,,,
3083,1,svmLinear3,0.7783838818,7.113607737,,,,,,,,,,
758,1,svmLinear3,0.7784022703,7.738225018,,,,,,,,,,
808,1,svmLinear3,0.7784793241,7.88413594,,,,,,,,,,
371,1,svmLinear3,0.7784804801,7.615115937,,,,,,,,,,
2804,1,svmLinear3,0.7784849822,7.95741452,,,,,,,,,,
957,1,svmLinear3,0.7785042108,7.477904348,,,,,,,,,,
3004,1,svmLinear3,0.7785174679,8.045998067,,,,,,,,,,
1483,1,svmLinear3,0.7785284579,7.92605672,,,,,,,,,,
2540,1,svmLinear3,0.7785287448,7.424491925,,,,,,,,,,
458,1,svmLinear3,0.7785292308,7.579638001,,,,,,,,,,
1372,1,svmLinear3,0.7785302087,7.630168286,,,,,,,,,,
3891,1,svmLinear3,0.7785561075,7.589149051,,,,,,,,,,
3618,1,svmLinear3,0.7785589258,8.132155773,,,,,,,,,,
1679,1,svmLinear3,0.7785605764,7.661615241,,,,,,,,,,
3384,1,svmLinear3,0.7785721608,7.647749194,,,,,,,,,,
47,1,svmLinear3,0.7785835723,7.54090153,,,,,,,,,,
3654,1,svmLinear3,0.7786014916,7.58889857,,,,,,,,,,
32,1,svmLinear3,0.7786534052,8.067161879,,,,,,,,,,
2823,1,svmLinear3,0.7786886474,7.837701052,,,,,,,,,,
110,1,svmLinear3,0.7787050282,7.259004427,,,,,,,,,,
336,1,svmLinear3,0.7787185482,8.051638585,,,,,,,,,,
1404,1,svmLinear3,0.7787452682,7.58738053,,,,,,,,,,
426,1,svmLinear3,0.7787694443,7.218005092,,,,,,,,,,
3806,1,svmLinear3,0.7787746406,8.032069116,,,,,,,,,,
45,1,svmLinear3,0.7787927157,8.064264248,,,,,,,,,,
881,1,svmLinear3,0.7789450949,7.789159485,,,,,,,,,,
1770,1,svmLinear3,0.7789478292,7.994319415,,,,,,,,,,
1191,1,svmLinear3,0.7789535838,7.642692981,,,,,,,,,,
933,1,svmLinear3,0.7789879826,8.15436932,,,,,,,,,,
3505,1,svmLinear3,0.7790217012,8.050856735,,,,,,,,,,
1725,1,svmLinear3,0.7790254845,7.668761953,,,,,,,,,,
3143,1,svmLinear3,0.7790615438,7.354050366,,,,,,,,,,
3207,1,svmLinear3,0.7790678362,8.132321068,,,,,,,,,,
1747,1,svmLinear3,0.7790725748,7.03339467,,,,,,,,,,
1503,1,svmLinear3,0.7790729572,7.640573182,,,,,,,,,,
601,1,svmLinear3,0.779083409,7.742142983,,,,,,,,,,
2681,1,svmLinear3,0.7791043215,7.664851262,,,,,,,,,,
1539,1,svmLinear3,0.7791193231,7.832981745,,,,,,,,,,
3586,1,svmLinear3,0.779130863,8.063145141,,,,,,,,,,
250,1,svmLinear3,0.7791335645,7.779455094,,,,,,,,,,
2993,1,svmLinear3,0.7791453744,7.888081126,,,,,,,,,,
1128,1,svmLinear3,0.7791472271,7.919787046,,,,,,,,,,
2400,1,svmLinear3,0.7791673113,7.555978669,,,,,,,,,,
2202,1,svmLinear3,0.7791695116,7.734175985,,,,,,,,,,
1433,1,svmLinear3,0.7791737772,8.294234247,,,,,,,,,,
399,1,svmLinear3,0.7791793542,7.819454852,,,,,,,,,,
852,1,svmLinear3,0.7791814814,7.888233984,,,,,,,,,,
2074,1,svmLinear3,0.7791979751,7.688018424,,,,,,,,,,
1254,1,svmLinear3,0.7792191239,7.505862759,,,,,,,,,,
874,1,svmLinear3,0.7792323846,7.978916984,,,,,,,,,,
2975,1,svmLinear3,0.779245359,7.87528246,,,,,,,,,,
3960,1,svmLinear3,0.7792647183,7.855798737,,,,,,,,,,
714,1,svmLinear3,0.7793051425,7.591287797,,,,,,,,,,
2978,1,svmLinear3,0.77933429,7.578734691,,,,,,,,,,
1627,1,svmLinear3,0.77935094,8.248949936,,,,,,,,,,
321,1,svmLinear3,0.7793594104,7.863485529,,,,,,,,,,
1464,1,svmLinear3,0.7793609766,7.699906833,,,,,,,,,,
2187,1,svmLinear3,0.7794143403,7.844765137,,,,,,,,,,
3968,1,svmLinear3,0.7794169512,7.86619332,,,,,,,,,,
1802,1,svmLinear3,0.7794259244,7.775783986,,,,,,,,,,
446,1,svmLinear3,0.7794490238,7.58970245,,,,,,,,,,
932,1,svmLinear3,0.7794531559,7.637689457,,,,,,,,,,
1656,1,svmLinear3,0.779474488,7.754874325,,,,,,,,,,
325,1,svmLinear3,0.779483871,7.465312263,,,,,,,,,,
1236,1,svmLinear3,0.7795202413,7.664527055,,,,,,,,,,
1757,1,svmLinear3,0.7795224546,7.780149588,,,,,,,,,,
906,1,svmLinear3,0.7795575273,7.647873415,,,,,,,,,,
3515,1,svmLinear3,0.7795686884,8.088290704,,,,,,,,,,
2236,1,svmLinear3,0.7796074171,7.694996433,,,,,,,,,,
2910,1,svmLinear3,0.7796127077,7.44609551,,,,,,,,,,
1884,1,svmLinear3,0.7796199471,7.767505159,,,,,,,,,,
1308,1,svmLinear3,0.7796228063,7.694334854,,,,,,,,,,
2249,1,svmLinear3,0.7796727371,7.796935233,,,,,,,,,,
806,1,svmLinear3,0.7796745594,8.23732022,,,,,,,,,,
1902,1,svmLinear3,0.7796981476,7.887852162,,,,,,,,,,
2757,1,svmLinear3,0.7797233613,7.470932479,,,,,,,,,,
2687,1,svmLinear3,0.7797255332,7.325104053,,,,,,,,,,
2302,1,svmLinear3,0.7797578125,7.68203423,,,,,,,,,,
1826,1,svmLinear3,0.7797794405,7.869830562,,,,,,,,,,
3303,1,svmLinear3,0.7797846685,7.725260359,,,,,,,,,,
2429,1,svmLinear3,0.7797981384,7.469844403,,,,,,,,,,
65,1,svmLinear3,0.7798842548,7.791992526,,,,,,,,,,
3253,1,svmLinear3,0.7798852759,7.305851144,,,,,,,,,,
2119,1,svmLinear3,0.7798908549,7.579004203,,,,,,,,,,
2246,1,svmLinear3,0.7799195663,7.641822504,,,,,,,,,,
2129,1,svmLinear3,0.7799353505,7.595511281,,,,,,,,,,
303,1,svmLinear3,0.779962881,7.589014074,,,,,,,,,,
2228,1,svmLinear3,0.7799836622,7.751844322,,,,,,,,,,
3952,1,svmLinear3,0.7800016656,7.502239151,,,,,,,,,,
666,1,svmLinear3,0.7800957821,7.835139903,,,,,,,,,,
27,1,svmLinear3,0.7801150811,7.731073512,,,,,,,,,,
929,1,svmLinear3,0.7801243495,7.62647405,,,,,,,,,,
61,1,svmLinear3,0.7801529529,7.737748901,,,,,,,,,,
766,1,svmLinear3,0.780157398,7.995070698,,,,,,,,,,
3305,1,svmLinear3,0.7801972884,7.82915695,,,,,,,,,,
592,1,svmLinear3,0.7802005515,7.48873462,,,,,,,,,,
3426,1,svmLinear3,0.780221967,7.74554832,,,,,,,,,,
799,1,svmLinear3,0.7802447553,7.649986749,,,,,,,,,,
2133,1,svmLinear3,0.7802646195,7.384354436,,,,,,,,,,
2258,1,svmLinear3,0.7802724555,7.39151486,,,,,,,,,,
1668,1,svmLinear3,0.7803096221,7.404043708,,,,,,,,,,
3407,1,svmLinear3,0.7803161371,7.731581702,,,,,,,,,,
3610,1,svmLinear3,0.7803161399,7.493811148,,,,,,,,,,
3272,1,svmLinear3,0.7803340603,7.784344767,,,,,,,,,,
1052,1,svmLinear3,0.7803341753,8.083214943,,,,,,,,,,
2151,1,svmLinear3,0.7803408027,8.057701796,,,,,,,,,,
807,1,svmLinear3,0.7803541472,7.843695651,,,,,,,,,,
1858,1,svmLinear3,0.7803597957,7.332123972,,,,,,,,,,
3073,1,svmLinear3,0.7803849673,7.550487476,,,,,,,,,,
1468,1,svmLinear3,0.7804119745,7.331282586,,,,,,,,,,
3887,1,svmLinear3,0.7804232999,7.560289079,,,,,,,,,,
3117,1,svmLinear3,0.7804282827,7.611389274,,,,,,,,,,
575,1,svmLinear3,0.7804345573,8.090573199,,,,,,,,,,
2356,1,svmLinear3,0.7804608244,7.762205584,,,,,,,,,,
3220,1,svmLinear3,0.7804890173,7.789223225,,,,,,,,,,
788,1,svmLinear3,0.7804918124,7.817205955,,,,,,,,,,
579,1,svmLinear3,0.7805686659,7.673158594,,,,,,,,,,
2772,1,svmLinear3,0.7806180167,7.624838653,,,,,,,,,,
3030,1,svmLinear3,0.7807025355,8.199484987,,,,,,,,,,
3167,1,svmLinear3,0.7807201977,7.657149925,,,,,,,,,,
613,1,svmLinear3,0.7807401618,7.45955243,,,,,,,,,,
2611,1,svmLinear3,0.7807704287,7.637572096,,,,,,,,,,
2813,1,svmLinear3,0.7807797545,7.502451307,,,,,,,,,,
2645,1,svmLinear3,0.7807986973,7.595201824,,,,,,,,,,
262,1,svmLinear3,0.7808010478,7.306596104,,,,,,,,,,
3194,1,svmLinear3,0.7808416425,7.64847284,,,,,,,,,,
3424,1,svmLinear3,0.7808661074,7.318984094,,,,,,,,,,
3031,1,svmLinear3,0.7808945218,7.736763471,,,,,,,,,,
960,1,svmLinear3,0.7809195303,7.409681686,,,,,,,,,,
1953,1,svmLinear3,0.7809330058,7.708543363,,,,,,,,,,
242,1,svmLinear3,0.7809686168,7.814554684,,,,,,,,,,
2786,1,svmLinear3,0.7810107732,7.501639403,,,,,,,,,,
391,1,svmLinear3,0.7810224874,7.710674081,,,,,,,,,,
3542,1,svmLinear3,0.781074413,7.465681618,,,,,,,,,,
344,1,svmLinear3,0.7810948492,7.801227081,,,,,,,,,,
2416,1,svmLinear3,0.7811026459,7.935113666,,,,,,,,,,
328,1,svmLinear3,0.7811085502,7.655993869,,,,,,,,,,
2703,1,svmLinear3,0.7811365781,7.637932295,,,,,,,,,,
1766,1,svmLinear3,0.7811685274,7.645301395,,,,,,,,,,
1946,1,svmLinear3,0.7811997165,7.928836493,,,,,,,,,,
1494,1,svmLinear3,0.7812043903,7.748052237,,,,,,,,,,
1355,1,svmLinear3,0.7812049999,7.818808055,,,,,,,,,,
1861,1,svmLinear3,0.7812227571,7.757718924,,,,,,,,,,
3210,1,svmLinear3,0.7812321394,7.756652014,,,,,,,,,,
3757,1,svmLinear3,0.7812400029,7.784602334,,,,,,,,,,
2106,1,svmLinear3,0.7812553121,7.646881709,,,,,,,,,,
1202,1,svmLinear3,0.7812711796,7.474832451,,,,,,,,,,
407,1,svmLinear3,0.7812718996,7.871927579,,,,,,,,,,
3972,1,svmLinear3,0.7812735976,7.760729636,,,,,,,,,,
1537,1,svmLinear3,0.7813009764,8.015113398,,,,,,,,,,
1046,1,svmLinear3,0.7813012631,7.281506138,,,,,,,,,,
1107,1,svmLinear3,0.7813432199,7.573964866,,,,,,,,,,
