Model,R2,MAE,RMSE,Dataset.seed,Training.seed,Threshold.scope,Imputation.scope
brnn,0.8181939133,6.981760065,8.966177197,1532,1,full_before_split,split_separate
brnn,0.8181744956,7.049518605,8.933222684,3978,1,full_before_split,split_separate
brnn,0.8181732472,6.928239683,8.928195338,845,1,full_before_split,split_separate
brnn,0.8181593398,7.141489263,9.076278993,1860,1,full_before_split,split_separate
brnn,0.8181479655,7.196118485,9.483727778,532,1,full_before_split,split_separate
brnn,0.8180785968,6.506199899,9.134660603,2189,1,full_before_split,split_separate
brnn,0.8180736758,7.27059577,8.949998484,713,1,full_before_split,split_separate
brnn,0.8180454088,6.810336769,9.061278031,3287,1,full_before_split,split_separate
brnn,0.8179838984,6.516426969,8.805093497,3085,1,full_before_split,split_separate
brnn,0.8179786912,6.949784482,8.837769414,3348,1,full_before_split,split_separate
brnn,0.8179698303,6.904231101,8.893445677,2145,1,full_before_split,split_separate
brnn,0.8179307555,6.92577607,8.965403654,346,1,full_before_split,split_separate
brnn,0.8178718123,6.857379726,8.743752452,3464,1,full_before_split,split_separate
brnn,0.8178629299,7.186619128,9.087607216,1875,1,full_before_split,split_separate
brnn,0.8178592238,7.146794675,9.036312142,1050,1,full_before_split,split_separate
brnn,0.8178551606,7.033940139,8.810091293,3524,1,full_before_split,split_separate
brnn,0.8178158617,7.03845735,9.017158529,1814,1,full_before_split,split_separate
brnn,0.8177789347,7.215766298,8.74285889,3439,1,full_before_split,split_separate
brnn,0.8177657698,7.392908957,9.193081991,2150,1,full_before_split,split_separate
brnn,0.8177593781,7.055995169,9.091894982,3870,1,full_before_split,split_separate
brnn,0.8177486666,6.779650422,9.109018849,2004,1,full_before_split,split_separate
brnn,0.8177461457,6.198358779,8.826210755,3485,1,full_before_split,split_separate
brnn,0.8177357353,6.997422043,9.056966779,3583,1,full_before_split,split_separate
brnn,0.8177323127,6.935558736,8.638355643,2334,1,full_before_split,split_separate
brnn,0.8177216541,7.071125333,8.987178731,1589,1,full_before_split,split_separate
brnn,0.8176861994,6.816270778,9.062166679,2994,1,full_before_split,split_separate
brnn,0.8176463889,7.31226433,9.026757016,2290,1,full_before_split,split_separate
brnn,0.8176451016,6.913867881,8.827122018,2515,1,full_before_split,split_separate
brnn,0.8176444109,6.833359864,9.16081606,2560,1,full_before_split,split_separate
brnn,0.817639357,7.34778569,9.043435365,687,1,full_before_split,split_separate
brnn,0.8176190305,7.167419637,9.188707749,3195,1,full_before_split,split_separate
brnn,0.8175995064,6.810396739,8.791806498,3494,1,full_before_split,split_separate
brnn,0.8175957361,7.0465604,9.060247282,246,1,full_before_split,split_separate
brnn,0.8175953716,7.001053931,9.137658446,1265,1,full_before_split,split_separate
brnn,0.8175881121,7.014233806,9.076676788,202,1,full_before_split,split_separate
brnn,0.8175835876,6.791626224,8.855753351,1447,1,full_before_split,split_separate
brnn,0.8175709666,6.711306975,8.928402446,1596,1,full_before_split,split_separate
brnn,0.8175524688,6.767415619,8.827333952,3459,1,full_before_split,split_separate
brnn,0.8175380948,6.753477249,8.976981966,1193,1,full_before_split,split_separate
brnn,0.8175126221,7.033106162,9.03374722,1570,1,full_before_split,split_separate
brnn,0.817497681,6.748509687,8.651767203,2105,1,full_before_split,split_separate
brnn,0.8174959918,6.842350956,8.935551423,955,1,full_before_split,split_separate
brnn,0.8174808328,6.901206571,8.765628357,1611,1,full_before_split,split_separate
brnn,0.8174709379,6.952153075,8.997678305,829,1,full_before_split,split_separate
brnn,0.8174651646,6.946491756,9.187610345,201,1,full_before_split,split_separate
brnn,0.817455457,6.731398985,8.714493574,1350,1,full_before_split,split_separate
brnn,0.8174420461,7.11124379,9.286830666,2101,1,full_before_split,split_separate
brnn,0.8174406676,7.091001145,8.814486493,160,1,full_before_split,split_separate
brnn,0.8174403134,7.036295328,9.101198599,1914,1,full_before_split,split_separate
brnn,0.8174290629,6.999913493,9.074022906,623,1,full_before_split,split_separate
brnn,0.8174164947,6.876206171,8.686115212,1342,1,full_before_split,split_separate
brnn,0.8174163849,6.986025698,8.700969799,2586,1,full_before_split,split_separate
brnn,0.8173575445,7.042678189,8.666054717,2627,1,full_before_split,split_separate
brnn,0.8173568464,6.865132562,9.089881766,147,1,full_before_split,split_separate
brnn,0.8173505271,6.910968316,8.853709255,3553,1,full_before_split,split_separate
brnn,0.8173340313,6.956226452,8.982564092,2552,1,full_before_split,split_separate
brnn,0.8173272762,6.950414363,9.062719629,3314,1,full_before_split,split_separate
brnn,0.8173156856,7.12556994,9.03809153,1899,1,full_before_split,split_separate
brnn,0.8173072025,6.922891409,9.003821664,3549,1,full_before_split,split_separate
brnn,0.8172963853,7.090641894,9.110733147,3084,1,full_before_split,split_separate
brnn,0.817292155,6.976991959,8.994282782,1732,1,full_before_split,split_separate
brnn,0.8172880112,7.089792814,9.051631119,464,1,full_before_split,split_separate
brnn,0.8172800805,7.121297037,8.840058182,754,1,full_before_split,split_separate
brnn,0.8172650123,6.888337632,9.177910857,145,1,full_before_split,split_separate
brnn,0.817205599,7.210506778,9.180311253,1713,1,full_before_split,split_separate
brnn,0.817203649,6.647693284,8.816331041,681,1,full_before_split,split_separate
brnn,0.8172014748,6.770266756,8.848276024,3392,1,full_before_split,split_separate
brnn,0.8171999604,6.892081461,8.827261877,1086,1,full_before_split,split_separate
brnn,0.8171934021,6.772673851,8.769578924,1148,1,full_before_split,split_separate
brnn,0.8171702488,6.866233998,9.036726315,1562,1,full_before_split,split_separate
brnn,0.8171647806,6.848089716,8.867680513,1946,1,full_before_split,split_separate
brnn,0.8171175166,6.644177227,8.989008801,2453,1,full_before_split,split_separate
brnn,0.8170643876,7.191927068,8.877817311,318,1,full_before_split,split_separate
brnn,0.817055569,6.706388498,8.853457915,1996,1,full_before_split,split_separate
brnn,0.8170397904,7.085340996,9.175061725,2843,1,full_before_split,split_separate
brnn,0.8169964848,6.96379868,8.8747478,2491,1,full_before_split,split_separate
brnn,0.8169896999,7.031653585,9.102283923,2084,1,full_before_split,split_separate
brnn,0.8169643436,7.253704119,9.083386927,421,1,full_before_split,split_separate
brnn,0.8169620493,6.732316335,8.619650089,1108,1,full_before_split,split_separate
brnn,0.8169603411,6.775313178,9.019181387,624,1,full_before_split,split_separate
brnn,0.8169568099,7.131079432,9.089106265,3727,1,full_before_split,split_separate
brnn,0.8169521043,6.845686726,8.909165323,702,1,full_before_split,split_separate
brnn,0.8169502222,6.966079299,8.944413985,2172,1,full_before_split,split_separate
brnn,0.8169261113,6.91075726,8.999353778,2771,1,full_before_split,split_separate
brnn,0.8169127491,6.989606861,8.696076566,3426,1,full_before_split,split_separate
brnn,0.8168963893,6.879992619,8.95261544,3422,1,full_before_split,split_separate
brnn,0.8168816606,7.097146764,8.943803834,3011,1,full_before_split,split_separate
brnn,0.8168743013,6.972920451,9.167425391,1625,1,full_before_split,split_separate
brnn,0.8168704044,7.141678936,9.176518094,2792,1,full_before_split,split_separate
brnn,0.8168674061,7.078353271,9.071975055,1360,1,full_before_split,split_separate
brnn,0.8168560492,7.310073461,9.168800019,2862,1,full_before_split,split_separate
brnn,0.8168355749,6.728836087,9.100564551,1140,1,full_before_split,split_separate
brnn,0.8168269076,7.170860351,8.87219383,3116,1,full_before_split,split_separate
brnn,0.816789532,6.9733569,9.231533771,2232,1,full_before_split,split_separate
brnn,0.8167687433,7.046911755,8.956032377,1173,1,full_before_split,split_separate
brnn,0.8167580746,6.892410241,8.902511086,2942,1,full_before_split,split_separate
brnn,0.8167540306,6.822801269,8.928427412,1739,1,full_before_split,split_separate
brnn,0.8167488362,6.838647747,8.983198562,1247,1,full_before_split,split_separate
brnn,0.8167319382,6.922684442,8.966723361,2786,1,full_before_split,split_separate
brnn,0.8167142721,7.324641611,8.972634901,1504,1,full_before_split,split_separate
brnn,0.8166947071,7.053323123,9.071148234,1359,1,full_before_split,split_separate
brnn,0.8166694348,6.934967559,9.02667281,1262,1,full_before_split,split_separate
brnn,0.816663234,7.064437608,8.985121233,1102,1,full_before_split,split_separate
brnn,0.816652292,6.839974196,9.013837416,3528,1,full_before_split,split_separate
brnn,0.8166481521,7.357598009,9.140219792,3142,1,full_before_split,split_separate
brnn,0.8166440994,6.963643837,8.943904858,1103,1,full_before_split,split_separate
brnn,0.8166359123,7.15186079,9.0634661,2609,1,full_before_split,split_separate
brnn,0.8166341479,7.512440903,9.256457562,1635,1,full_before_split,split_separate
brnn,0.8166272356,6.953504376,8.741201822,3815,1,full_before_split,split_separate
brnn,0.8165725793,6.813034276,8.919707199,883,1,full_before_split,split_separate
brnn,0.8165568407,7.383298082,9.199005286,1728,1,full_before_split,split_separate
brnn,0.8165439535,7.218310169,9.056680112,1280,1,full_before_split,split_separate
brnn,0.8165161196,7.045588663,8.972205415,2342,1,full_before_split,split_separate
brnn,0.8165103558,7.059491541,9.153541772,598,1,full_before_split,split_separate
brnn,0.8165033454,6.863839192,8.986833082,3871,1,full_before_split,split_separate
brnn,0.8165010606,7.022709714,8.654454998,3904,1,full_before_split,split_separate
brnn,0.8164950565,7.2184039,9.270112132,2052,1,full_before_split,split_separate
brnn,0.8164928485,7.24758169,9.195386891,663,1,full_before_split,split_separate
brnn,0.8164152903,6.702090202,9.018331949,2304,1,full_before_split,split_separate
brnn,0.8163741645,6.620639885,8.767495855,2911,1,full_before_split,split_separate
brnn,0.8163698244,6.7634438,8.614837727,2273,1,full_before_split,split_separate
brnn,0.81635718,7.079503124,8.941759914,3523,1,full_before_split,split_separate
brnn,0.8163348153,6.841343396,9.116229904,1503,1,full_before_split,split_separate
brnn,0.8163080736,6.988385703,9.544876256,323,1,full_before_split,split_separate
brnn,0.8162947421,7.507320466,9.305253162,3495,1,full_before_split,split_separate
brnn,0.8162483647,7.060332578,8.790401448,1129,1,full_before_split,split_separate
brnn,0.8162395415,6.94167547,8.954148494,367,1,full_before_split,split_separate
brnn,0.8162311309,6.724170138,8.85007991,580,1,full_before_split,split_separate
brnn,0.8162309461,6.943044019,8.910754763,3966,1,full_before_split,split_separate
brnn,0.8162086844,6.840154313,9.208874986,738,1,full_before_split,split_separate
brnn,0.8161943007,6.82841044,9.007871654,2269,1,full_before_split,split_separate
brnn,0.8161941299,6.846297428,8.97492557,460,1,full_before_split,split_separate
brnn,0.8161828466,6.829968523,8.92610601,3112,1,full_before_split,split_separate
brnn,0.8161779569,6.977074703,8.744300026,2274,1,full_before_split,split_separate
brnn,0.8161722549,6.969071709,8.710649277,1002,1,full_before_split,split_separate
brnn,0.8161604897,7.192965177,8.902542288,1418,1,full_before_split,split_separate
brnn,0.816156515,6.963227555,9.105156239,3892,1,full_before_split,split_separate
brnn,0.8161540646,6.711370266,8.982504939,1740,1,full_before_split,split_separate
brnn,0.8161118608,6.697809694,9.15397507,105,1,full_before_split,split_separate
brnn,0.8161084042,7.122078654,9.040990287,940,1,full_before_split,split_separate
brnn,0.8160990779,6.948813326,9.121535694,3006,1,full_before_split,split_separate
brnn,0.8160924274,7.124284933,9.208850106,544,1,full_before_split,split_separate
brnn,0.8160891173,7.046085499,8.927576341,554,1,full_before_split,split_separate
brnn,0.8160767902,6.859065135,8.757556556,1187,1,full_before_split,split_separate
brnn,0.8160760824,7.07866129,9.176789279,2068,1,full_before_split,split_separate
brnn,0.8160691864,6.702173317,8.652920544,260,1,full_before_split,split_separate
brnn,0.816062417,6.662117668,8.717307351,2991,1,full_before_split,split_separate
brnn,0.8160615794,7.106531071,9.02736279,2131,1,full_before_split,split_separate
brnn,0.8160547824,6.547263482,8.682625941,3264,1,full_before_split,split_separate
brnn,0.8160527993,6.794712737,9.008643813,2277,1,full_before_split,split_separate
brnn,0.8160469085,7.074670044,9.166955659,2899,1,full_before_split,split_separate
brnn,0.816040561,7.182779611,9.189713698,2176,1,full_before_split,split_separate
brnn,0.8160368547,6.806011185,9.007490435,2086,1,full_before_split,split_separate
brnn,0.8159914259,7.040490122,9.256060834,3621,1,full_before_split,split_separate
brnn,0.8159821069,7.320897787,9.120779106,3158,1,full_before_split,split_separate
brnn,0.8159770333,6.949862296,9.024865521,1719,1,full_before_split,split_separate
brnn,0.8159645432,6.844049742,9.052243597,3669,1,full_before_split,split_separate
brnn,0.8159600877,6.811289886,8.543880946,1099,1,full_before_split,split_separate
brnn,0.8159569328,6.96169448,8.837218626,314,1,full_before_split,split_separate
brnn,0.8159514963,6.79913527,9.095128015,3532,1,full_before_split,split_separate
brnn,0.8159421253,7.057723368,9.112817595,3069,1,full_before_split,split_separate
brnn,0.815941742,7.386005816,9.341061304,688,1,full_before_split,split_separate
brnn,0.8159408793,7.228587739,9.089610587,1121,1,full_before_split,split_separate
brnn,0.8159335145,7.148613492,9.241333467,725,1,full_before_split,split_separate
brnn,0.8159151395,6.589640606,8.771170457,2829,1,full_before_split,split_separate
brnn,0.8158857142,6.890699905,8.998681194,3489,1,full_before_split,split_separate
brnn,0.8158683324,6.652880999,8.751940126,3224,1,full_before_split,split_separate
brnn,0.8158646928,7.017413383,8.929771579,1777,1,full_before_split,split_separate
brnn,0.8158261623,6.655510465,8.90605279,2684,1,full_before_split,split_separate
brnn,0.8158212612,7.065806614,8.773733408,997,1,full_before_split,split_separate
brnn,0.8158084906,6.811404222,9.066085453,2385,1,full_before_split,split_separate
brnn,0.8157696372,6.926930525,9.145463751,3799,1,full_before_split,split_separate
brnn,0.8157637049,7.113692888,8.987428783,2524,1,full_before_split,split_separate
brnn,0.8157604216,6.790540512,9.035765739,3154,1,full_before_split,split_separate
brnn,0.8157460425,7.145381954,8.910370842,1998,1,full_before_split,split_separate
brnn,0.8157203102,6.69139729,8.727240281,3818,1,full_before_split,split_separate
brnn,0.8157188567,6.866693746,8.78620457,2837,1,full_before_split,split_separate
brnn,0.8157053821,6.92078395,8.834911094,3887,1,full_before_split,split_separate
brnn,0.8156860541,6.616778406,8.914327013,3395,1,full_before_split,split_separate
brnn,0.8156858391,7.163665809,8.977939472,2437,1,full_before_split,split_separate
brnn,0.8156485041,6.978192359,9.072103529,3604,1,full_before_split,split_separate
brnn,0.8156034306,7.268586039,9.20480003,556,1,full_before_split,split_separate
brnn,0.8156026604,6.95790452,9.015096104,465,1,full_before_split,split_separate
brnn,0.8155865617,6.938718997,8.915074335,744,1,full_before_split,split_separate
brnn,0.8155728448,7.254519332,9.08817002,3166,1,full_before_split,split_separate
brnn,0.8155728085,6.891530259,9.173314025,545,1,full_before_split,split_separate
brnn,0.8155462922,6.808322269,9.336668306,3825,1,full_before_split,split_separate
brnn,0.815510788,7.03141868,9.116976192,2325,1,full_before_split,split_separate
brnn,0.8155070784,6.997130337,9.153450728,2397,1,full_before_split,split_separate
brnn,0.8155063855,6.895116602,9.002696855,350,1,full_before_split,split_separate
brnn,0.8154799641,6.873528665,9.083041833,899,1,full_before_split,split_separate
brnn,0.8154670504,7.004490532,9.020042139,2607,1,full_before_split,split_separate
brnn,0.8154586843,6.862789254,8.950196521,1987,1,full_before_split,split_separate
brnn,0.8154396764,6.636642555,8.715670187,2913,1,full_before_split,split_separate
brnn,0.8154183533,6.707910317,9.054417367,1968,1,full_before_split,split_separate
brnn,0.8154047021,6.639551733,8.768247822,1903,1,full_before_split,split_separate
brnn,0.8153900283,7.089802647,9.236863611,2378,1,full_before_split,split_separate
brnn,0.8153830133,7.177049367,9.068764705,848,1,full_before_split,split_separate
brnn,0.8153758033,7.068259521,9.03061898,568,1,full_before_split,split_separate
brnn,0.8153442718,7.195998538,9.36379753,1617,1,full_before_split,split_separate
brnn,0.8153325741,6.742422829,8.763986896,3755,1,full_before_split,split_separate
brnn,0.8153296177,7.132734345,8.983559383,3585,1,full_before_split,split_separate
brnn,0.8153272639,7.063300649,8.788006297,1215,1,full_before_split,split_separate
brnn,0.8153258037,7.02823384,8.859771436,190,1,full_before_split,split_separate
brnn,0.8153039923,7.061805248,9.101430727,2854,1,full_before_split,split_separate
brnn,0.8152997614,7.067514086,9.139984906,694,1,full_before_split,split_separate
brnn,0.8152948378,7.234565846,9.152626354,3881,1,full_before_split,split_separate
brnn,0.8152670424,7.031199143,9.160370077,2386,1,full_before_split,split_separate
brnn,0.815233715,6.914388187,9.107252127,2413,1,full_before_split,split_separate
brnn,0.8152207181,6.813414429,9.176201429,1098,1,full_before_split,split_separate
brnn,0.8152182297,7.115495985,9.049208986,1381,1,full_before_split,split_separate
brnn,0.8152085866,7.00902273,9.054082262,3275,1,full_before_split,split_separate
brnn,0.8151894305,7.128365595,8.996571262,3198,1,full_before_split,split_separate
brnn,0.8151875229,7.023821927,8.942480223,4000,1,full_before_split,split_separate
brnn,0.8151832885,7.308807214,9.23635716,1067,1,full_before_split,split_separate
brnn,0.8151700573,6.709173782,8.750134383,3193,1,full_before_split,split_separate
brnn,0.815127805,6.956628139,9.159233592,1145,1,full_before_split,split_separate
brnn,0.8150688751,6.547946985,8.784152607,2018,1,full_before_split,split_separate
brnn,0.8150553448,6.954925635,9.034869647,354,1,full_before_split,split_separate
brnn,0.815042473,7.523069657,9.344018963,2813,1,full_before_split,split_separate
brnn,0.8150401069,7.132217416,9.157307155,1800,1,full_before_split,split_separate
brnn,0.815035577,6.870620016,9.123718629,1291,1,full_before_split,split_separate
brnn,0.81503441,6.979029383,9.306190318,3015,1,full_before_split,split_separate
brnn,0.8150235845,7.106385204,9.150660902,2743,1,full_before_split,split_separate
brnn,0.8150169894,7.329096269,9.143365417,3582,1,full_before_split,split_separate
brnn,0.8150043241,6.85173376,8.830867188,1039,1,full_before_split,split_separate
brnn,0.8149882853,6.773343821,9.014305595,270,1,full_before_split,split_separate
brnn,0.8149779729,6.991864448,8.989429494,3998,1,full_before_split,split_separate
brnn,0.8149735162,6.953967525,8.933618164,2958,1,full_before_split,split_separate
brnn,0.8149416182,6.589594513,9.074100659,2233,1,full_before_split,split_separate
brnn,0.8148899432,7.257747918,9.39402188,3816,1,full_before_split,split_separate
brnn,0.8148649869,6.611349164,8.825092864,3895,1,full_before_split,split_separate
brnn,0.814864427,6.961202218,9.070068798,498,1,full_before_split,split_separate
brnn,0.8148406989,6.711177051,8.984407261,2468,1,full_before_split,split_separate
brnn,0.8148245477,6.574616897,9.015660665,2450,1,full_before_split,split_separate
brnn,0.8148227216,6.580750306,8.893643953,479,1,full_before_split,split_separate
brnn,0.8148046185,6.791491025,9.08584496,1294,1,full_before_split,split_separate
brnn,0.8147922074,6.989675295,8.932357188,1628,1,full_before_split,split_separate
brnn,0.8147838942,7.275045194,9.108822707,336,1,full_before_split,split_separate
brnn,0.8147463075,7.154864467,9.223897081,3431,1,full_before_split,split_separate
brnn,0.8147398712,7.184360822,9.199250155,555,1,full_before_split,split_separate
brnn,0.814725994,6.841257119,8.911811264,2654,1,full_before_split,split_separate
brnn,0.8147139211,6.921823705,9.014994636,2040,1,full_before_split,split_separate
brnn,0.8147081541,8.037047496,9.802351011,3592,1,full_before_split,split_separate
brnn,0.8147072459,7.044840696,9.144385825,409,1,full_before_split,split_separate
brnn,0.8147013905,7.215503528,9.269949664,665,1,full_before_split,split_separate
brnn,0.8146703801,7.067448363,9.035744127,3082,1,full_before_split,split_separate
brnn,0.8146535207,7.086166058,9.127233139,3108,1,full_before_split,split_separate
brnn,0.8146500702,7.234459445,9.342514174,1106,1,full_before_split,split_separate
brnn,0.814632822,7.233005044,9.114032637,693,1,full_before_split,split_separate
brnn,0.8146141234,7.552288353,9.223517049,3075,1,full_before_split,split_separate
brnn,0.8145744122,7.316457564,9.419649111,3044,1,full_before_split,split_separate
brnn,0.8145230703,7.220972139,9.189414967,3741,1,full_before_split,split_separate
brnn,0.8145167588,7.29009436,9.20849955,3413,1,full_before_split,split_separate
brnn,0.8145137162,7.051178208,9.19978882,472,1,full_before_split,split_separate
brnn,0.8145115744,6.88855341,8.786171533,3218,1,full_before_split,split_separate
brnn,0.8144715267,7.187226833,8.895238811,2128,1,full_before_split,split_separate
brnn,0.8144601437,6.926143963,8.782571079,1035,1,full_before_split,split_separate
brnn,0.8144537008,7.138332891,9.076465347,225,1,full_before_split,split_separate
brnn,0.8144507901,6.905914988,9.093262093,1974,1,full_before_split,split_separate
brnn,0.8144371157,7.05958208,8.98871546,1573,1,full_before_split,split_separate
brnn,0.8144268746,6.953282141,8.788931439,531,1,full_before_split,split_separate
brnn,0.8144243295,7.298105914,9.134043992,3768,1,full_before_split,split_separate
brnn,0.814422989,7.312099909,8.91424575,1895,1,full_before_split,split_separate
brnn,0.8144228136,7.064900985,8.695100328,2730,1,full_before_split,split_separate
brnn,0.8144156215,7.358359741,9.302033144,186,1,full_before_split,split_separate
brnn,0.8144061599,7.054341236,8.9366572,1621,1,full_before_split,split_separate
brnn,0.8143982442,6.976931437,8.963768717,1738,1,full_before_split,split_separate
brnn,0.8143708606,6.628990702,8.910574729,3759,1,full_before_split,split_separate
brnn,0.8143672231,6.885634103,8.97196532,1422,1,full_before_split,split_separate
brnn,0.8143567739,6.946713738,8.99059603,1888,1,full_before_split,split_separate
brnn,0.8143448472,6.942967846,9.196843466,1383,1,full_before_split,split_separate
brnn,0.8143443775,6.763240212,9.283403446,97,1,full_before_split,split_separate
brnn,0.8143176771,7.238100679,9.252787123,75,1,full_before_split,split_separate
brnn,0.8143103124,6.358296254,8.9555533,263,1,full_before_split,split_separate
brnn,0.8142972717,6.615515518,8.752753878,1751,1,full_before_split,split_separate
brnn,0.814291121,6.954212888,9.167161794,3490,1,full_before_split,split_separate
brnn,0.8142709752,6.652989671,8.935159599,2109,1,full_before_split,split_separate
brnn,0.8142634665,7.34908415,9.347678186,1,1,full_before_split,split_separate
brnn,0.8142521993,7.19085319,9.141327176,3238,1,full_before_split,split_separate
brnn,0.814241519,6.890338108,8.925166211,1741,1,full_before_split,split_separate
brnn,0.8142411517,7.206685632,9.061284468,3823,1,full_before_split,split_separate
brnn,0.8141672583,7.035616383,9.152193576,2108,1,full_before_split,split_separate
brnn,0.8141508827,7.108980295,9.430469703,1954,1,full_before_split,split_separate
brnn,0.8141370783,7.127639004,8.954303053,1608,1,full_before_split,split_separate
brnn,0.8141308414,6.840763647,8.94661137,1623,1,full_before_split,split_separate
brnn,0.8141306007,6.906299408,9.15025376,1699,1,full_before_split,split_separate
brnn,0.8141270542,6.749172654,8.857455006,958,1,full_before_split,split_separate
brnn,0.8140107288,7.127146251,9.17688214,715,1,full_before_split,split_separate
brnn,0.8140101444,7.022172933,8.894369846,3129,1,full_before_split,split_separate
brnn,0.8139916759,7.220726986,8.988171273,3207,1,full_before_split,split_separate
brnn,0.8139914074,7.012808469,9.065853861,3646,1,full_before_split,split_separate
brnn,0.8139871303,6.992641327,9.209032238,175,1,full_before_split,split_separate
brnn,0.8139733264,7.260926077,9.195830452,999,1,full_before_split,split_separate
brnn,0.8139308374,6.529878468,8.844777624,1425,1,full_before_split,split_separate
brnn,0.8138971414,7.52603027,9.235757754,3,1,full_before_split,split_separate
brnn,0.8138952785,6.488431269,8.999983148,3666,1,full_before_split,split_separate
brnn,0.8138785565,6.810181346,8.922035393,413,1,full_before_split,split_separate
brnn,0.8138526544,7.005471241,9.133768703,77,1,full_before_split,split_separate
brnn,0.8138499491,7.076990807,8.928957723,2478,1,full_before_split,split_separate
brnn,0.8138057672,6.779062788,8.975810205,242,1,full_before_split,split_separate
brnn,0.8137847651,6.948969122,8.893650419,1123,1,full_before_split,split_separate
brnn,0.8137787414,7.24358799,9.124919453,2366,1,full_before_split,split_separate
brnn,0.8137733589,6.769578485,8.96762573,2330,1,full_before_split,split_separate
brnn,0.8137691277,6.821492212,9.061781181,2032,1,full_before_split,split_separate
brnn,0.8137615372,6.854697398,9.07527402,1267,1,full_before_split,split_separate
brnn,0.8137525308,6.852386362,9.041645216,3110,1,full_before_split,split_separate
brnn,0.8137372975,6.926419664,8.801901294,2292,1,full_before_split,split_separate
brnn,0.813724063,7.08115512,9.04680197,3518,1,full_before_split,split_separate
brnn,0.8137095298,6.77480566,8.986779577,2682,1,full_before_split,split_separate
brnn,0.8136364635,7.085557838,9.140624373,1033,1,full_before_split,split_separate
brnn,0.8136272367,6.89703533,8.884736836,115,1,full_before_split,split_separate
brnn,0.8136163962,7.289847621,9.073544663,3942,1,full_before_split,split_separate
brnn,0.8136156219,6.969975727,8.905042784,271,1,full_before_split,split_separate
brnn,0.8136123684,6.998658493,9.148372381,3861,1,full_before_split,split_separate
brnn,0.813602087,7.265703866,9.34497045,1745,1,full_before_split,split_separate
brnn,0.8135957668,7.167941338,9.340423033,2298,1,full_before_split,split_separate
brnn,0.8135834825,7.164611857,8.994786341,332,1,full_before_split,split_separate
brnn,0.8135714995,6.922910669,8.880658152,70,1,full_before_split,split_separate
brnn,0.813560155,7.189297383,9.063121127,2937,1,full_before_split,split_separate
brnn,0.8135543302,6.89075321,8.930173,2868,1,full_before_split,split_separate
brnn,0.8135497279,7.298516353,9.14279544,3340,1,full_before_split,split_separate
brnn,0.8135293574,6.936994587,8.808705997,649,1,full_before_split,split_separate
brnn,0.8134660035,6.617424592,9.171252972,2809,1,full_before_split,split_separate
brnn,0.8134323229,6.503404877,9.022487583,830,1,full_before_split,split_separate
brnn,0.8134022785,7.154063791,9.30337763,1838,1,full_before_split,split_separate
brnn,0.8133739035,6.931306568,9.001180383,557,1,full_before_split,split_separate
brnn,0.8133688669,6.988226789,9.213224984,1665,1,full_before_split,split_separate
brnn,0.8133605409,6.999730176,9.034385797,928,1,full_before_split,split_separate
brnn,0.8133412655,7.011293262,9.092472091,2993,1,full_before_split,split_separate
brnn,0.8133378335,6.918628398,9.118698736,1675,1,full_before_split,split_separate
brnn,0.8133330118,6.83721639,8.854418986,265,1,full_before_split,split_separate
brnn,0.813323646,7.462332714,9.033061468,387,1,full_before_split,split_separate
brnn,0.8133113441,6.729787413,8.675410375,2041,1,full_before_split,split_separate
brnn,0.8133047158,7.119946431,9.26705451,2672,1,full_before_split,split_separate
brnn,0.8132720297,6.807958107,9.054709118,2969,1,full_before_split,split_separate
brnn,0.8132479644,7.449413178,9.106325784,2073,1,full_before_split,split_separate
brnn,0.8132345594,7.075731349,8.861627689,819,1,full_before_split,split_separate
brnn,0.813197939,7.119378729,9.095847131,2003,1,full_before_split,split_separate
brnn,0.8131708107,6.879774678,8.868871708,1419,1,full_before_split,split_separate
brnn,0.8131400245,7.012098344,9.050638084,3497,1,full_before_split,split_separate
brnn,0.81313854,7.497372779,9.55820343,8,1,full_before_split,split_separate
brnn,0.8131377512,6.987233734,9.319446958,2225,1,full_before_split,split_separate
brnn,0.8131283222,6.77680294,8.897242173,956,1,full_before_split,split_separate
brnn,0.8131207127,7.401758527,9.152048863,3519,1,full_before_split,split_separate
brnn,0.8130703106,7.001722912,9.194910078,2621,1,full_before_split,split_separate
brnn,0.8130463534,7.086157347,9.04645876,235,1,full_before_split,split_separate
brnn,0.8130081626,6.949091889,8.922007636,2173,1,full_before_split,split_separate
brnn,0.8129999927,7.065634367,9.183627444,608,1,full_before_split,split_separate
brnn,0.8129985455,7.176428365,9.214115372,2499,1,full_before_split,split_separate
brnn,0.8129907063,7.179869101,9.163120583,320,1,full_before_split,split_separate
brnn,0.8129851434,7.098659757,9.298947149,360,1,full_before_split,split_separate
brnn,0.8129731178,7.054821163,9.17370161,3125,1,full_before_split,split_separate
brnn,0.8129274953,7.083074473,9.024198886,33,1,full_before_split,split_separate
brnn,0.8129159748,6.841583723,8.774978626,2574,1,full_before_split,split_separate
brnn,0.81286673,6.756635519,8.8757824,1601,1,full_before_split,split_separate
brnn,0.8128515773,6.912796294,9.051555441,2920,1,full_before_split,split_separate
brnn,0.8128269708,7.022058481,9.190367018,1834,1,full_before_split,split_separate
brnn,0.8128016409,6.864209073,8.939740683,431,1,full_before_split,split_separate
brnn,0.812797,7.159226758,9.237471772,2010,1,full_before_split,split_separate
brnn,0.8127924733,7.006955279,9.010453308,3217,1,full_before_split,split_separate
