"id","Model","Status","elapsed_seconds","R2","MAE","RMSE","Error","dataset_seed","training_seed","threshold_scope","imputation_scope"
2119,"bagEarthGCV","OK",37.48,0.646000357167753,0.0264522716506885,0.0341076597670148,"",2119,1,"full_before_split","split_separate"
2120,"bagEarthGCV","OK",36.869,0.691013116886028,0.0273171898538057,0.0369246167621864,"",2120,1,"full_before_split","split_separate"
2121,"bagEarthGCV","OK",36.743,0.701685120411521,0.0219391285325285,0.0281952346095711,"",2121,1,"full_before_split","split_separate"
2122,"bagEarthGCV","OK",37.292,0.654533390973032,0.0245451653145858,0.0312895247510036,"",2122,1,"full_before_split","split_separate"
2123,"bagEarthGCV","OK",38.12,0.570241771448543,0.0261782770606369,0.033783114542528,"",2123,1,"full_before_split","split_separate"
2124,"bagEarthGCV","OK",37.66,0.711129263694247,0.0252325187984186,0.0310460802451926,"",2124,1,"full_before_split","split_separate"
2125,"bagEarthGCV","OK",37.537,0.618200477633171,0.0263227738741813,0.0331463856378724,"",2125,1,"full_before_split","split_separate"
2126,"bagEarthGCV","OK",37.215,0.627075525530437,0.0272286242289346,0.0376105860417793,"",2126,1,"full_before_split","split_separate"
2127,"bagEarthGCV","OK",37.384,0.6386083313211,0.0254851896067852,0.0338433349878077,"",2127,1,"full_before_split","split_separate"
2128,"bagEarthGCV","OK",37.403,0.741590576872389,0.0232978185091783,0.0303427409387315,"",2128,1,"full_before_split","split_separate"
2129,"bagEarthGCV","OK",37.399,0.685806557135537,0.0249695562236292,0.0310787154046237,"",2129,1,"full_before_split","split_separate"
2130,"bagEarthGCV","OK",37.639,0.670501297115033,0.0252512567259655,0.0329652397612021,"",2130,1,"full_before_split","split_separate"
2131,"bagEarthGCV","OK",37.05,0.757788005947943,0.0262453251882506,0.035227912995718,"",2131,1,"full_before_split","split_separate"
2132,"bagEarthGCV","OK",37.277,0.659720722729927,0.0236989613404975,0.0312377975838231,"",2132,1,"full_before_split","split_separate"
2133,"bagEarthGCV","OK",36.953,0.654472830321197,0.0254202625201769,0.0340990190310664,"",2133,1,"full_before_split","split_separate"
2134,"bagEarthGCV","OK",36.585,0.625781274382084,0.0285400424864086,0.0373327217515627,"",2134,1,"full_before_split","split_separate"
2135,"bagEarthGCV","OK",36.78,0.611629373354554,0.0256921895878112,0.0345344355997256,"",2135,1,"full_before_split","split_separate"
2136,"bagEarthGCV","OK",36.929,0.700818807036995,0.0256866345000629,0.0327924362607214,"",2136,1,"full_before_split","split_separate"
2137,"bagEarthGCV","OK",36.806,0.541208362880226,0.0314995299133839,0.0398075619845687,"",2137,1,"full_before_split","split_separate"
2138,"bagEarthGCV","OK",37.879,0.690889914028372,0.0252209922022803,0.0314963363435352,"",2138,1,"full_before_split","split_separate"
2139,"bagEarthGCV","OK",37.936,0.571897300259997,0.0286408580771057,0.0364327010874831,"",2139,1,"full_before_split","split_separate"
2140,"bagEarthGCV","OK",37.628,0.643192750820656,0.0261924152315348,0.0358882305042909,"",2140,1,"full_before_split","split_separate"
2141,"bagEarthGCV","OK",37.206,0.587613185696741,0.0266236962374642,0.0342678228515524,"",2141,1,"full_before_split","split_separate"
2142,"bagEarthGCV","OK",37.744,0.658574654518899,0.026655466865135,0.035208900470505,"",2142,1,"full_before_split","split_separate"
2143,"bagEarthGCV","OK",37.268,0.690888027448903,0.0269143269682513,0.0333658775250345,"",2143,1,"full_before_split","split_separate"
2144,"bagEarthGCV","OK",37.415,0.605556595779674,0.0263147122854436,0.0353306250927766,"",2144,1,"full_before_split","split_separate"
2145,"bagEarthGCV","OK",37.025,0.686278621818299,0.0237524258469258,0.0315250608815802,"",2145,1,"full_before_split","split_separate"
2146,"bagEarthGCV","OK",37.518,0.621894089911758,0.0257421283647075,0.0337856279078266,"",2146,1,"full_before_split","split_separate"
2147,"bagEarthGCV","OK",37.923,0.514564426675982,0.0290030602936065,0.0376568707692775,"",2147,1,"full_before_split","split_separate"
2148,"bagEarthGCV","OK",37.699,0.57678228304919,0.0282239734693842,0.0352516201429106,"",2148,1,"full_before_split","split_separate"
2149,"bagEarthGCV","OK",36.771,0.686182212293647,0.0254812181459848,0.0338531929143371,"",2149,1,"full_before_split","split_separate"
2150,"bagEarthGCV","OK",37.239,0.678949933202417,0.0249123979219368,0.0310960301013089,"",2150,1,"full_before_split","split_separate"
2151,"bagEarthGCV","OK",36.664,0.627785115580253,0.0261939936947633,0.0349390841591875,"",2151,1,"full_before_split","split_separate"
2152,"bagEarthGCV","OK",36.626,0.625943219004161,0.0261454335901572,0.0342530922985403,"",2152,1,"full_before_split","split_separate"
2153,"bagEarthGCV","OK",37.59,0.658043948094968,0.025036273062444,0.032246497085004,"",2153,1,"full_before_split","split_separate"
2154,"bagEarthGCV","OK",37.989,0.714038666314799,0.0239340919235673,0.0323673433551946,"",2154,1,"full_before_split","split_separate"
2155,"bagEarthGCV","OK",37.692,0.714006412669272,0.0251615315882102,0.0325402967789308,"",2155,1,"full_before_split","split_separate"
2156,"bagEarthGCV","OK",36.805,0.654785128021905,0.0263204929830722,0.0317371190498979,"",2156,1,"full_before_split","split_separate"
2157,"bagEarthGCV","OK",37.999,0.64228979346031,0.0259484082935934,0.0330944358229607,"",2157,1,"full_before_split","split_separate"
2158,"bagEarthGCV","OK",37.477,0.689874995865787,0.0266078140104754,0.0341584136318462,"",2158,1,"full_before_split","split_separate"
2159,"bagEarthGCV","OK",37.247,0.652096634689854,0.0253599059068403,0.0328211734383162,"",2159,1,"full_before_split","split_separate"
2160,"bagEarthGCV","OK",37.545,0.665416291278141,0.0268707908791889,0.0353637314109259,"",2160,1,"full_before_split","split_separate"
2161,"bagEarthGCV","OK",37.096,0.541800487872775,0.0308788603680253,0.0411837633094901,"",2161,1,"full_before_split","split_separate"
2162,"bagEarthGCV","OK",38.048,0.621852740630622,0.0272184608428417,0.0350770582727415,"",2162,1,"full_before_split","split_separate"
2163,"bagEarthGCV","OK",37.175,0.595953151407176,0.0285660248194857,0.0365462312797006,"",2163,1,"full_before_split","split_separate"
2164,"bagEarthGCV","OK",37.702,0.594036453757417,0.0302309155212211,0.040420584338893,"",2164,1,"full_before_split","split_separate"
2165,"bagEarthGCV","OK",36.89,0.69881630216597,0.0252784784734196,0.0319736368382981,"",2165,1,"full_before_split","split_separate"
2166,"bagEarthGCV","OK",37.646,0.557223721318742,0.0269915947599879,0.0343256646743447,"",2166,1,"full_before_split","split_separate"
2167,"bagEarthGCV","OK",36.965,0.594105417486597,0.0281597630924223,0.0359873799014823,"",2167,1,"full_before_split","split_separate"
2168,"bagEarthGCV","OK",37.014,0.650160786408421,0.0248970909075354,0.0318433819568451,"",2168,1,"full_before_split","split_separate"
2169,"bagEarthGCV","OK",37.086,0.662860738621056,0.0255228904519714,0.0328911943172125,"",2169,1,"full_before_split","split_separate"
2170,"bagEarthGCV","OK",36.592,0.601318711549243,0.0289713248773024,0.0367007239079639,"",2170,1,"full_before_split","split_separate"
2171,"bagEarthGCV","OK",37.16,0.635767145608574,0.0263692567522959,0.0343808677201125,"",2171,1,"full_before_split","split_separate"
2172,"bagEarthGCV","OK",37.14,0.656078350346235,0.0254520956163297,0.0325122283629763,"",2172,1,"full_before_split","split_separate"
2173,"bagEarthGCV","OK",37.404,0.686509539424325,0.0241175997646995,0.0325543894956552,"",2173,1,"full_before_split","split_separate"
2174,"bagEarthGCV","OK",37.209,0.605054222469353,0.0263614100662327,0.0355266065503436,"",2174,1,"full_before_split","split_separate"
2175,"bagEarthGCV","OK",37.61,0.648567964584879,0.0267410476636258,0.0338414636108485,"",2175,1,"full_before_split","split_separate"
2176,"bagEarthGCV","OK",37.386,0.576620951115651,0.0278777090228567,0.0359348506159269,"",2176,1,"full_before_split","split_separate"
2177,"bagEarthGCV","OK",37.24,0.68994103469941,0.0226859661613318,0.0282729692399019,"",2177,1,"full_before_split","split_separate"
2178,"bagEarthGCV","OK",37.782,0.577264803920813,0.0301887628087401,0.0403103413811859,"",2178,1,"full_before_split","split_separate"
2179,"bagEarthGCV","OK",36.983,0.574767719959945,0.029307958390357,0.0379628184528209,"",2179,1,"full_before_split","split_separate"
2180,"bagEarthGCV","OK",37.223,0.654477978352003,0.0250883062558926,0.0330397847688245,"",2180,1,"full_before_split","split_separate"
2181,"bagEarthGCV","OK",39.782,0.613880314778065,0.0284959907713882,0.0374630327920571,"",2181,1,"full_before_split","split_separate"
2182,"bagEarthGCV","OK",39.849,0.613907744754568,0.0274538578082143,0.0348588560242549,"",2182,1,"full_before_split","split_separate"
2183,"bagEarthGCV","OK",40.227,0.620933190771488,0.0247888169536484,0.0340124608668927,"",2183,1,"full_before_split","split_separate"
2184,"bagEarthGCV","OK",38.914,0.650746637192994,0.0256393230678831,0.0346204439650744,"",2184,1,"full_before_split","split_separate"
2185,"bagEarthGCV","OK",39.511,0.721080919888645,0.0259214291227819,0.0327956450764498,"",2185,1,"full_before_split","split_separate"
2186,"bagEarthGCV","OK",39.926,0.627922306650912,0.0271236576843324,0.0346632925654873,"",2186,1,"full_before_split","split_separate"
2187,"bagEarthGCV","OK",39.124,0.62289811094439,0.0278143382146212,0.0355059123110127,"",2187,1,"full_before_split","split_separate"
2188,"bagEarthGCV","OK",39.7,0.657495143358105,0.024425424762724,0.0318088302667074,"",2188,1,"full_before_split","split_separate"
2189,"bagEarthGCV","OK",39.113,0.684075029870684,0.0246443614647954,0.0314309040065546,"",2189,1,"full_before_split","split_separate"
2190,"bagEarthGCV","OK",39.483,0.610872398586039,0.0255145706397672,0.0330794891830837,"",2190,1,"full_before_split","split_separate"
2191,"bagEarthGCV","OK",38.912,0.580458518487095,0.0266567091700472,0.0345671940109374,"",2191,1,"full_before_split","split_separate"
2192,"bagEarthGCV","OK",40.207,0.638241196287534,0.025763022445092,0.0333219527891186,"",2192,1,"full_before_split","split_separate"
2193,"bagEarthGCV","OK",39.827,0.614432783623881,0.0283416167445926,0.0371541989842955,"",2193,1,"full_before_split","split_separate"
2194,"bagEarthGCV","OK",39.385,0.594080094174794,0.0282573806955476,0.0364293290894391,"",2194,1,"full_before_split","split_separate"
2195,"bagEarthGCV","OK",39.329,0.587929742276525,0.0277889488806085,0.0354836902372989,"",2195,1,"full_before_split","split_separate"
2196,"bagEarthGCV","OK",39.004,0.631090529501795,0.0260184006028577,0.0331329276665939,"",2196,1,"full_before_split","split_separate"
2197,"bagEarthGCV","OK",39.745,0.605914767805374,0.027983153985315,0.0378471854171098,"",2197,1,"full_before_split","split_separate"
2198,"bagEarthGCV","OK",39.662,0.645289546925158,0.0270541798786326,0.0365687612435446,"",2198,1,"full_before_split","split_separate"
2199,"bagEarthGCV","OK",39.976,0.667902378389082,0.0239779800991136,0.0325034674131765,"",2199,1,"full_before_split","split_separate"
2200,"bagEarthGCV","OK",39.306,0.643937217946508,0.0256602943810698,0.0334134899959665,"",2200,1,"full_before_split","split_separate"
2201,"bagEarthGCV","OK",40.006,0.677876608737776,0.0255992201945325,0.0357887355450825,"",2201,1,"full_before_split","split_separate"
2202,"bagEarthGCV","OK",39.686,0.621650004946393,0.0275393113943943,0.0366724027049853,"",2202,1,"full_before_split","split_separate"
2203,"bagEarthGCV","OK",39.31,0.64959262231014,0.0254481148030972,0.0314568993977746,"",2203,1,"full_before_split","split_separate"
2204,"bagEarthGCV","OK",37.19,0.649707843675884,0.0266749558217381,0.0347203729042171,"",2204,1,"full_before_split","split_separate"
2205,"bagEarthGCV","OK",37.313,0.6147471961531,0.0293418697995117,0.0364705774035951,"",2205,1,"full_before_split","split_separate"
2206,"bagEarthGCV","OK",37.099,0.675551201369231,0.0241830099126946,0.0313134032102026,"",2206,1,"full_before_split","split_separate"
2207,"bagEarthGCV","OK",38.036,0.593983359216537,0.0279569171965779,0.0370516608481277,"",2207,1,"full_before_split","split_separate"
2208,"bagEarthGCV","OK",37.246,0.573732119135347,0.0291516077190889,0.0359112412490401,"",2208,1,"full_before_split","split_separate"
2209,"bagEarthGCV","OK",37.017,0.657494703724247,0.0269105114059617,0.0340528261110017,"",2209,1,"full_before_split","split_separate"
2210,"bagEarthGCV","OK",37.47,0.608767296849697,0.0254291957550308,0.0331740925904083,"",2210,1,"full_before_split","split_separate"
2211,"bagEarthGCV","OK",36.628,0.604190487069034,0.0270826826211047,0.0349902679749499,"",2211,1,"full_before_split","split_separate"
2212,"bagEarthGCV","OK",37.14,0.723113873982123,0.02369194173017,0.0305350243896446,"",2212,1,"full_before_split","split_separate"
2213,"bagEarthGCV","OK",37.598,0.725546230117302,0.0232766466849315,0.0305129011157727,"",2213,1,"full_before_split","split_separate"
2214,"bagEarthGCV","OK",40.12,0.663931410737593,0.0268478632792486,0.0329602925103137,"",2214,1,"full_before_split","split_separate"
2215,"bagEarthGCV","OK",39.603,0.702255424231125,0.0254300499467804,0.0318400014307714,"",2215,1,"full_before_split","split_separate"
2216,"bagEarthGCV","OK",39.449,0.695196234887413,0.0259307129373447,0.0341754123224765,"",2216,1,"full_before_split","split_separate"
2217,"bagEarthGCV","OK",39.87,0.587514297696633,0.0289875007100274,0.037573999231586,"",2217,1,"full_before_split","split_separate"
2218,"bagEarthGCV","OK",39.791,0.709559245439671,0.0240107709741532,0.030134184656626,"",2218,1,"full_before_split","split_separate"
2219,"bagEarthGCV","OK",39.014,0.599950182868991,0.0261472228772067,0.0343841879880346,"",2219,1,"full_before_split","split_separate"
2220,"bagEarthGCV","OK",39.55,0.635293982693071,0.0277954005986508,0.037147064711905,"",2220,1,"full_before_split","split_separate"
2221,"bagEarthGCV","OK",39.372,0.607959330617539,0.0269533629185161,0.0339377037403311,"",2221,1,"full_before_split","split_separate"
2222,"bagEarthGCV","OK",39.169,0.608013691606811,0.0267258175098919,0.0364541680480892,"",2222,1,"full_before_split","split_separate"
2223,"bagEarthGCV","OK",39.008,0.618917543519544,0.0259576185384503,0.0340819096343277,"",2223,1,"full_before_split","split_separate"
2224,"bagEarthGCV","OK",39.397,0.655865441028101,0.0274610559330512,0.0346843217886676,"",2224,1,"full_before_split","split_separate"
2225,"bagEarthGCV","OK",40.014,0.668487399970612,0.0256327008552928,0.0331863975051755,"",2225,1,"full_before_split","split_separate"
2226,"bagEarthGCV","OK",39.488,0.581485767279254,0.0267772432573958,0.0345299503774211,"",2226,1,"full_before_split","split_separate"
2227,"bagEarthGCV","OK",39.211,0.571525517129724,0.0270175917395334,0.0360216208193266,"",2227,1,"full_before_split","split_separate"
2228,"bagEarthGCV","OK",39.734,0.689749811033483,0.0243393522269397,0.031818683696789,"",2228,1,"full_before_split","split_separate"
2229,"bagEarthGCV","OK",39.897,0.652084252360824,0.0257706020265513,0.0324172705556516,"",2229,1,"full_before_split","split_separate"
2230,"bagEarthGCV","OK",39.018,0.66194914175461,0.0253912148662228,0.0331700085964206,"",2230,1,"full_before_split","split_separate"
2231,"bagEarthGCV","OK",39.992,0.65509345621428,0.0266459221603857,0.0342062343461469,"",2231,1,"full_before_split","split_separate"
2232,"bagEarthGCV","OK",39.951,0.637773560323473,0.0249293666299002,0.0319222859059645,"",2232,1,"full_before_split","split_separate"
2233,"bagEarthGCV","OK",40.024,0.662237517628623,0.0262051990647352,0.0339537873670924,"",2233,1,"full_before_split","split_separate"
2234,"bagEarthGCV","OK",39.897,0.671956467426506,0.0253053013440682,0.0336285610196016,"",2234,1,"full_before_split","split_separate"
2235,"bagEarthGCV","OK",39.282,0.696730412598111,0.0246881362503093,0.034017547605047,"",2235,1,"full_before_split","split_separate"
2236,"bagEarthGCV","OK",39.081,0.613828439489572,0.0292299317806794,0.0378740404253564,"",2236,1,"full_before_split","split_separate"
2237,"bagEarthGCV","OK",37.163,0.630414586825372,0.0259454850564642,0.0332764142301442,"",2237,1,"full_before_split","split_separate"
2238,"bagEarthGCV","OK",37.534,0.608565247746681,0.0269082339913528,0.0342521061564221,"",2238,1,"full_before_split","split_separate"
2239,"bagEarthGCV","OK",37.8,0.681563400005426,0.0231919643889242,0.029752252443018,"",2239,1,"full_before_split","split_separate"
2240,"bagEarthGCV","OK",36.515,0.620876351253068,0.0270196358518711,0.03491450390194,"",2240,1,"full_before_split","split_separate"
2241,"bagEarthGCV","OK",37.509,0.636317681203966,0.0255195764377588,0.0331257456310702,"",2241,1,"full_before_split","split_separate"
2242,"bagEarthGCV","OK",36.903,0.625427930065809,0.0258824604029889,0.0346132524550767,"",2242,1,"full_before_split","split_separate"
2243,"bagEarthGCV","OK",36.86,0.640464908939179,0.0241775660034302,0.0327148536218246,"",2243,1,"full_before_split","split_separate"
2244,"bagEarthGCV","OK",37.908,0.56200487033106,0.0273032134244156,0.0386671511583182,"",2244,1,"full_before_split","split_separate"
2245,"bagEarthGCV","OK",37.629,0.622829447205228,0.0280986537123163,0.0360972762011204,"",2245,1,"full_before_split","split_separate"
2246,"bagEarthGCV","OK",37.268,0.664877366331105,0.0266666362093029,0.0355988841414343,"",2246,1,"full_before_split","split_separate"
2247,"bagEarthGCV","OK",37.654,0.585286535499481,0.0276666087337352,0.0338842886416756,"",2247,1,"full_before_split","split_separate"
2248,"bagEarthGCV","OK",37.611,0.660863976708091,0.0250572044452821,0.0323754313258241,"",2248,1,"full_before_split","split_separate"
2249,"bagEarthGCV","OK",37.951,0.710492593460163,0.0237393747093006,0.0289845266352231,"",2249,1,"full_before_split","split_separate"
2250,"bagEarthGCV","OK",36.823,0.661270049266969,0.0266064752342262,0.0346024511090302,"",2250,1,"full_before_split","split_separate"
2251,"bagEarthGCV","OK",37.813,0.622355826452831,0.024312462900251,0.0330913874494302,"",2251,1,"full_before_split","split_separate"
2252,"bagEarthGCV","OK",36.851,0.667737268404123,0.0254488112206156,0.0328485524047087,"",2252,1,"full_before_split","split_separate"
2253,"bagEarthGCV","OK",36.335,0.522000311344266,0.0294857323514862,0.0368350645728664,"",2253,1,"full_before_split","split_separate"
2254,"bagEarthGCV","OK",36.759,0.630892125316302,0.0281733520633673,0.0357409256720578,"",2254,1,"full_before_split","split_separate"
2255,"bagEarthGCV","OK",37.793,0.701595579374896,0.0255670585777904,0.0319664234293389,"",2255,1,"full_before_split","split_separate"
2256,"bagEarthGCV","OK",37.849,0.653143909583095,0.0256552978314229,0.0334355167372344,"",2256,1,"full_before_split","split_separate"
2257,"bagEarthGCV","OK",37.089,0.630413599798774,0.0265863028132458,0.0337961880857947,"",2257,1,"full_before_split","split_separate"
2258,"bagEarthGCV","OK",37.522,0.748968597606135,0.0240589009429434,0.0299746515100702,"",2258,1,"full_before_split","split_separate"
2259,"bagEarthGCV","OK",36.466,0.698489433351587,0.0262618172940495,0.0335905875897259,"",2259,1,"full_before_split","split_separate"
2260,"bagEarthGCV","OK",37.118,0.657833300164727,0.0254486636243113,0.0329233827779796,"",2260,1,"full_before_split","split_separate"
2261,"bagEarthGCV","OK",36.681,0.624932244972885,0.0263764758339568,0.0345303540538194,"",2261,1,"full_before_split","split_separate"
2262,"bagEarthGCV","OK",38.018,0.657396859229794,0.026796113603819,0.0350854828579741,"",2262,1,"full_before_split","split_separate"
2263,"bagEarthGCV","OK",37.691,0.693129349990139,0.0242000042071391,0.0302676712673981,"",2263,1,"full_before_split","split_separate"
2264,"bagEarthGCV","OK",37.314,0.554645961250517,0.0277053712683926,0.0375076387604621,"",2264,1,"full_before_split","split_separate"
2265,"bagEarthGCV","OK",36.773,0.611023498280317,0.0293427684607601,0.0366211315621106,"",2265,1,"full_before_split","split_separate"
2266,"bagEarthGCV","OK",37.581,0.558200292087148,0.0265440868270689,0.0351565638201668,"",2266,1,"full_before_split","split_separate"
2267,"bagEarthGCV","OK",37.079,0.613525304495057,0.0257616193216909,0.032558037037881,"",2267,1,"full_before_split","split_separate"
2268,"bagEarthGCV","OK",37.473,0.700500175182989,0.0250261791184016,0.0307400576469938,"",2268,1,"full_before_split","split_separate"
2269,"bagEarthGCV","OK",37.98,0.484168654029877,0.0295301073107217,0.0381014064804503,"",2269,1,"full_before_split","split_separate"
2270,"bagEarthGCV","OK",37.074,0.671493504911417,0.0263817247630012,0.0352197072870337,"",2270,1,"full_before_split","split_separate"
2271,"bagEarthGCV","OK",37.598,0.659009040432322,0.0262639833062834,0.0330081129932281,"",2271,1,"full_before_split","split_separate"
2272,"bagEarthGCV","OK",37.759,0.597416278516598,0.029689830746309,0.0380225995373141,"",2272,1,"full_before_split","split_separate"
2273,"bagEarthGCV","OK",37.874,0.657419464937236,0.0260580011545313,0.0336614698610214,"",2273,1,"full_before_split","split_separate"
2274,"bagEarthGCV","OK",37.171,0.649445988799249,0.0249285019301449,0.0319715382661522,"",2274,1,"full_before_split","split_separate"
2275,"bagEarthGCV","OK",37.098,0.578837229078463,0.0269471650380876,0.0362001465823905,"",2275,1,"full_before_split","split_separate"
2276,"bagEarthGCV","OK",38.078,0.723441161179048,0.0237589515103643,0.031718806452767,"",2276,1,"full_before_split","split_separate"
2277,"bagEarthGCV","OK",37.19,0.581112362678915,0.0261634595096311,0.0343540709522135,"",2277,1,"full_before_split","split_separate"
2278,"bagEarthGCV","OK",38.58,0.613197966854336,0.0276057794588053,0.0342816532153885,"",2278,1,"full_before_split","split_separate"
2279,"bagEarthGCV","OK",36.545,0.660216078593162,0.0245872346365841,0.0324514396658581,"",2279,1,"full_before_split","split_separate"
2280,"bagEarthGCV","OK",37.611,0.675326525045009,0.0244731552224839,0.0311549957761669,"",2280,1,"full_before_split","split_separate"
2281,"bagEarthGCV","OK",37.481,0.605797760626793,0.0266556897624734,0.0357037092284812,"",2281,1,"full_before_split","split_separate"
2282,"bagEarthGCV","OK",37.76,0.624153028049471,0.0262508239702093,0.0332023398904024,"",2282,1,"full_before_split","split_separate"
2283,"bagEarthGCV","OK",37.448,0.613860650035948,0.0262729088133987,0.0344414659047054,"",2283,1,"full_before_split","split_separate"
2284,"bagEarthGCV","OK",36.672,0.680742191543386,0.0253030236692565,0.0317204912813237,"",2284,1,"full_before_split","split_separate"
2285,"bagEarthGCV","OK",37.626,0.626444898112207,0.0258796143441314,0.0310607636503176,"",2285,1,"full_before_split","split_separate"
2286,"bagEarthGCV","OK",37.37,0.679198503834349,0.0240745351882366,0.0312098740987813,"",2286,1,"full_before_split","split_separate"
2287,"bagEarthGCV","OK",37.803,0.622945965069961,0.026794321416042,0.0338540465779995,"",2287,1,"full_before_split","split_separate"
2288,"bagEarthGCV","OK",36.833,0.665589841546812,0.0267513433609855,0.0345441591139617,"",2288,1,"full_before_split","split_separate"
2289,"bagEarthGCV","OK",36.946,0.714400983553367,0.0244346900966758,0.0317863075605858,"",2289,1,"full_before_split","split_separate"
2290,"bagEarthGCV","OK",37.597,0.629540731039829,0.0271459275309506,0.0360420364196483,"",2290,1,"full_before_split","split_separate"
2291,"bagEarthGCV","OK",37.104,0.635346205063499,0.0254529260880788,0.0338578262401107,"",2291,1,"full_before_split","split_separate"
2292,"bagEarthGCV","OK",38.225,0.601944960796969,0.0282626238697408,0.0375832764322893,"",2292,1,"full_before_split","split_separate"
2293,"bagEarthGCV","OK",37.283,0.620915201732429,0.0267342806020247,0.0359270082838345,"",2293,1,"full_before_split","split_separate"
2294,"bagEarthGCV","OK",36.817,0.640930333333908,0.0277518144871977,0.0361213794284297,"",2294,1,"full_before_split","split_separate"
2295,"bagEarthGCV","OK",37.643,0.593522200217977,0.0285710248445699,0.0364130205451969,"",2295,1,"full_before_split","split_separate"
2296,"bagEarthGCV","OK",37.486,0.664782576547719,0.0242536011905378,0.0331217486008721,"",2296,1,"full_before_split","split_separate"
2297,"bagEarthGCV","OK",37.829,0.608000539280738,0.0292953785737416,0.0380105344261135,"",2297,1,"full_before_split","split_separate"
2298,"bagEarthGCV","OK",36.605,0.681211359311652,0.0253881863914475,0.0330112369294708,"",2298,1,"full_before_split","split_separate"
2299,"bagEarthGCV","OK",36.325,0.618479053311488,0.0252272302440513,0.0326480571340328,"",2299,1,"full_before_split","split_separate"
2300,"bagEarthGCV","OK",37.538,0.57292541420022,0.0282504018530969,0.0369172241676929,"",2300,1,"full_before_split","split_separate"
2301,"bagEarthGCV","OK",37.138,0.660099840591696,0.0261186257261224,0.0331960875376425,"",2301,1,"full_before_split","split_separate"
2302,"bagEarthGCV","OK",37.225,0.65454374348329,0.0271474132859618,0.0346302555614471,"",2302,1,"full_before_split","split_separate"
2303,"bagEarthGCV","OK",37.536,0.654642400423916,0.0266094591128621,0.0340397027488881,"",2303,1,"full_before_split","split_separate"
2304,"bagEarthGCV","OK",37.632,0.581387568360621,0.0282812590625463,0.0365692722377466,"",2304,1,"full_before_split","split_separate"
2305,"bagEarthGCV","OK",36.799,0.691829463633161,0.0261387247760653,0.0318120835162191,"",2305,1,"full_before_split","split_separate"
2306,"bagEarthGCV","OK",36.997,0.629168083109629,0.0269840892949263,0.0346128800030141,"",2306,1,"full_before_split","split_separate"
2307,"bagEarthGCV","OK",37.379,0.613062680642792,0.027559243247654,0.0355560402062562,"",2307,1,"full_before_split","split_separate"
2308,"bagEarthGCV","OK",36.891,0.67646026413563,0.0258486826056229,0.0335478673035752,"",2308,1,"full_before_split","split_separate"
2309,"bagEarthGCV","OK",38.059,0.685516052900916,0.0272228778105479,0.0353255895331177,"",2309,1,"full_before_split","split_separate"
2310,"bagEarthGCV","OK",38.059,0.575502457698649,0.0274530764554618,0.0361839415615779,"",2310,1,"full_before_split","split_separate"
2311,"bagEarthGCV","OK",37.614,0.673388973147183,0.0253566890992444,0.0326838191033899,"",2311,1,"full_before_split","split_separate"
2312,"bagEarthGCV","OK",37.289,0.607909766678416,0.0270522148919253,0.0344045673224866,"",2312,1,"full_before_split","split_separate"
2313,"bagEarthGCV","OK",37.742,0.661324809384349,0.0252502306419802,0.0325712539533014,"",2313,1,"full_before_split","split_separate"
2314,"bagEarthGCV","OK",37.512,0.672962630914908,0.0248484330035506,0.0327129181662672,"",2314,1,"full_before_split","split_separate"
2315,"bagEarthGCV","OK",37.21,0.63032536228085,0.025938072991203,0.0328087309733148,"",2315,1,"full_before_split","split_separate"
2316,"bagEarthGCV","OK",37.1,0.597906676138554,0.0265742350890809,0.0330615267176967,"",2316,1,"full_before_split","split_separate"
2317,"bagEarthGCV","OK",37.331,0.605531895463296,0.0279724788880292,0.0374556123361652,"",2317,1,"full_before_split","split_separate"
2318,"bagEarthGCV","OK",37.614,0.644828504072638,0.0264351195977691,0.0349247003478914,"",2318,1,"full_before_split","split_separate"
2319,"bagEarthGCV","OK",37.827,0.615042696696666,0.0268241171910487,0.0343219342157117,"",2319,1,"full_before_split","split_separate"
2320,"bagEarthGCV","OK",37.197,0.61612413810147,0.0266277335813731,0.0354444602025357,"",2320,1,"full_before_split","split_separate"
2321,"bagEarthGCV","OK",37.749,0.621671279570049,0.0259469207773618,0.0327266063805153,"",2321,1,"full_before_split","split_separate"
2322,"bagEarthGCV","OK",37.358,0.648026835373635,0.0277470452777584,0.0365068031554262,"",2322,1,"full_before_split","split_separate"
2323,"bagEarthGCV","OK",37.041,0.565261040047403,0.0270453551600962,0.0361278620936313,"",2323,1,"full_before_split","split_separate"
2324,"bagEarthGCV","OK",37.789,0.632804495380048,0.0254090922771046,0.0323954325451603,"",2324,1,"full_before_split","split_separate"
2325,"bagEarthGCV","OK",37.46,0.610238354388298,0.0275583366994071,0.0362517846412325,"",2325,1,"full_before_split","split_separate"
2326,"bagEarthGCV","OK",37.519,0.587905603426326,0.0264167778193182,0.0331335756187765,"",2326,1,"full_before_split","split_separate"
2327,"bagEarthGCV","OK",37.193,0.591982744676258,0.027149767056975,0.0353150084632876,"",2327,1,"full_before_split","split_separate"
2328,"bagEarthGCV","OK",37.14,0.679437526694582,0.0261794067743514,0.0324889422128859,"",2328,1,"full_before_split","split_separate"
2329,"bagEarthGCV","OK",37.638,0.591456955049756,0.0286695760218417,0.0374903772000514,"",2329,1,"full_before_split","split_separate"
