"id","Model","R2","MAE","RMSE","Dataset.seed","Training.seed","Threshold.scope","Imputation.scope"
160,"gamboost",0.81773650314608,6.62931225030046,8.78920495758014,160,1,"full_before_split","split_separate"
161,"gamboost",0.814652983581635,6.958901372772,9.26795902011616,161,1,"full_before_split","split_separate"
162,"gamboost",0.851630682334111,6.63472362840597,8.16790564980855,162,1,"full_before_split","split_separate"
163,"gamboost",0.818267565266282,6.94802929309251,8.90548338483919,163,1,"full_before_split","split_separate"
164,"gamboost",0.843701708498819,6.46927380199859,8.40043197749311,164,1,"full_before_split","split_separate"
165,"gamboost",0.826949627654079,6.43393681001147,8.38939940274913,165,1,"full_before_split","split_separate"
166,"gamboost",0.832272163508135,6.88325264946001,8.79555445074655,166,1,"full_before_split","split_separate"
167,"gamboost",0.809050646675325,6.88292009425186,9.15024787222277,167,1,"full_before_split","split_separate"
168,"gamboost",0.833250088682883,6.47088029031743,8.57365712699304,168,1,"full_before_split","split_separate"
169,"gamboost",0.823826188215884,7.13607925320821,9.06216864342229,169,1,"full_before_split","split_separate"
170,"gamboost",0.834567407091938,6.69290306956507,8.91903046962261,170,1,"full_before_split","split_separate"
171,"gamboost",0.811526865256466,7.10668788524875,9.10345285097534,171,1,"full_before_split","split_separate"
172,"gamboost",0.835841137739467,6.47267709744361,8.79613568178956,172,1,"full_before_split","split_separate"
173,"gamboost",0.854557821594646,6.22685955351039,8.03281072684938,173,1,"full_before_split","split_separate"
174,"gamboost",0.861853326371278,6.37404031276102,8.14719921269352,174,1,"full_before_split","split_separate"
175,"gamboost",0.82342441977315,6.7774865784087,9.15989769443878,175,1,"full_before_split","split_separate"
176,"gamboost",0.863911645291225,6.24242365976774,8.04160274976606,176,1,"full_before_split","split_separate"
177,"gamboost",0.809262351776505,6.7599077589879,9.33240497884851,177,1,"full_before_split","split_separate"
178,"gamboost",0.851747864656087,6.62690398846984,8.35810543113451,178,1,"full_before_split","split_separate"
179,"gamboost",0.812943749117324,6.81869817489898,9.17125002924555,179,1,"full_before_split","split_separate"
180,"gamboost",0.796932210212725,7.03892618440877,9.4375791100372,180,1,"full_before_split","split_separate"
181,"gamboost",0.818644273941524,6.23891540801087,9.25524755463552,181,1,"full_before_split","split_separate"
182,"gamboost",0.842010655895987,6.20593456041419,8.19176862637171,182,1,"full_before_split","split_separate"
183,"gamboost",0.83546803496309,6.44478910129355,8.50667890848638,183,1,"full_before_split","split_separate"
184,"gamboost",0.759915792035738,7.53571792581199,10.4523948460345,184,1,"full_before_split","split_separate"
185,"gamboost",0.823461816477233,6.52857656342987,8.49277889427409,185,1,"full_before_split","split_separate"
186,"gamboost",0.814793552056449,7.24126778496501,9.30962014165839,186,1,"full_before_split","split_separate"
187,"gamboost",0.805616448219094,6.95828717976293,9.07397094036503,187,1,"full_before_split","split_separate"
188,"gamboost",0.795784260608338,7.24788262358026,9.70527174439816,188,1,"full_before_split","split_separate"
189,"gamboost",0.842223034156168,6.36792357875074,8.32010980656006,189,1,"full_before_split","split_separate"
190,"gamboost",0.79543772297792,6.84168933213894,9.29905961579389,190,1,"full_before_split","split_separate"
191,"gamboost",0.849449226999278,6.16368328545556,8.097061346873,191,1,"full_before_split","split_separate"
192,"gamboost",0.812463495744941,7.15180745731838,9.18167955047415,192,1,"full_before_split","split_separate"
193,"gamboost",0.828577912815083,6.4865743250471,8.51416355609108,193,1,"full_before_split","split_separate"
194,"gamboost",0.829422069049899,6.44340250740843,8.76199992653964,194,1,"full_before_split","split_separate"
195,"gamboost",0.826982215220142,6.50898040303607,8.56289009271072,195,1,"full_before_split","split_separate"
196,"gamboost",0.827503557724917,6.97101415576519,8.96890224115741,196,1,"full_before_split","split_separate"
197,"gamboost",0.810759069944797,6.82024080279193,9.12359422105533,197,1,"full_before_split","split_separate"
198,"gamboost",0.809046719332661,6.98802886267711,9.22947159517022,198,1,"full_before_split","split_separate"
199,"gamboost",0.800070700526758,6.94779783336107,9.63192763539796,199,1,"full_before_split","split_separate"
200,"gamboost",0.827362336627164,6.58721382293323,8.54852921381021,200,1,"full_before_split","split_separate"
201,"gamboost",0.843337464326907,6.76184850143819,8.49673112183605,201,1,"full_before_split","split_separate"
202,"gamboost",0.802023132456996,7.10425029585878,9.51852114042181,202,1,"full_before_split","split_separate"
203,"gamboost",0.866867797421688,5.63042615189257,7.71222237697801,203,1,"full_before_split","split_separate"
204,"gamboost",0.769133182138032,7.66236268239247,10.4062654761393,204,1,"full_before_split","split_separate"
205,"gamboost",0.838499013231371,6.51756605174669,8.25985849403771,205,1,"full_before_split","split_separate"
206,"gamboost",0.795333565385945,6.47366291397012,9.02432424212266,206,1,"full_before_split","split_separate"
207,"gamboost",0.826158409759746,6.64129884725183,8.53278484325512,207,1,"full_before_split","split_separate"
208,"gamboost",0.834485905417569,6.45995303730028,8.56546078489496,208,1,"full_before_split","split_separate"
209,"gamboost",0.859982250243735,6.24632261711504,8.0071932448045,209,1,"full_before_split","split_separate"
210,"gamboost",0.821232509195251,6.76534372687638,8.86167562810019,210,1,"full_before_split","split_separate"
211,"gamboost",0.820629066050657,6.94035139087483,8.96368991699159,211,1,"full_before_split","split_separate"
212,"gamboost",0.81253535586503,7.11860420008875,9.10287014682325,212,1,"full_before_split","split_separate"
213,"gamboost",0.812187687977996,6.51782269763815,9.01967037530609,213,1,"full_before_split","split_separate"
214,"gamboost",0.799125677768796,7.03277988039119,9.37143473428905,214,1,"full_before_split","split_separate"
215,"gamboost",0.808639480873634,7.16068247639594,9.04267630677441,215,1,"full_before_split","split_separate"
216,"gamboost",0.767938080993547,7.37799161925937,9.99004753485682,216,1,"full_before_split","split_separate"
217,"gamboost",0.778194402543395,7.13615404628672,9.72259035655632,217,1,"full_before_split","split_separate"
218,"gamboost",0.858301887729032,6.18694940599318,8.0439874546445,218,1,"full_before_split","split_separate"
219,"gamboost",0.811265898614757,6.71708660754493,9.13571303063331,219,1,"full_before_split","split_separate"
220,"gamboost",0.844361514400934,6.28625858798687,8.27691387648544,220,1,"full_before_split","split_separate"
221,"gamboost",0.820818694301933,6.61332795647835,8.7272740004562,221,1,"full_before_split","split_separate"
222,"gamboost",0.79470530532155,7.08478692279755,9.32250153825171,222,1,"full_before_split","split_separate"
223,"gamboost",0.826788707259551,7.05777605150909,9.04912354396101,223,1,"full_before_split","split_separate"
224,"gamboost",0.794059844319512,7.23115895222256,9.42265937404164,224,1,"full_before_split","split_separate"
225,"gamboost",0.85735194755982,6.19650007519345,8.13531238197255,225,1,"full_before_split","split_separate"
226,"gamboost",0.81996030357325,7.18972799997512,9.14575217792999,226,1,"full_before_split","split_separate"
227,"gamboost",0.861698148818942,6.25689240856919,8.0709295553269,227,1,"full_before_split","split_separate"
228,"gamboost",0.841827940428148,6.83068574096736,8.6394211269837,228,1,"full_before_split","split_separate"
229,"gamboost",0.843424083152174,6.71722291230252,8.65476289326507,229,1,"full_before_split","split_separate"
230,"gamboost",0.826761657343758,6.91573981160768,8.91164560729703,230,1,"full_before_split","split_separate"
231,"gamboost",0.848050355978429,6.31992921403413,8.41505112443766,231,1,"full_before_split","split_separate"
232,"gamboost",0.864865179664071,5.80842473992132,7.57765393515553,232,1,"full_before_split","split_separate"
233,"gamboost",0.819123448176328,6.916640199668,9.06248184586704,233,1,"full_before_split","split_separate"
234,"gamboost",0.818071003951075,6.88659963268848,9.15650943213106,234,1,"full_before_split","split_separate"
235,"gamboost",0.827254733739247,6.63703737455417,8.72715546522487,235,1,"full_before_split","split_separate"
236,"gamboost",0.83950516711827,6.44991937469957,8.39461200758709,236,1,"full_before_split","split_separate"
237,"gamboost",0.785262218755016,7.0525288977949,9.74115756438516,237,1,"full_before_split","split_separate"
238,"gamboost",0.812689078838357,6.79160531578981,8.8576170524783,238,1,"full_before_split","split_separate"
239,"gamboost",0.852561140126594,6.07965016876965,8.08035732648038,239,1,"full_before_split","split_separate"
240,"gamboost",0.815596430048178,6.65394409824453,9.08599163983635,240,1,"full_before_split","split_separate"
241,"gamboost",0.789210667344385,7.43885019790694,9.60655244625396,241,1,"full_before_split","split_separate"
242,"gamboost",0.848459311666611,6.36511198764752,8.19365851819218,242,1,"full_before_split","split_separate"
243,"gamboost",0.837108235765337,6.52624292960018,8.52827739157993,243,1,"full_before_split","split_separate"
244,"gamboost",0.833340564196471,6.7184378587111,8.61074683577423,244,1,"full_before_split","split_separate"
245,"gamboost",0.767194241435217,7.60794612723938,9.92195987468079,245,1,"full_before_split","split_separate"
246,"gamboost",0.860574522356024,6.01289818938856,7.81217958296247,246,1,"full_before_split","split_separate"
247,"gamboost",0.823972165203323,7.13763701136139,8.97686263321695,247,1,"full_before_split","split_separate"
248,"gamboost",0.793870212830797,6.80419304079545,9.71837318007852,248,1,"full_before_split","split_separate"
249,"gamboost",0.848051272335987,6.08971949155482,7.87938358109344,249,1,"full_before_split","split_separate"
250,"gamboost",0.826091661488642,6.64089197159455,8.66907277060013,250,1,"full_before_split","split_separate"
251,"gamboost",0.832105483372847,6.29923132316261,8.46043627410001,251,1,"full_before_split","split_separate"
252,"gamboost",0.874288998379389,5.7684700261028,7.47601612047998,252,1,"full_before_split","split_separate"
253,"gamboost",0.843021708053842,6.20236418069934,8.38845881829963,253,1,"full_before_split","split_separate"
254,"gamboost",0.791753449283531,7.28419552852084,9.48601279200966,254,1,"full_before_split","split_separate"
255,"gamboost",0.776173538192249,7.46118521671584,9.79860319990224,255,1,"full_before_split","split_separate"
256,"gamboost",0.838780228548526,6.28757551015825,8.35678424505921,256,1,"full_before_split","split_separate"
257,"gamboost",0.834983941629404,6.22519188928005,8.52373770571531,257,1,"full_before_split","split_separate"
258,"gamboost",0.81931392808377,6.66081298715445,8.96569449182631,258,1,"full_before_split","split_separate"
259,"gamboost",0.853638165511244,6.04425200720012,8.15571410702515,259,1,"full_before_split","split_separate"
260,"gamboost",0.806434116299154,7.09866811670336,9.40147595609806,260,1,"full_before_split","split_separate"
261,"gamboost",0.806677703920611,7.09066549758367,9.08360059597715,261,1,"full_before_split","split_separate"
262,"gamboost",0.80289467294369,7.24036101250185,9.2119965383933,262,1,"full_before_split","split_separate"
263,"gamboost",0.814980984482011,7.07452394231108,9.18974579300964,263,1,"full_before_split","split_separate"
264,"gamboost",0.801495046437534,7.11786845157433,9.25479938861074,264,1,"full_before_split","split_separate"
265,"gamboost",0.787467052408939,6.98052501000672,9.60695877634493,265,1,"full_before_split","split_separate"
266,"gamboost",0.802623945905101,6.873982621693,9.3292836169467,266,1,"full_before_split","split_separate"
267,"gamboost",0.822231662637468,6.53129355604215,8.70146150817619,267,1,"full_before_split","split_separate"
268,"gamboost",0.847017801379581,6.63723619153343,8.51262047645645,268,1,"full_before_split","split_separate"
269,"gamboost",0.859954980856984,5.97701462646275,7.87528161187168,269,1,"full_before_split","split_separate"
270,"gamboost",0.743771597375199,7.87144185846937,10.7310492242552,270,1,"full_before_split","split_separate"
271,"gamboost",0.809828831583029,7.02382366713381,9.2782667099327,271,1,"full_before_split","split_separate"
272,"gamboost",0.815241874531699,6.84181313681257,8.96522697117527,272,1,"full_before_split","split_separate"
273,"gamboost",0.816764126099923,6.3837279953022,8.93797803165716,273,1,"full_before_split","split_separate"
274,"gamboost",0.795267822076707,6.90132430142428,9.22920985292658,274,1,"full_before_split","split_separate"
275,"gamboost",0.78413838470223,7.05369409679033,9.60162694162618,275,1,"full_before_split","split_separate"
276,"gamboost",0.844330231727038,6.26724571280679,8.16187987169874,276,1,"full_before_split","split_separate"
277,"gamboost",0.825388041606668,6.4045161955837,8.64192233358681,277,1,"full_before_split","split_separate"
278,"gamboost",0.811181680746656,7.09081306633095,9.23905650159209,278,1,"full_before_split","split_separate"
279,"gamboost",0.831766971677775,6.8487875994037,8.66823451878043,279,1,"full_before_split","split_separate"
280,"gamboost",0.815921238887412,6.62214622451158,9.03056913087464,280,1,"full_before_split","split_separate"
281,"gamboost",0.797162214100797,7.52433060625515,9.67587861982987,281,1,"full_before_split","split_separate"
