"Sample","Ground_Truth","Predicted","Difference"
"X200594740087_R06C01","37","30.9475560315406",-6.0524439684594
"X200594740087_R07C01","47.94","29.6313165694354",-18.3086834305646
"X200594740087_R08C01","33.8","18.7036462824852",-15.0963537175148
"X200594740089_R01C01","64.98","48.2033785944312",-16.7766214055688
"X200594740089_R02C01","75.18","48.9510727369221",-26.2289272630779
"X200594740089_R03C01","54.26","29.1346954915302",-25.1253045084698
"X200594740089_R04C01","33.1","28.5202895546117",-4.5797104453883
"X200594740089_R05C01","42.64","19.1118388894448",-23.5281611105552
"X200594740089_R06C01","60.54","29.946948282076",-30.593051717924
"X200594740089_R07C01","42.98","36.2355771454314",-6.7444228545686
"X200594740089_R08C01","46.12","27.6160452542008",-18.5039547457992
"X200598340032_R01C01","39","20.5674728726737",-18.4325271273263
"X200598340032_R02C01","64.02","39.1651403847495",-24.8548596152505
"X200598340032_R03C01","49.08","48.9263184904575",-0.153681509542501
"X200598340032_R04C01","66.88","50.8260279351331",-16.0539720648669
"X200598340032_R05C01","56.1","32.6732520605378",-23.4267479394622
"X200598340032_R06C01","69.04","24.6876339101245",-44.3523660898755
"X200598340032_R07C01","44.96","28.6712146469086",-16.2887853530914
"X200598340032_R08C01","52.38","41.7100185855674",-10.6699814144326
"X200598340033_R01C01","33.8","20.8752208240321",-12.9247791759679
"X200598340033_R02C01","44.7","34.2277308256147",-10.4722691743853
"X200598340033_R03C01","88.46","45.405779027038",-43.054220972962
"X200598340033_R04C01","35","29.8149479389722",-5.1850520610278
"X200598340033_R05C01","50.68","44.4889437751572",-6.1910562248428
"X200598340033_R06C01","57.6","35.9534070390634",-21.6465929609366
"X200598340033_R07C01","43.1","26.8963691403631",-16.2036308596369
"X200598340033_R08C01","55.02","24.8951178677294",-30.1248821322706
"X200598340037_R01C01","52.86","30.4851166787003",-22.3748833212997
"X200598340037_R02C01","32.4","29.9439853609322",-2.4560146390678
"X200598340037_R03C01","57.14","29.7283222257099",-27.4116777742901
"X200598340037_R04C01","69.4","38.6931950682211",-30.7068049317789
"X200598340037_R05C01","56.74","34.8682810484299",-21.8717189515701
"X200598340037_R06C01","44.22","33.5153210558631",-10.7046789441369
"X200598340037_R07C01","47.44","32.025664340853",-15.414335659147
