"Sample","Ground_Truth","Predicted","Difference"
"X200598350031_R06C01","35.88","65.7785308208351",29.8985308208351
"X200598350031_R08C01","48.12","72.4783962546132",24.3583962546132
"X200598350041_R01C01","34.3","67.9665882063015",33.6665882063015
"X200598350041_R02C01","56.5","62.5075877849081",6.0075877849081
"X200598350041_R03C01","66.22","71.9572544611184",5.7372544611184
"X200598350041_R04C01","46.36","61.3191656984029",14.9591656984029
"X200598350041_R05C01","39.9","58.9215360900489",19.0215360900489
"X200598350041_R06C01","35.9","64.6851480727534",28.7851480727534
"X200598350041_R07C01","65.44","71.0275043791748",5.5875043791748
"X200598350041_R08C01","50.48","70.0166643026375",19.5366643026375
"X200598350042_R01C01","47.76","69.9534151704569",22.1934151704569
"X200598350042_R02C01","51.94","73.1101403879904",21.1701403879904
"X200598350042_R03C01","45.54","53.1556522047217",7.6156522047217
"X200598350042_R04C01","55.88","65.9579280603224",10.0779280603224
"X200598350042_R05C01","39","62.6418656789264",23.6418656789264
"X200598350042_R06C01","47.12","61.5573460670685",14.4373460670685
"X200598350042_R07C01","42.02","65.9646578107131",23.9446578107131
"X200598350042_R08C01","55.44","58.1311543404488",2.6911543404488
"X200598350043_R01C01","44.48","61.0281381842754",16.5481381842754
"X200598350043_R02C01","63.12","72.5977435485346",9.4777435485346
"X200598350043_R03C01","53.04","72.4111952839626",19.3711952839626
"X200598350043_R04C01","59.3","69.7590877474404",10.4590877474404
"X200598350043_R05C01","59.9","66.4789194432355",6.5789194432355
"X200598350043_R06C01","50.48","74.4853528915718",24.0053528915718
"X200598350043_R07C01","67.42","69.1914509157981",1.7714509157981
"X200598350043_R08C01","48.54","57.6315013533631",9.0915013533631
"X200598350044_R02C01","66.68","75.2581511971029",8.5781511971029
"X200598350044_R03C01","64.28","67.2433199947386",2.9633199947386
"X200598350044_R04C01","71","70.2011865625463",-0.798813437453703
"X200598350044_R06C01","54.1","70.0753603052818",15.9753603052818
"X200598350044_R07C01","31.5","62.4149256904808",30.9149256904808
"X200598350044_R08C01","62.74","62.440596993175",-0.299403006825003
"X200598350045_R02C01","70.66","75.9739222824958",5.31392228249581
"X200598350045_R04C01","66.06","71.1148848012428",5.05488480124279
"X200598350045_R05C01","37.7","61.0966291550981",23.3966291550981
"X200598350045_R06C01","39.1","57.368302527534",18.268302527534
"X200598350052_R01C01","47.14","72.2520584826165",25.1120584826165
